Year,Game,Review
2013,Bioshock Infinite,"This is more than just a great game, it is a great work of art. The game is executed in a way that only can be done through video games. If this were a movie it wouldn't work. This is the game that may bring respect to videogames as an art form."
2013,Bioshock Infinite,"Absolutely stunning piece of artwork, it shows that single player games are in fact alive and well. Irrational has yet to make a bad game in my opinion."
2013,Bioshock Infinite,"Just finished the game and I'm speechless. I don't know what to say. A Masterpiece? The fire Prometheus gave to Man? Just truly amazing. If you have any interest in any quality story-telling and amazing art direction, you are obligated to experience this game for yourself. If you want a more elaborate review, look up Adam Sessler's from Rev3Games on YouTube. He says it all perfectly. ThisJust finished the game and I'm speechless. I don't know what to say. A Masterpiece? The fire Prometheus gave to Man? Just truly amazing. If you have any interest in any quality story-telling and amazing art direction, you are obligated to experience this game for yourself. If you want a more elaborate review, look up Adam Sessler's from Rev3Games on YouTube. He says it all perfectly. This game easily gets an 11/10\"
2013,Bioshock Infinite,Would you kindly play this game? This by far is one of my favorite games of the past 5 years of gaming. When I walked out of that capsule and those lit candles with the soothing music behind it I knew this game was going somewhere. This is art this is what this generations needed for a ending of this generation consoles. I can now say this is added to the list of great games made by aWould you kindly play this game? This by far is one of my favorite games of the past 5 years of gaming. When I walked out of that capsule and those lit candles with the soothing music behind it I knew this game was going somewhere. This is art this is what this generations needed for a ending of this generation consoles. I can now say this is added to the list of great games made by a genius company. Great job irrational games. Every bit was worth playing this game.\
2013,Bioshock Infinite,"This game is a masterpiece. You have to love a game that is built not to please everyone, or to appeal to the biggest demographic of the lowest common denominator. Bioware Infinite is about a development team trying to realise their creative vision. This is a very fun shooter, but by no means is it the kind of shooter that is going to inspire thousands of hours of shooting."
2013,Bioshock Infinite,"I wasn't a massive fan of the first Bioshock (its still a good game), but when I first saw the gameplay for Infinite a few years back I fell in love with it almost strait the way. And now I get to play one of the best games of this generation. When you first step into Columbia it feels like the first time at a theme park, the atmosphere is something no hardcore or casual gamer should missI wasn't a massive fan of the first Bioshock (its still a good game), but when I first saw the gameplay for Infinite a few years back I fell in love with it almost strait the way. And now I get to play one of the best games of this generation. When you first step into Columbia it feels like the first time at a theme park, the atmosphere is something no hardcore or casual gamer should miss out on. The combat has improved since the first game, using the Skyline is a great addition to the combat and of course getting around. Elizabeth is a character you want around you, and never gets in your way or does annoying things to hinder combat (take note Capcom). I haven't finished the game yet, but to me its a game you don't want to ever end, the experience is that good! I understand certain people won't like this game, every game in existence has players that won't like it, but come on, people who give 0's to a game like this is just trolling! @ciuchina82 How is multiplayer a joke? There is no multiplayer! and to allow your son of 4 years old to play this then I review your parenting a 0/10.\"
2013,Bioshock Infinite,"This is an amazing game. It deliveres everything that other shooters do not. 1. An amazing Story which i will not spoil. 2. Amazing graphics that fit the atmosphere perfectly. 3. NO BUGS SO FAR!!! Never thought the day would come when i would play a game on release without any bugs. 4. Superb gameplay: amazing levels, weapons, means of transportation so on and so on. I could go on but iThis is an amazing game. It deliveres everything that other shooters do not. 1. An amazing Story which i will not spoil. 2. Amazing graphics that fit the atmosphere perfectly. 3. NO BUGS SO FAR!!! Never thought the day would come when i would play a game on release without any bugs. 4. Superb gameplay: amazing levels, weapons, means of transportation so on and so on. I could go on but i desperately want to continue playing. And 2k was nice enough to give me Bioshock 1 and xcom: enemy unknown for FREE!!!!!\"
2013,Bioshock Infinite,"I had doubts before preordering the game, but I gave it a shot, since I loved the bioshock games from the past, and I always liked the atmosphere which is unique to this game, no game has this kind of graphics, and sounds, and environment.The gameplay, as always, fun to play, and not to easy, but possible, (not like those games that you die a thousand times to move on).In addition toI had doubts before preordering the game, but I gave it a shot, since I loved the bioshock games from the past, and I always liked the atmosphere which is unique to this game, no game has this kind of graphics, and sounds, and environment.The gameplay, as always, fun to play, and not to easy, but possible, (not like those games that you die a thousand times to move on).In addition to that, you have a unique companion, that aids you in many ways, Elizabeth will through you a coin she found, or a shotgun when you are out of ammo, also, her character is something I never saw, she moves along with you, not after you, she interacts with the world, like it was real, she would tell you her opinion or just go around and look.If you love singleplayer games, and are looking for something fresh that no other game can offer, give this a shot, you won't be disappointed.\"
2013,Bioshock Infinite,"Every once in a while a game comes out that blows your socks off. This game goes above in beyond in all areas. Superior story telling, combat, atmosphere, music. You feel immersed in the world and unable to quit playing. The details in the areas show the care given by the development team. This game was not rushed and will serve as proof to what games can accomplish. This game accomplishesEvery once in a while a game comes out that blows your socks off. This game goes above in beyond in all areas. Superior story telling, combat, atmosphere, music. You feel immersed in the world and unable to quit playing. The details in the areas show the care given by the development team. This game was not rushed and will serve as proof to what games can accomplish. This game accomplishes what Half-Life did for its time period. I think Ken Levine said it best when referred to games as a better medium than movies and books because you pilot them. You get to participate and experience them. This is nothing short of a masterpiece and should be purchased by everyone.\"
2013,Bioshock Infinite,"Long and short of this: This is my game of the year already. The game is a ton of fun and extremely beautiful with such rich and detailed areas. The voice-acting is just top-notch and the story itself, well, it takes you in little by little and lets you experiences the story as a outsider and really draws you in. My gun-play with the new power system is old enough to be nostalgic but justLong and short of this: This is my game of the year already. The game is a ton of fun and extremely beautiful with such rich and detailed areas. The voice-acting is just top-notch and the story itself, well, it takes you in little by little and lets you experiences the story as a outsider and really draws you in. My gun-play with the new power system is old enough to be nostalgic but just fresh enough to be a fun experiences. If you are new to Bioshock and enjoy story and shooters, A MUST PICK UP.If you are familiar with Bioshock, YOU WILL ENJOY THIS.The middle is a bit padded but this game is easily one of the best games I have every played. It is up with my favorites and thats a hard bar to reach. GOTY already and its only March folks  Do yourself the favor and pick up this absolute gem of a game.\"
2013,Bioshock Infinite,"Bioshock infinite is very beautiful.  The gameplay is smooth and fun, the atmosphere is so detailed, and the theme is mature.  Alot of effort has been put into this game and it shows.  Easily deserves its critical acclaim."
2013,Bioshock Infinite,I am going to keep this short. OMFG. Bioshock 1 was my  favorite game of all time and this is surpassed it and I am only half way done. Enough said. Go buy and support this amazing game. These is the kind of games that keeps me playing. I am 28 years old and I have not felt this strong about a game since the first Bioshock. Go buy this now. If you do not you will do yourself the biggestI am going to keep this short. OMFG. Bioshock 1 was my  favorite game of all time and this is surpassed it and I am only half way done. Enough said. Go buy and support this amazing game. These is the kind of games that keeps me playing. I am 28 years old and I have not felt this strong about a game since the first Bioshock. Go buy this now. If you do not you will do yourself the biggest disservice to your gaming. This is why I game. And this is why I am a gamer. MASTERPIECE.\
2013,Bioshock Infinite,"The BioShock franchise and the team in Boston redefine gaming once again with BioShock Infinite. The original game was a masterpiece upon release, it still aged very gracefully.. I know this more appropriately now because I just slammed my way through both BS1 and BS2 before tonight's midnight launch. And no, I have not finished Bioshock Infinite. However, I am going to review this gameThe BioShock franchise and the team in Boston redefine gaming once again with BioShock Infinite. The original game was a masterpiece upon release, it still aged very gracefully.. I know this more appropriately now because I just slammed my way through both BS1 and BS2 before tonight's midnight launch. And no, I have not finished Bioshock Infinite. However, I am going to review this game based on my 5 hours of gameplay... why? you may ask? Because the first 2 HOURS of gameplay were more enjoyable than the entire BioShock series. It sucks you in, immediately, and never let's go. If you bought this game on launch for $60 give yourself a pat on the back. You truly made a strong purchasing decision that just helped the gaming industry as a whole. This game just paved the way for what we expect in our next gen titles!\"
2013,Bioshock Infinite,"If it was possible to give a game an 11/10 then this would be it. Unlike Bioshock 2 this game is extremely original. It's also made by the same team who made the original Bioshock (aka highest rated FPS of all time). The game is polished, emotional, engaging and just breath taking. Just walking around the environments feels nice. Not only is this game of the year material, but it's alsoIf it was possible to give a game an 11/10 then this would be it. Unlike Bioshock 2 this game is extremely original. It's also made by the same team who made the original Bioshock (aka highest rated FPS of all time). The game is polished, emotional, engaging and just breath taking. Just walking around the environments feels nice. Not only is this game of the year material, but it's also literally the best video game I've played in the past 5 years.\"
2013,Bioshock Infinite,"Graphics are excellent and the setting is fantastic. I also really enjoyed the story and thought the characters were interesting and having Elizabeth as a partner was very fun and worked really well.  Points deducted for repetitive combat and repetitive enemies. The powers are not very inspired and have a simplistic ""fire at enemy or lay a trap"". The game stutters when loading new areasGraphics are excellent and the setting is fantastic. I also really enjoyed the story and thought the characters were interesting and having Elizabeth as a partner was very fun and worked really well.  Points deducted for repetitive combat and repetitive enemies. The powers are not very inspired and have a simplistic ""fire at enemy or lay a trap"". The game stutters when loading new areas even with solid 60fps (gtx 570, settings on med/high) and thus breaks the immersion. You can only carry two guns which is disappointing and I pretty much went the entire game with raven power, shock power, sniper rifle and machine gun. I very rarely changed tactics and progressed easily with this setup. Was also dissapointed to find med kits had been removed and you cannot carry additional salts to power up your abilities when running low (have to rely on Elizabeth or the surrounding area). Was a good solid game, however the original Bioshock is still my favourite.\"
2013,Bioshock Infinite,"I don't know how else to put it. But this is probably one of the best games I have ever played. I didn't really know what to expect, with how games that come out now are unfinished to the point where it isn't even playable (See: SimCity). But man I was blown away by this. The story is incredible, and the atmosphere is so immersive. I can't explain it better than the other reviewers alreadyI don't know how else to put it. But this is probably one of the best games I have ever played. I didn't really know what to expect, with how games that come out now are unfinished to the point where it isn't even playable (See: SimCity). But man I was blown away by this. The story is incredible, and the atmosphere is so immersive. I can't explain it better than the other reviewers already have. Every positive review about this game is true.\"
2013,Bioshock Infinite,"This game sets a new bar for the fps genre, it reuses the unique formula of the previous bioshock games and implemented it well. And I'm glad Irrational games and the crew took the time to polish the game. This game is a great experiences and it is possibly one of the stronger contestants for Game of the year."
2013,Bioshock Infinite,"BioShock Infinite is a reinforcement of drugs such as degenerating into the world of gaming. What a wonderful world of storytelling rest on coercion scripts.Striking narrative or cinematic QTE scenes to make the story does not need an elaborate construction.This game is a masterpiece, a masterpiece"
2013,Bioshock Infinite,"This is great stuff. Imaginative. Creative. Textures tend to be muddled, but the art direction is inspired and beautiful. Ditto for the sound design; the Beach Boy's ""God Only Knows"" is turned into a haunting, Sinatra-esque mantra. Absolutely fun. Absolutely worth the simoleons, imo. Ken Levine is a blessed genius. This game does not exploit multiplayer, which is a minus in my book. A gameThis is great stuff. Imaginative. Creative. Textures tend to be muddled, but the art direction is inspired and beautiful. Ditto for the sound design; the Beach Boy's ""God Only Knows"" is turned into a haunting, Sinatra-esque mantra. Absolutely fun. Absolutely worth the simoleons, imo. Ken Levine is a blessed genius. This game does not exploit multiplayer, which is a minus in my book. A game this great should have comparably singular multiplayer. Still, worthy, and quite the experience.\"
2013,Bioshock Infinite,"This is a crowning achievement for this cycle of games which is defined by life cycles of consoles.  As gaming and other software begins to explore the use of cloud technology and rapid solid state memory, more intense graphics will become the standard along with perfected sound.  This game, however, already has those.  As a preface, to truly appreciate this game I think you have to enjoyThis is a crowning achievement for this cycle of games which is defined by life cycles of consoles.  As gaming and other software begins to explore the use of cloud technology and rapid solid state memory, more intense graphics will become the standard along with perfected sound.  This game, however, already has those.  As a preface, to truly appreciate this game I think you have to enjoy story telling.  This game is HEAVILY story driven with fantastic writing.  I spent at least an hour in the chapel after landing in Columbia.  Needless to say I have not finished the game  yet  but I am savoring it.  I am playing on hard as suggested by PC Gamer  because most story centric games have little replay value  but this game's story is deep and rich enough to deserve at least another replay.  I know I will replay it with the 1999 option after hard so that I can see how I might end without a winnable ending.  This is a game about the journey.  To rush through it is to completely miss the substance of the game.  This is not an ADD friendly game.  While the combat is exhilarating and amazingly fun (much like but improved over the original Bioshock) you do have to use tactics and planning to survive.  I also appreciate that on the non-1999 version you are not overly punished for screwing up and experimenting.  The voice acting, the graphics, the atmosphere, the sheer creative genius of this world inspired me to buy a season pass as I would love more of this game.  Ken Levine and the entire Irrational Games team should be given a well deserved standing ovation.  I hope that Irrational will take their time, but not as much time, developing their next game.  A return to a cyberpunk world would be wonderful, perhaps as a System Shock 3?  Take a well deserved break Mr. Levine  come back refreshed and let that genius flow again into yet another wonderful experience.\"
2013,Bioshock Infinite,"I rank this game up with half life standarts, from beginning to end it is phenomenal, elizabeth is not only a extremely loveable character but also the best sidekick that ive had in a long time, AI is amazing! I dont want to spoil anything or give any hints, just get the game, believe me. There is nothing left but a ten..."
2013,Bioshock Infinite,"This game is a perfection in just about every department. The story inspires a variety of emotions, it is complex and controversial but avoids many mistakes that others before have done in this genre. The graphics and artwork create an amazing atmosphere to make you feel like a part of the world and the changes in the story are perfectly reflected in the environment. The gameplay isThis game is a perfection in just about every department. The story inspires a variety of emotions, it is complex and controversial but avoids many mistakes that others before have done in this genre. The graphics and artwork create an amazing atmosphere to make you feel like a part of the world and the changes in the story are perfectly reflected in the environment. The gameplay is nothing special, but it is functional and very balanced. All powers and weapons have their strengths and weaknesses, making you actually have to plan what to use rather than zerg everything. All around this is one of the best games of all time and will probably remain at the top for a long time.\"
2013,Bioshock Infinite,"Everything beautiful, needs no words even. Just wanted to make 10/10, really titan work made. Its the game of year and century and even more. Best of the best."
2013,Bioshock Infinite,"You are absolutely absurd. You down rate the game for such reasons as you don't like the thematic, it's not realistic enough, or just to be a troll. Do you realize how many years ago this game started to be advertised, and yet here you are having bought it, IF you don't like these kinds of games why do you buy them in the first place. Take for example, I don't like Guild Wars 2, I don'tYou are absolutely absurd. You down rate the game for such reasons as you don't like the thematic, it's not realistic enough, or just to be a troll. Do you realize how many years ago this game started to be advertised, and yet here you are having bought it, IF you don't like these kinds of games why do you buy them in the first place. Take for example, I don't like Guild Wars 2, I don't play it, but most people say it's an excellent game...why am I going to go troll about it and give the game a bad rating since I already know beforehand I am not going to like it? Moreover, if you want a game that's tailored to your every need and desire, why don't you go make your own game? exactly! You don't have to sit here and be a troll and ruin it for others who would have probably liked the game. They weren't making the game only for you, like your very own personalized version or something like that. You do not gain anything by trolling, if a person want to buy the game they will do it regardless of what you post here, because it is their choice that they can make, and no matter what some troll on the internet says is going to stop them ok. By have a nice day.\"
2013,Bioshock Infinite,"Gunplay is fun, controls are responsive, the art direction is engrossing, the enemies are original, the characters are intricate, the story is deep and the powers are fun, it's pretty much everything you could want in a run and gun shooter/adventure game.  Pretty close to perfect, very reminiscent of Half-life 2 in how well realized the world and the characters are.  Game of the year so far."
2013,Bioshock Infinite,"Einfach nur genial dieses Spiel. Es ist beeindruckend in Punkto Grafik, Gameplay, Story, Storytelling, Musikalischer Begleitung, KI, Leveldesign und Abwechslung. Selten hat mich ein Spiel so gepackt und nicht mehr losgelassen. Hinzu kommt, dass Bioshock Infinite nach 5 Stunden Spielzeit KEINE Bugs gezeigt hat und ich als Vorbesteller auch noch den 1sten Teil und xcom: enemy unknown GRATISEinfach nur genial dieses Spiel. Es ist beeindruckend in Punkto Grafik, Gameplay, Story, Storytelling, Musikalischer Begleitung, KI, Leveldesign und Abwechslung. Selten hat mich ein Spiel so gepackt und nicht mehr losgelassen. Hinzu kommt, dass Bioshock Infinite nach 5 Stunden Spielzeit KEINE Bugs gezeigt hat und ich als Vorbesteller auch noch den 1sten Teil und xcom: enemy unknown GRATIS bekommen habe. Noch nie war ich glücklicher darüver 50 Euro ausgegeben zu haben.\"
2013,Bioshock Infinite,"I have a new Favorite Game. Bioshock Infinte is better than i have think. Great Story and Gameplay. Tons of Weapons and Ways. It's the Best Game ever. Like first time playing Half Life or like first time see The Matrix. Bioshock Fans and FPS Player Buy It. Bioshock Infinte show you a World that you never have seen before. The Reviews saying it ""Unforgettable"" and ""it'll blow you away"" ThisI have a new Favorite Game. Bioshock Infinte is better than i have think. Great Story and Gameplay. Tons of Weapons and Ways. It's the Best Game ever. Like first time playing Half Life or like first time see The Matrix. Bioshock Fans and FPS Player Buy It. Bioshock Infinte show you a World that you never have seen before. The Reviews saying it ""Unforgettable"" and ""it'll blow you away"" This Game will Reborn you. Welcome to the Sky. halleluja* 10/10 GOTY 2013\"
2013,Bioshock Infinite,"Normally I would never give a game 10/10, but Bioshock Infinite ticks all the boxes. Just like the first game did. Infinite has exciting gameplay, with various ways to approach encounters. You have Elizabeth there to help. She gives you ammo, salt and health when you need it. She can also open rips in the world to give you the edge in combat. The graphics are amazing, mixed with excellentNormally I would never give a game 10/10, but Bioshock Infinite ticks all the boxes. Just like the first game did. Infinite has exciting gameplay, with various ways to approach encounters. You have Elizabeth there to help. She gives you ammo, salt and health when you need it. She can also open rips in the world to give you the edge in combat. The graphics are amazing, mixed with excellent use of lighting and sound. the world is truly amazing. I love the way that it is specifically a different experience to the previous games. There you are stuck in Rapture, a claustrophobic, dark and broken city. Here we have a huge open beaming world, with light. It's still terribly evil though  All that aside this game is absolutely amazing and If a game is better than this in the next 2 years I will be very surprised. GOTY for sure.\"
2013,Bioshock Infinite,"A true work of art, Kev Levine's background in drama shines through and takes you on an incredible journey. I did not think they could top the atmosphere and story of the first game but they've succeeded and in many ways surpassed. Anyone who gives this game a negative review likely hails from the ""CoD era"" of shooters, unable to appreciate this game for what it is. No it does not have theA true work of art, Kev Levine's background in drama shines through and takes you on an incredible journey. I did not think they could top the atmosphere and story of the first game but they've succeeded and in many ways surpassed. Anyone who gives this game a negative review likely hails from the ""CoD era"" of shooters, unable to appreciate this game for what it is. No it does not have the polished combat of some games but it does not need it. This is not something to be rushed through in as short as you can, you must be willing to sit back and explore, listen to the diaries, learn the history and indulge into the story. Only then will you see how perfect this game is.\"
2013,Bioshock Infinite,"Now, I've played all the Bioshocks and beaten them.  This is the best one.  With more freedom than previous titles, I cant find anything wrong with this game.  Aside from all the obvious ones, graphics are awesome, gameplay is phenominal, the music and environments are 2nd to none.  The game is very immersive.  I catch myself getting tense sometimes and I'm like ""Wow, its been a while for that!"""
2013,Bioshock Infinite,Absolutely unebelievable.  The graphics/pacing/story/voice acting... its like you're in your own little world.  I've never felt such wonder and awe before when it comes to a video game.  And like several of the reviews said.. .there is no way a movie could have given you this feeling.
2013,Bioshock Infinite,"One of the best games I have ever played and a fantastic continuation of the shock series, which has yet to really disappoint. It is a return to form after Bioshock 2, and with the lack of multiplayer and a more intricate singleplayer experience that is quite evident."
2013,Bioshock Infinite,"I got this, along with Bioshock (previously owned, never completed), Bioshock 2 and apparently a code for xcom enemy unknow aswell, for 45$, needless to say I have gotten more than full value for the money here. Having been sucked into Infinite's universe (having been mesmerized for up to 7 hours), I can say that I will finally finish 1 and start playing number 2 aswell, as soon as I haveI got this, along with Bioshock (previously owned, never completed), Bioshock 2 and apparently a code for xcom enemy unknow aswell, for 45$, needless to say I have gotten more than full value for the money here. Having been sucked into Infinite's universe (having been mesmerized for up to 7 hours), I can say that I will finally finish 1 and start playing number 2 aswell, as soon as I have played infinite, once or twice, or thrice. This game is so good it beggars belief, just get it. The only thing I can point fingers at is the texture work, it could use a loving hand to be honest. Other than that, the atmosphere, the sound score, the gun play, the vigor play, the connection gameplay wise with Elizabeth, the story, the aesthetics and graphics (other than texture work) are all top of the line.Until now I thought Tomb Raider would run with the game of the year title, it is a contender, but I have a slight feeling that this will run with it. It is definitely the better game in my book, although it is most definitely worth it to own both! And you should, own both.\"
2013,Bioshock Infinite,"""The lord judges, I act.""This is a spoiler free review. I won't touch the story-line  it's epic and I'll end it at that.I'm loving Infinite so far. But as a long time BioShock fan I must say the graphics are mildly disappointing. Especially if you lurk around in every corner of the game. The flowers, the fruits, walls etc. just look like they were rushed up during development. That's""The lord judges, I act.""This is a spoiler free review. I won't touch the story-line  it's epic and I'll end it at that.I'm loving Infinite so far. But as a long time BioShock fan I must say the graphics are mildly disappointing. Especially if you lurk around in every corner of the game. The flowers, the fruits, walls etc. just look like they were rushed up during development. That's the only part which is bad about the game.The guns, they are so well balanced. For every different heavy hitter you WILLL need a different technique. I found out that the hard way, haha! The Vigor combos and Vigor  Gun damage combos are epic. The Vigor themselves don't feel OP so you'll constantly have to use different ones at different times.I played the Industrial revolution, and well I personally feel that the rewards, specially the early 500$ you get from completing IR will give you an edge early on as you can quickly buy health kits, salt and ammo. But that's ok.Music is just mind blowing. Literally mind blowing.Elizabeth and here gossips are epic. Don't consider here a fancy-dandy superwomen without brains, she's bloody smart, and helps a lot.Still think they could have done the game graphically a bit much better.Anyhow that probably shouldn't keep me from giving BS: Infinite a 10/10.Also, any idiot voting 0s or 1s is probably trolling around without having actually played the game.\"
2013,Bioshock Infinite,"Occasionally, a game comes along that truly takes my breath away. Like my first runs through Half-Life 2, BioShock, and Fallout 3, I was at a loss for words from start to end with BioShock Infinite. Let me start this review with the only negative I can possibly attempt to give it- the middle is slightly blurry with a couple of quick transitions that only make sense after you have completedOccasionally, a game comes along that truly takes my breath away. Like my first runs through Half-Life 2, BioShock, and Fallout 3, I was at a loss for words from start to end with BioShock Infinite. Let me start this review with the only negative I can possibly attempt to give it- the middle is slightly blurry with a couple of quick transitions that only make sense after you have completed the game. However, the combat during that time completely makes up for it. I really want to keep this review short, so I'll get straight to the point. 1. Buy this game. 2. The atmosphere, combat, story, visuals, characters, and much more, combine together to make one of the most enjoyable fictional (beyond just video games) experiences I have ever encountered.\"
2013,Bioshock Infinite,"This game is fantastic. The awe never stops, from the moment you launch the game, til the moment you complete it. This is by far the best FPS ever made. I don't see how anyone could hate this game or dislike it. I don't believe it to be possible. I didn't buy into any hype, but even with all the hype around the game, it will still blow you away. Words cannot express this game. It has to beThis game is fantastic. The awe never stops, from the moment you launch the game, til the moment you complete it. This is by far the best FPS ever made. I don't see how anyone could hate this game or dislike it. I don't believe it to be possible. I didn't buy into any hype, but even with all the hype around the game, it will still blow you away. Words cannot express this game. It has to be played. Of course on PC it has way better visuals, but  I wouldn't let that deter console players. It would be an injustice to yourself not to experience this game.\"
2013,Bioshock Infinite,The game itself is good but the ending ruins the story.
2013,Bioshock Infinite,Absolutely perfect game. Single-handedly the most beautiful game ever made in terms of graphics. Tons of side-things you can do to keep yourself occupied and you can really tell that a lot of time was put into making this game. 10/10.
2013,Bioshock Infinite,"Bioshock Infinite, when announced, left me sadly skeptical about how well it could live up to the prior game's, more specifically of course the first Bioshock. upon starting this game for this first time I was astounded by the visuals, everything is absolutely beautiful. beyond the fact that they have removed hacking from the game, which left me quite sad. The vigors are unusual and evenBioshock Infinite, when announced, left me sadly skeptical about how well it could live up to the prior game's, more specifically of course the first Bioshock. upon starting this game for this first time I was astounded by the visuals, everything is absolutely beautiful. beyond the fact that they have removed hacking from the game, which left me quite sad. The vigors are unusual and even when theyre similar to those found in Bioshock 1 and 2 they differ in key ways. everything about this game is enjoyable and original Bioshock customers should love this as much as the first.\"
2013,Bioshock Infinite,"the most awesome shooter i've played since Half-Life 2. I enjoyed every minute of this game...Great story, great art design, great characters, great ending.Game of the year 2013"
2013,Bioshock Infinite,All I gotta say is its breathtaking with a rich imagination.Not to mention Irrational take risks that few other companies take.It's nice to see a company recognize history accurately.
2013,Bioshock Infinite,"Formulaic 'waves' of enemies in set areas ruin this otherwise beautiful game. Gone is the sense of freedom, exploration and choices that made the first two Bioshocks so much fun. This is, instead, a repetitive shooter with little to draw you in, and even less to keep you there."
2013,Bioshock Infinite,"I must say this game has some great moments but is being hyped way too much and probably because of the lackluster games as of late. So I can understand people clinging to this like the second coming when a half way decent game pops up. I get it! Let us get one thing straight though. This game does not top the original Bioshock in any aspect for me personally. The mechanics are the sameI must say this game has some great moments but is being hyped way too much and probably because of the lackluster games as of late. So I can understand people clinging to this like the second coming when a half way decent game pops up. I get it! Let us get one thing straight though. This game does not top the original Bioshock in any aspect for me personally. The mechanics are the same with some refinements but nothing mind blowing. The sky hook is a gimmick IMHO. Really had more emotion with the little girls in the original Bioshock. Columbia is trying to pull the ""oh we went there!"" with the racism card. This is Bioshock rehashed but without heart and full of hate hidden throughout the world. To those who missed the first Bioshock then I understand why you think this is a masterpiece. There is a reason why originals hold their place in our hearts compared to sequels. Nothing Irrational Games does will capture the heart of Rapture again! Infinite is a great shooter just not as great as the one from 2007. Be realistic and don't let the hype machine fool you!\"
2013,Bioshock Infinite,"The great grandson of the legendary System Shock 2 is a sobering example of how even venerated IP's can end with a whimper, not a bang. Gone is the atmosphere of tension, solitude and slow, cloying fear, of being a rat in an alien maze, desperately fighting the machinations of a near-ubiquitously powerful, intelligent enemy who hates you more than anything else. Gone is the rapidlyThe great grandson of the legendary System Shock 2 is a sobering example of how even venerated IP's can end with a whimper, not a bang. Gone is the atmosphere of tension, solitude and slow, cloying fear, of being a rat in an alien maze, desperately fighting the machinations of a near-ubiquitously powerful, intelligent enemy who hates you more than anything else. Gone is the rapidly blurring dichotomy of you and the warped genetic monstrosities you fight against. Gone is the sprawling, labyrinthine level-design that made you feel a stranger in an even stranger land.Instead, brightly coloured setpieces tower above poor-quality environmental textures plagued by pop-in effects and graphical errors. All pretensions of atmosphere disappear in a neo-Americana hell, populated by  a number of identical racist caricatures whose threat towards you is as laughable as their suicidal and stupid combat AI. What tropes of old remain, like the strange powers you and an illogically small proportion of NPC's possess, the garish, loudly coloured vending machines, are not given even the merest pretensions of logical existence in a world that remains true to the 'Shock series in barely more than name alone.The satisfying gunplay of Bioshock is replaced with something that seems two steps back  guns feel like they lack weight and impact, melee combat has gone from having some of the most visceral and brutal force to an insufficient, chaotic slugfest. Each blow of the wrench in Bioshock 1 felt like the fist of an angry God compared to the mess that is Infinite's hand to hand combat. Weapon upgrades feel tacked on, (gone are the tactical uses for each weapon: You will rarely require to change between two.) lacking the incredibly unique feeling and game-changing add-ones of Bioshock that added striking visual components to your weaponry.Gunplay itself is almost parodic  your limited selection of weapons, when the gimmicky or inferior are pared away, leave you to fight against generic waves of identical enemies with your iron sights and  in what feels like a near slap in the face, _regenerating shields._Plasmids (or 'vigours') feel similarly superfluous, despite an obvious attempt to broad the range of options both between and within them. Their use feels as unsatisfying and generic as the gimmicks of many other mid-quality FPS offerings that the Shock pedigree should stand above. Environmental uses for vigours are easily missed and of limited use. Contrast the feel of the fire power in Bioshock and Bioshock Infinite. In the former, a click of the fingers instantly set an enemy ablaze. It was fast, punishing and conveyed the utter power of ADAM, at the expense of your own body. It was a standard fallback for many players for good reason, for it was ubiquitously useful, but not overpowering. In the darkness of Rapture, the flames you ignited with a snap of your fingers were immediate reminders of power.In Infinite, the clunky, slow moving projectile feels more like a grenade. Enemies who rush at you wildly in chaotic, rarely tactical combat make efficient use of the power difficult, and the flames themselves seem ineffectual, difficult to use when other powers are simpler and easier to use. Environmental uses like conveniently placed oil-slicks are rarely of any real value. The use of almost any vigour seems a waste of resources. Unsatisfying, unrewarding, unpolished.The story itself is a decidedly average mess, riddled with plot holes and uncompelling characters. Your constant companion is, while relatively likeable and useful, not something I expected from a franchise that made it's name on the back of well-crafted atmospheric tension.Gone too are some of the rewarding RPG elements, replaced by a bizarre 'gear' system that seems more at home in a Borderlands game than Bioshock. Not a few hours into the game and you are furnished with a pair of trousers that allow you to punch people from three-times the distance away, (often launching you off the edge of the city to an untimely, undeserved death) or another item of clothing that inexplicably causes opponents you strike in melee to spontaneously burst into flames and burn to skeletons before your eyes. A hat it was, I think. What were they thinking?!This is of course rhetorical. It is obvious what they were thinking. A combination of changing appeal to a casual audience and rushed production values, Infinite is the death-knell of the 'Shock series. What's worse is that the this same audience of 'gamers', too captivated by their understanding of (actually visually average, but disguised by gross amounts of bloom and fog) setpieces that the developer literally drags your attention to as 'good graphics', (which is what a good game is all about, right?) who purchase an identical Call of Duty game EVERY year, are lapping titles like Infinite up.Rest In Peace. We hardly knew ye.\"
2013,Bioshock Infinite,"Take THAT Half Life 2! Seriously, that game doesn't deserve it's score or praise, but this game does, finally, nice to see some justice in the world. Bioshock has always been  a series for absurd creativity, and this entry is no different."
