Year,Game,Review
2015,Bloodborne,"Bloodborne is by far the best game available for PS4 right now, exclusive or not. I have some minor issues concerning the frame rate drops, but it's not enough to detract from the fact that Bloodborne is one of the most entertaining and thrilling games I've ever played. A sure contender for GOTY."
2015,Bloodborne,"New a tetrical world, new beast, new weapons...Fronsoftware re-invented, the best experience to die...simply is fantastic ps4 exclsive game, if you want to have a hard experience and feel anytime your heart in your hand...thi is yor game. ENJOY!"
2015,Bloodborne,"I bought this Game last week an I enjoy every minute of Bloodborne, this is truly the first masterpiece on ther next gen consoles. Fanboys, your envy is only a confirmation for us normal player.edit: @willlernerYeah, sure ""Metacritic is removing negative scores, randomly deciding if one review is a ""troll"" (aka decides to give the game a bad score). Be wary of the User Score, it'sI bought this Game last week an I enjoy every minute of Bloodborne, this is truly the first masterpiece on ther next gen consoles. Fanboys, your envy is only a confirmation for us normal player.edit: @willlernerYeah, sure ""Metacritic is removing negative scores, randomly deciding if one review is a ""troll"" (aka decides to give the game a bad score). Be wary of the User Score, it's already been manipulated"" look at the joke reviews form Wodanaz or others. They created a new account for dislike this Game and in your opinion thats not manipulated? Hmm cants understand yout logic dude.\"
2015,Bloodborne,"This game is so awesome I'm having such a great time with it, it's more approachable than dark souls but I think that has to do with the setting and the idea if the ""hunt"" I love victorian times so I think that definitely helps.. It's a great game for the ps4"
2015,Bloodborne,"Magnificent game! The haters can't play games this challenging that's why they hate it! . Graphics are awesome and the game is definitely a contender for game of the year! Thank you ""from software"""
2015,Bloodborne,"Some minor framerate issues and long load times aside, Bloodborne is hands down the best Playstation 4 exclusive available. This is my ideal succesor of the soul game."
2015,Bloodborne,"Hidetaka Miyazaki of From Software continues to prove why he is one of the most essential developers of the generation. Bloodborne builds on the engrossing framework of previous Souls titles in almost every aspect. Beautiful environments, grotesque enemy design, an intriguing arsenal of weaponry, horrifying bosses and the sheer enjoyable gameplay the series is known for. Bloodborne is theHidetaka Miyazaki of From Software continues to prove why he is one of the most essential developers of the generation. Bloodborne builds on the engrossing framework of previous Souls titles in almost every aspect. Beautiful environments, grotesque enemy design, an intriguing arsenal of weaponry, horrifying bosses and the sheer enjoyable gameplay the series is known for. Bloodborne is the first game to hit PS4 that you must try out!\"
2015,Bloodborne,This is a From Software game. If you hate yourself and you like games that hate you too this friends is the game for you. Beautiful art great sound design and is dripping with atmosphere if you liked the souls series you will love this game.
2015,Bloodborne,"Dark Souls game play - but lose the dying fantasy ascetic and gain the horror inspiration I have been dying for.  Now that this game is finally out I feel as if it was made for me.....  I honestly cant complain about too much in the game as I feel that every change is a natural evolution of the series - but if I HAD to complain about one thing it would be removal of ""true loot"" from NPC'sDark Souls game play - but lose the dying fantasy ascetic and gain the horror inspiration I have been dying for.  Now that this game is finally out I feel as if it was made for me.....  I honestly cant complain about too much in the game as I feel that every change is a natural evolution of the series - but if I HAD to complain about one thing it would be removal of ""true loot"" from NPC's (as in the NPC dropping a piece of loot it is USING/WEARING).  This is a big change, but with the addition of a horror ascetic it seems a natural progression (No WAY to peel armor/ weapons of of half the weird-azz enemies n this game).  One thing I really like about this game that I found VERY lacking in Dark Souls 2 is the connected over-world (but with a hub-world).  Lovers of DS1 rejoice...all roads lead back to fire-link...kinda.  IMO this game combines the best of demons/dark souls 1 without including the DS2 stuff that turned me away.\"
2015,Bloodborne,"So satisfying and rewarding, totally recommended to anyone, regardless of whether you like Dark Souls or not, in fact if you didn't like Dark Souls for the combat then this negates that with it being faster and more aggressive so even non-DS fans might love it."
2015,Bloodborne,"10 because of haters gonna hate with their 0. Bloodborne is the first must-have for PS4Real score : 9, beautiful game but it's the atmosphere the real pleasure. The gameplay is interesting enough to take your preccious time during at least 40 hours, but the best is the soundtrack which is awesome.If difficulty can scare some people, i just want to say : Try it because that game10 because of haters gonna hate with their 0. Bloodborne is the first must-have for PS4Real score : 9, beautiful game but it's the atmosphere the real pleasure. The gameplay is interesting enough to take your preccious time during at least 40 hours, but the best is the soundtrack which is awesome.If difficulty can scare some people, i just want to say : Try it because that game deserve to be test\"
2015,Bloodborne,"I'm playing this game right now and it's atmospheric exciting and damn fun, it retains that mystery of a new world you want to discover like in previous souls games, the weapons and the combat is amazing as well... It's really tight and the graphics they look damn good as well the framerate is better than I thought it would be. Definitely a buy worth your time."
2015,Bloodborne,"This is easily one of my favorite games of all time and the best of the soul series being a souls veteran my self with over 1500 on dark souls 500 on demon souls and 300 onn dark souls 2 i think that this one is my favorite from all the ""souls"" games"
2015,Bloodborne,"From Software have created an engaging experience. Great music, setting, gameplay, combat, art, production value, graphics, everything is crafted well. This game is the first killer app for the PS4 (Not including ports like The Last of Us or Grand Theft Auto) and absolutely worth your time.I would give it a 9/10 but I,'m giving it a 10 to try and counter the trolls who give it a 0 justFrom Software have created an engaging experience. Great music, setting, gameplay, combat, art, production value, graphics, everything is crafted well. This game is the first killer app for the PS4 (Not including ports like The Last of Us or Grand Theft Auto) and absolutely worth your time.I would give it a 9/10 but I,'m giving it a 10 to try and counter the trolls who give it a 0 just because it isn't on their platform of choice.\"
2015,Bloodborne,"Probably the best game you can get on the PS4 right now or any next gen console at all.  Its the highest rated souls game, PS4 game, and next gen game."
2015,Bloodborne,"Absolutely stunning !! This game is an absolute MUST have PS4 exclusive. Graphics are nice and the atmosphere is kinda vague, eerie and sometimes just horrifying. The better game of the better console."
2015,Bloodborne,"Beautiful game, coming by From Software, I  waited so long for something like that.It's extremely immersive , it's kind of dream or nightmare , the graphics are amazing.It has Great Soundtrack and Scenery, Immersion and everything good can define this game, for sure a must buy."
2015,Bloodborne,Excellent game that returns to the roots that made the original Souls games shine. A true masterpiece which excellent gameplay that does not forgive if you make a mistake.
2015,Bloodborne,"This is my review coming from someone who didn't play Dark Soul I & II. This game is hard, hard, hard... but i like it. This is one of the few games I have ever played where you just can't breeze through the story with no difficulty. This game is very challenging but enjoyable. The graphics are beautiful, soundtrack is great, and the whole theme of the game is amazing. I have played theThis is my review coming from someone who didn't play Dark Soul I & II. This game is hard, hard, hard... but i like it. This is one of the few games I have ever played where you just can't breeze through the story with no difficulty. This game is very challenging but enjoyable. The graphics are beautiful, soundtrack is great, and the whole theme of the game is amazing. I have played the game for five hours now, and it seems I just barely completed a tiny tiny portion of the game. This is a MUST buy exclusive, the hype is real, the scores don't lie\"
2015,Bloodborne,"As a fan of the series Souls declare, Bloodborne great game. Gaming immersion, the soundtrack, graphics - all at altitude. From Software have tried and not disgraced in front of their fans. Emotions overflowed, do not even know how to pass ..."
2015,Bloodborne,Bloodborne is amazing and as close to perfection as you can get. Clearly the 0 reviews on this site are designed to bring the game score down. No game is worthy unless it's completely broken. Don't believe the hate and pick this up if you have a PS4!
2015,Bloodborne,"This game is great one of the best on the ps4 and definitely much better I mean way better than that order of 1886, I shouldn't compare those two but my example and reasoning is is that one puts more focus on gameplay than just showing off graphics and quick time events."
2015,Bloodborne,"Early ""review"" after three hours of play. It's Dark Souls on crack. It's really good, about the only reason to have a PS4 if you've already got a PC, and it's totally worth every penny."
2015,Bloodborne,"The best in the series so far. Great sound, dark and greedy, large amount of content and re-playability.The best part of submitting this comment is watching the negative user submitted scores crying for a PC port of the game. X-mas came early :)"
2015,Bloodborne,"Amazing game, great soundtrack, game play, The enemies and environment design is amazing too , a little weird AF and have some frames drops, I don't care about the loading (I play to not die) but everything else is amazing, love this game.For me GOTY"
2015,Bloodborne,"Much like its spiritual predecessors, Bloodborne has the capability to occupy nearly all of your waking thoughts, whether it be through figuring out how to defeat a certain boss or further delve into its massive world. The combat is fast-paced, the level design is impressive and intricate, and the soundtrack is simply astounding. Besides the long load times and occasional framerateMuch like its spiritual predecessors, Bloodborne has the capability to occupy nearly all of your waking thoughts, whether it be through figuring out how to defeat a certain boss or further delve into its massive world. The combat is fast-paced, the level design is impressive and intricate, and the soundtrack is simply astounding. Besides the long load times and occasional framerate hiccups, this game has remarkably few flaws. It's a must-have for any PS4 owner.\"
2015,Bloodborne,"This game is unbelievable it changed my whole life. Verry good game, the Combat feels awesome, the graphics look very good in my Opinion. Also there is a very cute lady doll"
2015,Bloodborne,"It's faster ,harder , darker, more gothic than the other souls game ,The Van Helsing type game is just awesome ,the Gameplay feels like any other souls game and i enjoy this game. PS4 sure as hell needed this after the disgrace known as The Order 18-something."
2015,Bloodborne,"Bloodborne is superb!!! What an amazing game. Good graphics, epic bosses and cool story. I really enjoy my time when I'm playing. By the way, playing with friends is even better. Party with 2 friends and you can have a lot of fun. Well, thats it. Worth every penny."
2015,Bloodborne,"Before I start with my small review, first I have to say, LOL the xbox fanboys so buthurt and salty. ""Reviewing"" a game on a console they dont own, give 0 to all the PS4 game but 10 to every xbone game including Screamride, just check their profiles everyone, what a effing joke they are, sad to be an xbox users. Anyway this game is brutal, as a regular souls player this is simply aBefore I start with my small review, first I have to say, LOL the xbox fanboys so buthurt and salty. ""Reviewing"" a game on a console they dont own, give 0 to all the PS4 game but 10 to every xbone game including Screamride, just check their profiles everyone, what a effing joke they are, sad to be an xbox users. Anyway this game is brutal, as a regular souls player this is simply a masterpiece. The bosses, songs, details, atmosphere are incredible. This is another Miyazaki masterpiece. If you thought this was gonna be easy you're wrong. The weapons are amazing and fun to use. Probably the best souls games. From Soft and Miyazaki did it again. A must play. 10/10. Stay salty xboners lmao.\"
2015,Bloodborne,"I really enjoyed the game. Artwork. Thank you for the excellent work and dedication to this game so wonderful and beautiful. Well done Sony. I'm cheering when that Unchart 4 among other much better. Even The 1866 order not pleasing to many, I liked it."
2015,Bloodborne,"Another great game by Miyazaki and FROM Software. Bloodborne, a spiritual successor to the Souls' series, takes everything to the next level. Beautiful graphics and Art Direction as always, brilliant new twist to the combat mechanics, and wow is the game as challenging as ever. Perfect in every way, minus loading times, which I'm sure they will patch."
2015,Bloodborne,"Thank you, From Software, for bringing Dark Souls 1 quality back!The game is beautiful and alive! The scenario is so full of detail, it's kinda hard to distinguish everything if you don't look with some attention!10/10 love it."
2015,Bloodborne,Clearly the Game of the year 2015.* +60hours game* Great Sound* Great GameplayYou can dislike this game but only haters or Xboners give 0 to this game.
2015,Bloodborne,This game together with Helldivers and Infamous: Second Son are the only games I've been impressed by so far on the PS4.Bloodborne adds another masterpiece to the lineage that is Souls-games. Not been able to find any faults with it and the loading times drama is way overblown.Gameplay 10/10Story 10/10Graphics 10/10Music 10/10Everything 10/10
2015,Bloodborne,"Its been a long, hard, beautifull night. Thaks a lot FromSoftware. Just writing for the 150 chars, what I really want to say is:    PERFECT GAME."
2015,Bloodborne,"Absolutely stunning in every way possible,if you like dark atmosphere and very tight game play mechanics then this is the game for you.this is   the best game of the gen and wipes the floor with any contenders it is unreal and a great addition to the PS4s libary of games"
2015,Bloodborne,"This is why we game. Bloodborne is a title that defines and consumes. It is, in all aspects, a masterpiece. As a Souls Veteran of 900+ hours, this MF is hard. GOOD LUCK."
2015,Bloodborne,"This game has to be the best in the best series. From the style, the atmosphere and gameplay. This is amazing ! Buy it ! The game is harder than most souls game, at least it was for me. But not impossibly harder simply right ! Be a proud Ps4 owner !"
2015,Bloodborne,"The games graphics are rather stunning giving you this beautiful, dark atmosphere that can frighten you but make you want to see more. The combat feels quicker compared to the Souls games. The music is rather haunting combined with the crazy environment your surrounded by. If you are a fan of the Souls series I would recommend getting this game for the PS4. The only complaint I have is theThe games graphics are rather stunning giving you this beautiful, dark atmosphere that can frighten you but make you want to see more. The combat feels quicker compared to the Souls games. The music is rather haunting combined with the crazy environment your surrounded by. If you are a fan of the Souls series I would recommend getting this game for the PS4. The only complaint I have is the loading times when i die...which happens a fair amount.\"
2015,Bloodborne,Bloodborne is simply one of the most incredible and mind blowing games I have ever seen and had ever played. The moment you start the game you are blown away by the stunning and mind blowing visuals. The atmosphere is dark and intense whilst the story is immersive and extremely engaging.The gameplay is magnificent and yet it is very challenging you will definitely be up for a challengeBloodborne is simply one of the most incredible and mind blowing games I have ever seen and had ever played. The moment you start the game you are blown away by the stunning and mind blowing visuals. The atmosphere is dark and intense whilst the story is immersive and extremely engaging.The gameplay is magnificent and yet it is very challenging you will definitely be up for a challenge whilst playing this game. Bloodborne will definitely keep you busy for hours upon hours whilst you are engaged in the story and blown away by the visuals.Bloodborne is simply the best PS4 game of 2015 and easily a game of the year contender Bloodborne is also the best exclusive currently available and this beats any Xbox exclusive hands down.\
2015,Bloodborne,"Bloodborne, the spiritual successor to Demon's/Dark Souls, is perhaps the best game released this year. Each boss, weapon, and environment has been meticulously designed, and the world is a dark yet engrossing one that will hook you in for hours."
2015,Bloodborne,"It's everything Dark Souls was, cranked up to 11. This is the best non-remake game on new gen yet. (The Last of Us was one of my favorite games of all time, however).This is  a system seller if there ever was one. Hard, but not in stupid ways. It challenges you to be better and you will, or you will die repeatedly."
2015,Bloodborne,"This game is hard (I finished Demon's Souls twice, so I know what's up), have great atmosphere, amazing style and interesting story. I wonder how long it wil take to finish..."
2015,Bloodborne,"One by one of the movement is made carefully , and cool enough infuriating.The pre-read the movement of the enemy , brilliant and pulled the attack ,when given a whole body blow , a large amount of adrenaline secreted.The game It does not hurt to buy if you're loved.I now have to spend the time that exciting best."
2015,Bloodborne,"If your a Souls player then you definitely need to play this game, i recommend it and if you dont have a PS4 go out and buy one cuz your missing out on alot!"
2015,Bloodborne,"This is my ideal succesor of the soul game. The immersion really great, the control really responsive, the multiplayer fun and exciting. Eventhough it coined as successor of soul series, the gameplay style itself feel really fresh. Being an agresive player is more rewarded.Not been able to find any faults with it and the loading times drama is way overblown.Gameplay 10/10StoryThis is my ideal succesor of the soul game. The immersion really great, the control really responsive, the multiplayer fun and exciting. Eventhough it coined as successor of soul series, the gameplay style itself feel really fresh. Being an agresive player is more rewarded.Not been able to find any faults with it and the loading times drama is way overblown.Gameplay 10/10Story 10/10Graphics 10/10Music 10/10Everything 10/10\"
2015,Bloodborne,"The best part about Bloodborne is not its brilliant artstyle nor is it the great combat. It's the fact that FromSoftware managed to build up a game with many, many new ideas without forgetting its roots. Bloodborne feels like one of the Souls Games in many ways but still manages to bring fresh ideas to the mix. Besides that: Bloodborne is more accessible than the Souls games but stillThe best part about Bloodborne is not its brilliant artstyle nor is it the great combat. It's the fact that FromSoftware managed to build up a game with many, many new ideas without forgetting its roots. Bloodborne feels like one of the Souls Games in many ways but still manages to bring fresh ideas to the mix. Besides that: Bloodborne is more accessible than the Souls games but still really challenging.The combat offers a great risk & reward system due to it's lack of defensive options like heavy shields or armor and even though this feels pretty strange in the beginning, you get use to it pretty fast. And when you face one of the first two bosses you realize, that you have to go with the now combat flow - and that it's awesome! Rushing around the battlefield, poking and dodging your enemy feels pretty rewarding and makes a lot of fun.Graphics are great and really atmospheric, some minor framedrops sometimes annoy a bit, but besides that everything is fine.There are not as many weapons but the ""few"" you've got are absolutely great. Every weapon has two modes which you can choose and which give them another feel to it but the weapons itself are pretty creative and different and offer a lot of different playstyles.There is so much more I could say, since I'm playing it since Saturday, but only that much: Bloodborne is the first game of this gen, that doesn't only fulfill it's promises, it even surpasses them. Besides the rare framedrops and the long loading times (up to 30-40secs, sometimes) there is not much bad to say about Bloodborne. The first GOTY candidate and definately worth a look, at least.\"
2015,Bloodborne,"Got my hands on the game earlier today, just played 2-3 hours of it, and i have to say, I haven't felt difficulty like this since demons souls, but the best part is, it feels harder yet even more fair than demons souls.The bosses that I've fought seem to have some unique thing to them that differentiates how you approach them. A far cry from Dark Souls 2 / 1 where some bosses are prettyGot my hands on the game earlier today, just played 2-3 hours of it, and i have to say, I haven't felt difficulty like this since demons souls, but the best part is, it feels harder yet even more fair than demons souls.The bosses that I've fought seem to have some unique thing to them that differentiates how you approach them. A far cry from Dark Souls 2 / 1 where some bosses are pretty much just re-hashes of another boss you fought.The game is not linear at all either, there's a lot of exploration to be done, it feels more like dark souls 1 in the exploration aspect. Combat is tight as always. And best of all. This game has such an overarching feeling of dread and loneliness that we've come to love in a souls game.If you're concerned like I was about how much you'd enjoy it, don't be, this is genuinely an entertaining ( albeit rage-inducing ) experience that I haven't felt in a while.Tl;dr : This is hard and feels oppressive as **** while being extraordinarily fair, if you die you know it's your fault/lack of understanding. . So basically what we wanted.\"
2015,Bloodborne,"Spoiler Free Review in Progress:Your enjoyment of a game like Bloodborne will directly correspond to your willingness to learn.  This is not passive entertainment like so many other attempts at gameplay.  From Software demands focus from the player.If you're at all familiar with Demon's Souls or Dark Souls (and to a lesser extent Dark Souls II), you should have a decent primer inSpoiler Free Review in Progress:Your enjoyment of a game like Bloodborne will directly correspond to your willingness to learn.  This is not passive entertainment like so many other attempts at gameplay.  From Software demands focus from the player.If you're at all familiar with Demon's Souls or Dark Souls (and to a lesser extent Dark Souls II), you should have a decent primer in what to expect here as far as difficulty is concerned.  It's not difficult in the same way poorly designed games of yesteryear were difficult.  Quite the contrary.  The difficulty of the game comes from subverting a players expectations when booting a game up.  There are so many titles that aim to place the player in a position of power, one wherein the perceived danger is just enough to cyclically communicate small accomplishments at a rapid pace, pushing the player further.  Bloodborne isn't as interested in patting players on the back and offering a gold star for participation.Bloodborne offers an oppressive world that is never unfair.  It communicates clearly what it expects from you and punishes you in kind for not following the rules that it lays out. If you learn.  If you endure.  Every victory will bring genuine fulfillment.The graphics are some of the best available to the current generation of games, with the occasional framerate hiccup.  These performance issues may detract for some people, but they have not compromised my ability to play the game in the slightest.  They do, however, momentarily break immersion during intense fights.  Hopefully this is something that can be patched.  The load times are also frustrating - partly because of their actual length, but also because I just want to get back to the game.I'll return to this review as I experience more and will flesh it out to include specific gameplay mechanics.  That being said, if you're reading these reviews, you already have an idea of what to expect.  If it is validation you seek, Bloodborne is the first truly essential current gen game.\"
2015,Bloodborne,"This game is amazing! From software did it again! the weapons and the combat is amazing as well,Graphics are awesome, soundtract is also amazing,  this is the best game of Playstation 4 .  Thank you SONY and From Software"
2015,Bloodborne,"Combines the horror of Demon's Souls with the interesting level design of Dark Souls. The best parts of Dark Souls 2 also are present here, with fast climbing and multiple uses of items at once etc. It's a tightest all-around package of the souls games, but don't be fooled, since this bloodfest is probably the most hardcore of them. Ironically, a game about blood, not souls, is the bestCombines the horror of Demon's Souls with the interesting level design of Dark Souls. The best parts of Dark Souls 2 also are present here, with fast climbing and multiple uses of items at once etc. It's a tightest all-around package of the souls games, but don't be fooled, since this bloodfest is probably the most hardcore of them. Ironically, a game about blood, not souls, is the best Souls game, yet.\"
2015,Bloodborne,"In just six years we've seen four total games using the formula, and despite taking a step back for Dark Souls II, Miyazaki returns to the driver's seat with Bloodborne. Bloodborne is as glorious as it is grotesque, a harsh and unyielding exercise in getting battered mercilessly while feeling encouraged the whole painful way. You can also hit crazy villagers with a cane that\s also a whipIn just six years we've seen four total games using the formula, and despite taking a step back for Dark Souls II, Miyazaki returns to the driver's seat with Bloodborne. Bloodborne is as glorious as it is grotesque, a harsh and unyielding exercise in getting battered mercilessly while feeling encouraged the whole painful way. You can also hit crazy villagers with a cane that\s also a whip before toasting them with a handheld flamethrower. Because of course you can.\"
2015,Bloodborne,"Having a blast so far, great graphics, plays very well. Received an early copy and didn't put it down for the whole weekend (except for a few Iron Banner hours). Must have."
2015,Bloodborne,"Been playing the game since midnight launch.~11 hours.Starting off can be a little difficult, but take your time, explore, and the game will open up nicely.Currently beat 5 bosses so far, they were some epic battles. Feels great not being able to turtle, you're forced to play aggressive.Enemies do huge damage to your character, but you can gain almost all your health backBeen playing the game since midnight launch.~11 hours.Starting off can be a little difficult, but take your time, explore, and the game will open up nicely.Currently beat 5 bosses so far, they were some epic battles. Feels great not being able to turtle, you're forced to play aggressive.Enemies do huge damage to your character, but you can gain almost all your health back with counter attacks thanks to the regain system. A very fun system indeed. My tip: your health regenerates proportional to your damage, so a high damage weapon with a quick lead time is the ideal weapon to exploit regain.Another tip: if you're frustrated with a boss fight, or keep dying in an area, go somewhere else. The world is large, and you may have just taken a wrong turn :)I am having an absolute blast with this game... although, not sure WTF is going on with the story. Not that it matters, it's all about the gameplay baby!Best game of 2015 so far.\"
2015,Bloodborne,"This game is Dark Souls with fewer equipment, but much more nuanced combat. How well you do in the game has less to do with what weapon you have, but how well you are able to use it. It's a chance to show off your skill.People have been criticizing the load times, but they're not that bad. Just try not to die as much, and you'll never even experience the wait.One of the greatThis game is Dark Souls with fewer equipment, but much more nuanced combat. How well you do in the game has less to do with what weapon you have, but how well you are able to use it. It's a chance to show off your skill.People have been criticizing the load times, but they're not that bad. Just try not to die as much, and you'll never even experience the wait.One of the great things coming from Dark Souls to this is seeing enemies wander around. It reminds you that you're never safe and always have to be cautious.\"
2015,Bloodborne,"I'm actually surprised at just how much of a Souls game Bloodborne is, and that's a great thing in my book. I was happy to ditch shields in favor of faster paced, more reaction-based combat - and the inclusion of guns aesthetically and functionally feels right. The difficulty is still present, punishing but never unfair, and there are plenty of rewards in both loot and satisfaction to keepI'm actually surprised at just how much of a Souls game Bloodborne is, and that's a great thing in my book. I was happy to ditch shields in favor of faster paced, more reaction-based combat - and the inclusion of guns aesthetically and functionally feels right. The difficulty is still present, punishing but never unfair, and there are plenty of rewards in both loot and satisfaction to keep you going through every death.I was a bit skeptical about the setting, but the Victorian vampires & werewolves shtick never feels too forced, and the plethora of other unique baddies and backdrops feel varied and constantly refreshing. I'm looking forward to finding every last secret and rad piece of gear.\"
2015,Bloodborne,"The game is awesome, it's definitely the best ps4 games so far (excluding tlou remastered). It's not without its fault too( long loading time) but I still give this a 10 because some trolls decided that 0 is an acceptable score to this game( or any games for that matter). Overall, a real gem."
2015,Bloodborne,"Absolutely fantastic, this game (in my opinion) is the best one of this generation so far, it's what the players have been waiting since the start of this gen.The set is perfect, graphics are really nice, combat is awesome,enemies are terrifying, everything in this game is awesome and addicting."
2015,Bloodborne,"By far the best game out there on the ps4 till date. great soundtrack, wonderful atmosphere,hard game-play. this game has everything a die-heart souls fan would want from it and it delivers perfectly."
2015,Bloodborne,This game is great the 1st exclusive on ps4 you must buy it if you played and loves demon's souls and dark souls I'm Certain you love this legend .If you have or want to buy ps4 you must buy this game.\
2015,Bloodborne,"This is the best game ever. Period. The soul series reached the perfection. I never felt so tense and alone in a game before. Completely alone. There is a paradoxical feeling there: you love the game, but the game hates you."
2015,Bloodborne,"Bloodborne is the best Game on the PS4. The atmosphere is incredible and the combat system makes a lot of fun. Fans of the ""Souls"" series will love this game."
2015,Bloodborne,"Hands down the best Souls game I've played since DaS1. I felt almost cheated after completing DaS2 as it didn't dull my souls appetite. I love the fast paced combat and the overall aesthetic of the game. It freaks me the **** out and it really makes the game more enjoyable, I love being scared of whats going to happen around the next corner and the enemy design is 2spooky4me. Definitely aHands down the best Souls game I've played since DaS1. I felt almost cheated after completing DaS2 as it didn't dull my souls appetite. I love the fast paced combat and the overall aesthetic of the game. It freaks me the **** out and it really makes the game more enjoyable, I love being scared of whats going to happen around the next corner and the enemy design is 2spooky4me. Definitely a must buy. I'm glad these reviews are getting moderated so that the jealous ****poster opinions on the game wont be heard seeing as how they haven't even played the game.\"
2015,Bloodborne,"Superb Game.Nothing comes close to this.A Master Piece and a reference for all developers for all future Projects.Highly Recommended and the ONLY game that justifies the purchase of a PS4.Even if you're not in the Souls Series game, you owe it to yourself to experience Bloodborne.10 / 10"
2015,Bloodborne,"Pretty much Dark Souls 3.  I'm about 4 hours in now and I can say that the beginning is harder than the previous Souls games.  No more blocking means you have to have more dexterity and faster movement, a really nice design choice.  The counter attack mechanic also encourages you to be aggressive.  An absolute MUST BUY if you're a fan of Demons Souls or Dark Souls.  The only negative I canPretty much Dark Souls 3.  I'm about 4 hours in now and I can say that the beginning is harder than the previous Souls games.  No more blocking means you have to have more dexterity and faster movement, a really nice design choice.  The counter attack mechanic also encourages you to be aggressive.  An absolute MUST BUY if you're a fan of Demons Souls or Dark Souls.  The only negative I can think of is that the load times are long but it's a nice punishment for dying...lol.\"
2015,Bloodborne,"Terrifying and beatiful.  A true successor to the stellar Demon's Souls series.  I only wish the load times can be improved in a patch.  Still, favourite game of this generation."
2015,Bloodborne,"So Just got my game. Playing right now, I give this game a 9/10, they need a Turbo mode like devil maycry to speed up the start. Also scoring a 10 to counter some 0's"
2015,Bloodborne,"Bloodborne keeps everything that made the Souls games great and finds way to make it better. The combat is faster and more exciting and the whole game is infused with a haunting Lovecraft-style atmosphere, but the satisfying challenge is still there. From Software knocks another one out of the park; it's still early, but Bloodborne is a definite contender for game of the year."
2015,Bloodborne,"Made me sneeze tears. I have only sneezed tears one other time during my life, when toilets were invented. So I think it is safe to say that my sneeze has a lot of meaning."
2015,Bloodborne,"Finally an exclusive game that makes me wanna say ""Ps4 rulez"". Yeah it is this awesome! Graphics are nice and the atmosphere is kinda vague, eerie and sometimes just horrifying. The game runs smooth and the improved fast paced combat is just great.I`m just 15 hours in but so far I love this game!"
2015,Bloodborne,"This is a true system seller game! The atmosphere of the game, the design, the environment are so UNIQUE! Best 60$/‚ i have ever spend. If you have a Ps4,you have to give this game a try."
2015,Bloodborne,"i am 8 hours in and....i pity anyone who deosn't have a PS4. best f*cking game  i played in the last 6 years. the graphics,the atmosphere, the gameplay itself.....miyazaki is a god."
2015,Bloodborne,This game is unreal. If Megan Fox was a game this would be her. Hidetaka Miyazaki Is a God. If he was a greek God he would be Zeus. Infact Zeus has nothing on Hidetaka Miyazaki. F*ck Zeus! heil Hidetaka MiyazakiI love Bloodborne. But it. No excuses.
2015,Bloodborne,"Before you read my reviews, i just wanna said dat this game deserve a respect, please dont let the trolls  dat scored this 1/10 or lower fool you, cuz this game is IMHO, undoubtedly THE best game i've ever played in this next-gen gaming :). I would dare to even said dat its on par if not better than Bayonttea 2, SSB or GTA V Remastered  :D !!!I dont want to write a very long andBefore you read my reviews, i just wanna said dat this game deserve a respect, please dont let the trolls  dat scored this 1/10 or lower fool you, cuz this game is IMHO, undoubtedly THE best game i've ever played in this next-gen gaming :). I would dare to even said dat its on par if not better than Bayonttea 2, SSB or GTA V Remastered  :D !!!I dont want to write a very long and complexity review cuz i dont have time for dat, ( need to go back and shut my life with da game, know wat im sayin XD !!?? ) So i will just simply tell you the Pros & Cons:PROs:+  The best looking FROM Software game thus far! Also, Running on native 1080p 30fps.+  Story wise is not the core of the game, but its indeed well constructed.+. Very challenging, even to vetetan Demon/Dark-Soul players cuz the game mechanic is faster and more aggressive than previous titles. If you play passively like you did in DS, then you are gonna get rekt-ed.+  The soundtracks. Played and you will understand of how beautiful it real'y is  ;).+  Chalice Dungeon, an online mode  dat is unique to Demon Souls, Dark Souls. It will give you re-playable value sky rocketed, I guarantee!+  Combats & Weaponry are excellent!  Unlike dark souls 2 where we have tons of weapons but most of them are pretty much useless at some point  and have no real identity in it. Bloodborne is opposite to dat, its chose the Path of Quality over Quantity. Since each weapon will give you different moves, different builds, different effects, powers, buffs, etc. Every single weapon is important & Unique, It is very diversity in its own way.+  Boss fights. If you think Dark Souls 2 boss fight was great ? Think again cuz Bloodborne just delivered this awesomeness to a whole new scale, its much more scarier, its much more graphically improvement and its indeed way more HARDER. (especially those in Chalice Dungeon.)Now is the sad part about the game, the Cons....CONs:- Framerate would drop at around 24-26 fps when you are in boss fight, very rare tho.- buggy & loading screen, i have only met twice so far, but it is indeed in the game.However, since these cons are very unessential and a little buggy with a framerate drops can be found in any game you can list of, not to mention i played the game BEFORE the launch XD!. Im sure when the game released, then It will be perfect :).Happy gaming everybody and please stop trolling, thx :).\"
2015,Bloodborne,I was very surprised with the game is really showing the true potential of the PS4. Remember that we are only at the beginning of generation console. Many good things still to come. Congratulations SONY for this great release. Note 10.
2015,Bloodborne,"This is a phenomenal game. Its visuals far surpass any of the souls games, as well as the gameplay. Rather than hiding behind a shield for hours on end, the combat is extremely fast-paced and dynamic. The atmosphere throughout the game says consistent even through various sceneries. Its an absolute must-buy for every ps4 owner."
