"year","title","tags","description"
2012,"Legacy of Kain: Soul Reaver","Adventure,Action,Vampire,Classic,Story Rich,Dark Fantasy,Third Person,Masterpiece,Gothic,Atmospheric,Puzzle,Action-Adventure,Great Soundtrack,Singleplayer,Fantasy,Retro,Horror",",About This Game,As Raziel, stalk the shadows of Nosgoth preying upon your former vampire brethren in your quest to destroy your creator- Kain After being betrayed and executed by Kain, return to Nosgoth on an epic mission of revenge A milestone in 3D adventureKey FeaturesFeed on the souls of your enemiesExplore the vast 3D world of Nosgoth packed with 60 hours of gameplayShift real-time between the material and the spectral planesHunt 5 different tribes of murderous vampires with an arsenal of deadly hand-to-hand, projectile and environmental weaponsOver 100 cinematics with 45 minutes of voice over deliver a dark, gothic story"
2012,"Indie Game: The Movie","Movie,Documentary,Indie,Great Soundtrack,Linear,Story Rich,Singleplayer",",About This Game,Follow the creation of the games Super Meat Boy, Braid and FEZ through this Sundance award-winning feature documentary Critic’s Pick of the New York Times and declared a “Must See” by Ain’t It Cool News Watch the full theatrical cut in 1080p HDAfter almost two years of painstaking work, designer Edmund McMillen and programmer Tommy Refenes await the release of their first major game for Xbox, Super Meat Boy—the adventures of a skinless boy in search of his girlfriend, who is made of bandages At PAX, a major video-game expo, developer Phil Fish unveils his highly anticipated, four-years-in-the-making FEZ Jonathan Blow considers beginning a new game after creating Braid, one of the highest-rated games of all timeFirst-time filmmaking duo Lisanne Pajot and James Swirsky capture the emotional journey of these developers as they sacrifice money, health and sanity to realize their lifelong dreams of sharing their games with the world Four developers, three games, and one ultimate goal— to express oneself through a video gameFeatures1080P, full HD video application‘Team Meat’ Audio Commentary Track Edmund McMillen and Tommy Refenes provide their various insights throughout the film Hilarious, informative and sometimes outright lies It’s a great compliment to the filmSubtitle / Language Support Arabic, Chinese (traditional), Czech, Danish, Dutch, English, Finnish, French, German, Greek, Hebrew, Hungarian, Italian, Japanese, Korean, Norwegian, Polish, Portuguese, Russian, Spanish, Swedish, Thai, Turkish and UkraineVideo Extras Assorted video pieces produced during the production of the filmFestivals2012 Sundance Official Selection World Documentary Competition 2012 Sundance Winner for Best Editing in World Documentary Cinema 2012 South by Southwest Official Selection 2012 Hot Docs Festival Official Selection2012 Sheffield Doc/Fest Official Selection"
2012,"Iron Sky: Invasion","Simulation,Action,Strategy,Space,FMV,Sci-fi",",About This Game,In the near future, mankind faces the greatest threat to its posterity ever in recorded history an invading Nazi horde, reborn in the depths of space! An armada of Fourth Reich ships, built in secret at a hidden base on the moon, descends upon the Earth to rain terror and destructionBut this is not done without resistance A cadre of crack space pilots have stepped forth to defend Mother Earth from becoming the new Fatherland of this twisted regime A lone pilot, entering the hangar to see three state-of-the-art, prototypes ships awaiting him, knows he is the only one who can save Planet Earth It is up to him and his brothers in arms to ensure that humanity stays free of the yolk of Nazism for good and allSet during the main conflict of the movie, “Iron Sky Invasion” puts players in the cockpit of an advanced new starfighter, to test his or her might, flight and dogfighting skills against the forthcoming Blitzkrieg-on-high The main objectives are to defend Earth and its space installations from enemy attacks, blast as many Nazi ships into oblivion as humanly possible, collect and skillfully manage necessary resources, and make it alive to the final confrontation… where the ultimate secret weapon of the Fourth Reich awaits those foolishly brave enough to take up the hammer and chisel of heroism and attempt to carve their names onto the tablets of historyGameplayThe film itself was only the first stage of the assault Now, after the credits have rolled, the true strike begins with “Iron Sky Invasion”, the official video game of the movie The game puts the players in direct control of an advanced space fighter pilot hell-bent on protecting Earth from an invading Nazi fleet from outer spaceCreated by the architects of the world’s most popular European RTS series, the “Earth” franchise (“Earth 2140”, “Earth 2150” & “Earth 2160”), and the best-selling RPG hits “Two Worlds” and “Two Worlds II”, “Iron Sky Invasion” packs more firepower than a space-borne missile array, and, as did the film, will supersede the expectations of its genre The future of space combat begins in 2012Key FeaturesUnique, genre-busting gameplay – space flight and combat simulation, with elements of real-time strategyBreathtaking 3-D universe filled with awe-inspiring effects to match those of the film, courtesy of the powerful GRACE2 engineAvant-garde game structure with no division into single missions, “Iron Sky Invasion” is one giant, open-world battleProtect the Earth’s satellites & bases while repelling the Fourth Reich’s fleetReal-time map of outer spaceInnovative energy management players can transfer the ship’s power between engines, shields and weapons, depending on the needs of the momentHigh replayability many side missions and a challenging scoring systemNon-stop action of spectacular ship-to-ship dogfights to rival even the greatest space battles of science fiction loreResource management players can scavenge parts from destroyed spaceships, collecting precious elements for enhancementsMultiple weapons lasers, homing missiles, and even tactical nukes are just a few examples of the vast arsenal at players’ disposalEnhanced combat technology allows players to deploy satellites and drones for offense, and equally, to defend themselves with flares and anti-missile arraysAdvanced Artificial Intelligence to challenge even the most crackshot pilotMultiple classes of ships Fighter, Heavy Bomber, and GunboatMassive upgrades home station docking opens a user-friendly game economy allowing players to access hundreds of ship upgradesMany classes of allied ships can help players out in a pinchNumerous enemy ship classes, from Valkyrie to the fearful GötterdämmerungDiverse enemy attack fleets demand adaptable, dynamic strategies"
2012,"The Old Tree","Free to Play,Adventure,Indie,Casual,Short,Point & Click,Puzzle,Singleplayer,Horror,Atmospheric,2D,Relaxing,Dark",",About This Game,The Old Tree is a puzzle game Your objective is to escort a microscopic alien being on its way and clear any obstacle that might be hindering its progress You'll visit fantastic locations and meet curious creatures on the way towards a mysterious destinationThe game uses no words to relay its story, and requires no specific language skills to playCompared to the original release, version 20 includes the following enhancementsCompatibility with any full screen resolution up to 1920×1080 (on higher resolutions the game will be centered on screen)Added a full screen toggle HUD elementGreatly optimized rendering performanceAdded a new puzzle in the air ducts levelMade some interactive objects easier to seeSlightly increased maximum frame rateMinor graphical improvements"
2012,"TDP4:Team Battle","Free to Play,Action,2D,Adventure,Shooter,Massively Multiplayer,Multiplayer",",About This Game,TDP4 Team Battle - a Free-To-Play 2D multiplayer flash platformer shooter game with RPG elements!* Features various game modes Deathmatch (DM), Team Deathmatch (TDM), Capture the Flag (CTF), Last Man Standing (LMS), Domination (DOM), Elimination (ELM) and Duel mode!* More than 40 different weapons from pistols to futuristic laser weapons! * Powerful skill system Train your character and make him stronger!* Receive medals and in-game currency prizes for completing different achievements Get high rating to become the best in TDP4 and the most respected! * Create you own or join an existing clan Fight for your clan brothers and gain strategic points!Try TDP4 Team Battle right now!Join the game today!Key Features2D ShooterVarious game typesRPG skills systemTournaments system Clan system Achievements"
2012,"NiGHTS Into Dreams","Adventure,Classic,Great Soundtrack,Surreal,Score Attack,Action,Retro,Singleplayer,2.5D,Colorful,Flight,Platformer,Remake,Masterpiece,Atmospheric,Family Friendly",",About This Game,Slip off into the dream world and go on an aerial adventure as NiGHTS in this classic Saturn remake  Collect Ideya (colored orbs), rack up points, and battle bosses to help Elliot and Claris save Nightopia from Wizeman the Wicked With enhanced graphics, achievements, leaderboards, and playable content from Christmas NiGHTS, this beloved title is back and better than everKey FeaturesHd DreamsSee NiGHTS come to life like never before with HD graphics and widescreen  All 7 original dreams have been enhanced for an invigorated gameplay experienceChristmas NightsExperience the holiday season early with playable content from Christmas NiGHTSAchievements and LeaderboardsTrack your progress against the most dedicated NiGHTS fans in the worldSaturn DreamsLong-time fans can re-play the game in its original formExtrasThe Movie Theater and Gallery offer a behind-the-scenes look at the story and artwork that make NiGHTS into dreams… so special"
2012,"R.A.W. Realms of Ancient War","RPG,Action,Hack and Slash,Fantasy,Local Co-Op,Action RPG,Co-op,Top-Down",",About This Game,Do you have what it takes to survive the Realms of Ancient War?Take control of a fearsome Warrior, a powerful Wizard or a Rogue, and plunge into a grand quest full of action!Key FeaturesThe explosive Hack’n’Slash (action/role-playing game) RAW takes you, alone or with a friend in co-operative mode, on a fantasy world ruined by an ancient and violent warLevel your heroes up, collect more powerful weapons and armor, unlock new and more devastating spells, and exterminate by the dozens at once the hordes of enemies that are standing in your way Thanks to your talent of incarnation, take control of your most powerful opponents to unleash their power and seed destruction among your enemy’s legions!"
2012,"Port Royale 3","Strategy,Simulation,Trading,Economy,Pirates,Management,Naval,Action,Historical,Open World,Sailing,Singleplayer,Adventure",",About This Game,The Caribbean, in the turbulent 17th Century The mighty kingdoms of Spain, England, France and the Netherlands fight over the colonies And there you are, a young sea captain whose only goal is to become the most powerful man in the New World To achieve that goal, you may choose one of the two available campaigns will you become an Adventurer or a Trader?If you chose the way of the Adventurer, lead an unforgiving campaign for the conquest of the seas invasion, piracy, bounty hunting, raiding; do whatever it takes to build your own empire in the Caribbean And of course, trade will have a less important role to play in your riseThe way of the Trader is, on the opposite, mostly about developing your riches and your economic power To be the most powerful Trader of the New World, you have to create trade routes, build industries and develop the economy of the coloniesOf course, in Free Play mode, you can mix both of those in any way you want, letting you create your own unique and exciting storyFor the first time in the acclaimed Port Royale series, you are not alone in the beautiful and seemingly so peaceful seas of the Caribbean The Multiplayer mode allows up to 4 players to play through LAN or over the Internet Develop a successful trading company, lead your ships in beautiful 3D naval battles and force your opponents to their knees!Key FeaturesTwo different single player campaigns Adventurer and Trader Naval battles, raids, plundering and invasions await the Adventurer, while the Trader will develop trade routes and the economy to earn glory, fortune and power 16 different ship types, such as powerful Galleons or versatile Frigates Organize trade with 60 different cities such as Port-au-Prince or TortugaA competitive Multiplayer mode for up to 4 players A comprehensive trade system, with supply and demand dynamically setting the price of goods and wares, like in the real world"
2012,"Penny Arcade's On the Rain-Slick Precipice of Darkness 3","RPG,Indie,Comedy,JRPG,Turn-Based,Mystery,Detective,Retro,Singleplayer,Pixel Graphics,Funny",",About This Game,The Startling Developments Detective Agency springs into action as On the Rain-Slick Precipice of Darkness 3 begins, set in motion by a call from a mysterious source The ever escalating perils on the Rain-Slick Precipice of Darkness will season our tender heroes to their very core! Expect cunning evil doctors, a series of unexplainable thefts, a mysterious book of power, enigmatic supernatural forces, hoboids, roboids, time travelling dinosaurs, and more!Key FeaturesOld-School RPG style mixed with modern design sensibilities!Bizarre and humorous story written by Penny Arcade & Zeboyd Games!View the town of New Arcadia in all its pure, 16-bit glory!8-12 hour quest with even more content to be added later via free updates!No random battles!Gain the powers of the Tube Samurai, the Hobo, the Apocalypt, the Dinosorcerer, the Delusionist, and more through a unique multi-class job system!Disrupt enemy attacks with powerful interrupt abilities!Rechargable MP & items! Unleash your full power in every battle!Leverage ""Help-Yu,"" our haiku-based help system An Industry first!No previous experience with Rain-Slick 1 or 2 necessary!"
2012,"Blood Bowl: Chaos Edition","Sports,Strategy,Board Game,Turn-Based,Turn-Based Strategy,Games Workshop,Fantasy,Multiplayer,Competitive,Singleplayer,Tactical,RPG,Funny,Football,Warhammer 40K",",About This Game,Inspired by the Warhammer Fantasy world, Blood Bowl is an ultra-violent combination of strategy and sports games,The Chaos Edition features 23 playable races, including 3 that are totally new, each offering its own game style!  Make a competitive team, train it and buy the best equipment Brutal victory after victory, improve your players' skills to make them into true Blood Bowl players! This is a no holds barred bonecrunching sport!  Even if tactics are your favored route, you can also choose from a large selection of incredible and vicious moves bribe the ref, devastating spells or illegal weapons…,In the Chaos Edition, three new races are making their triumphant arrival on the field the malevolent Chaos Dwarfs, the outcasts of the Underworld teams and, for the very first time in Blood Bowl, the Daemons of Khorne! The new Lizardmen Stadium is more than ready to welcome all new teams, along with a new challenging mode, World Cup participate in a prestigious competition, and lead your team from the qualifications to the bloody final tournament!,Blood Bowl can be played online  Create your team, improve it and lead it to the top of the official rankings!  Develop your own private internet league to organize your own tournaments!"
2012,"iBomber Defense Pacific","Tower Defense,Strategy,Casual,Indie,World War II,2D",",About This Game,iBomber moves to the Pacific as you fight a whole new enemy across the Pacific rim to regain freedomiBomber Defense Pacific takes tower defense to a whole new level and makes you feel like you're right there and part of the incredible action iBomber Defense Pacific has all-new tactics, all-new strategies, all-new maps, all-new weapons and all-new enemiesKey FeaturesVictory Points, Perks and StatsEarn victory points and spend to upgrade all your turretsSpecialize your turrets for extra overall fire powerWin Perks (12 to unlock and assign)Progress your Rank (14 ranks to achieve)Follow your stats (20 stats to track & watch)Try to collect all 25 AchievementsCompete against your friends across all the campaign missions and 2 Bonus missions using Steam LeaderboardsFull Steam Cloud support for taking your save game with you All New WeaponsDiscover flame throwers, rockets and individual turret targeting Build bomb bases and drop bombs and depth charges directly onto enemiesUse bombs to Discover Hidden targets on mapsAll New TacticsDig in, dig your turrets in to increase fire power and armor but you reduce your field of view!Sneak attacks, watch out! for enemy sneak attacks from the Jungle and by SeaCombine Canon, Rocket and Radar turrets to extend your total fire powerUse Flame throwers to cause damage and mayhem to enemy unitsDrop Bombs to target your enemy from aboveAim to achieve the Secondary objective on all levels"
2012,"Zombie Driver HD","Zombies,Racing,Action,Indie,Singleplayer,Gore,Top-Down,Violent,Adventure,Shooter,Survival,Horror,Multiplayer,Open World,Arcade,Driving",",About This Game,Insane mix of cars, speed, explosions, blood and zombies! Fight through an epic narrative campaign or test yourself in the Slaughter and Blood Race modes Engage huge bosses, save survivors, drive crazy vehicles such as a bulldozer, fire truck or even a tank and smash everything in your way Take part in the Blood Race tournament - chase other cars and take them down without mercy on brutal racing tracks Jump into the Slaughter mode and survive as long as possible on specially crafted arenasStory mode with 31 missions, sub quests and bonus objectives in a huge, free roaming city, includingEpic Boss fights with enormous mutated zombiesDefending key targets against huge waves of zombiesRacing against time to rescue survivorsTransporting dangerous cargoSpraying anti-zombie repellent around town13 different vehicles to drive including a firetruck, bulldozer or even a tankBlood Race mode with 30 unique events offering the best arcade racing experience in 3 distinct game typesRace - classic racing spiced up with guns and loads of zombiesEliminator - take down as many vehicles as you can before the time runs outEndurance - there is a bomb on your car and its ticking Race through checkpoints to extend your timeSlaughter mode with 7 survival arenas featuring enormous killing sprees and a dynamic upgrade systemFight through endless waves of zombiesUpgrade your car on the flyCompete with friends on LeaderboardsKill thousands of zombies9 different upgrades which can transform even an innocent Taxi into a Chariot of DeathMiniguns, flamethrowers, rocket launchers or dual railgunsVicious zombie types including even zombie dogsAdvanced, dynamic combo system with tricks and hordes of zombies to try it onPhysX by NVIDIAFeaturing, Steam exclusive L4D Crash Course rescue van drivable in-game"
2012,"Jagged Alliance 2 - Wildfire","Strategy,RPG,Turn-Based Tactics,Turn-Based,Turn-Based Strategy,Isometric,Tactical,Singleplayer,Classic,Tactical RPG",",About This Game,Even if the regime is totally inept and corrupt, don't suppose for a moment that you as the liberator will be greeted with open armsJAGGED ALLIANCE 2 WILDFIRE brings you back to Arulco The population is being terrorized by a reckless army; in the meantime the main export goods are drugs Subversion and fraudulence has infiltrated all levels of local government and the ever-present Mafia has his fingers in many pies You are working undercover on behalf of the US government and your goal is to destroy the mighty drug cartel You'll need a skilled hand to put together the right team of mercenaries and the negotiating skills of a diplomat to get the sceptical population on to your side You'll also need the strategic genius of a general and the fighting tactics of a guerrilla  Should you fail, your ""client"" will deny all knowledge of your existenceJagged Alliance 2 AwardsGameplayAn exciting mix of strategy and role-playing that puts you in charge of a nation's fight for freedom Your objectives are - to hire a core group of skilled professionals through AIM, the Association of International Mercenaries; to win the local population over to your side by displaying courage and loyalty; to train your men around the clock and then send them into dangerous missions and lethal fire fights and to conquer the depths of underground mines, reap their riches and discover their secrets Each success will bring you closer to total victory, while each failure must be overcome with iron determination Sometimes a tactical withdrawal can bring you more benefits than a battle for battle's sake Retreat from one sector only to surprise the enemy by attacking on another flank At the beginning, some of your enemy's bases may seem to be impregnable - but don't despair - you will have to become stronger step by step and slowly gain groundFEATURESOnly the best of strategyIncomparable depth of gaming combined with a non-linear gameplayA unique mixture of real time reconnaissance and turn based combat You influence the smallest details of every tactical moveand role-playCreate your own optimal mercenary Interact with more than 150 characters  Recruit teams of mercenaries all with their own unique personality The likes and dislikes of mercenaries between themselves influence the motivation and skill of a team Mercenaries have an excellent memory for the behavior of the gamer Good and bad experiences have their own effect on the players game Three difficulty levelsNEW IN WILDFIREUp to 10 mercenaries in a team8 new playable mercenaries with individual histories 230 new and reworked sectors new settlements, increased building density Varying landscapes with changing density of vegetation and new visual conditions in close combatAll weapons and explosives have been newly balanced with absolutely authentic characteristics - Total realism in the combination of weapons and protection systemsRealistic sound effects for a new, exciting and authentic game feeling More than 20 new weapons USP, Uzi, UMP, MP5A3, Mini-30, HK33, G36, MP7, MSG90, AN-94, RPK, V-94, VAL, VSS and over 150 new objectsThere are new opponents and unfortunately for the player they have become a lot tougher, cleverer and unscrupulous Differing enemy behavior demands a higher quality of varying tactics and non-linear thinkingImproved overview with a 1024 x 768 resolution"
2012,"Defender's Quest: Valley of the Forgotten (DX edition)","Tower Defense,RPG,Indie,Strategy,Fantasy,Singleplayer,Female Protagonist,Real-Time with Pause,2D,Story Rich,Addictive,Moddable,Pixel Graphics,Zombies,Comedy,Great Soundtrack,Medieval,Touch-Friendly,Adventure,Retro",",About This Game,Defender's Quest is a Tower-Defense/RPG Hybrid (Think Final Fantasy Tactics meets Tower Defense) It focuses on three things tactical depth, customization, and story  That means no random encounters, no spikey-haired emo kids, no forced time sinks, and no tedious, repetitive battlesThe battle system builds off of tower defense, with individual characters taking the place of towers  Each character levels-up, learns skills, and equips gear individually, allowing the player to customize their battle experience and strategy  The overall game structure is similar to ""tactical"" RPG's, but with a real-time battle system  Game speed is adjustable, and commands can even be issued while the game is pausedIt also features an engaging, character-driven story written by an actual English major! The story strives to be fast-paced, snappy, and always relevant to gameplay with minimal exposition Finally, it's got options and accessibility settings out the wazoo, so that you can have the best possible experience!---------End User License Agreement"
2012,"Spirits","Indie,Lemmings,Strategy,Action,Puzzle,2D,Singleplayer,Atmospheric,Hand-drawn,Relaxing,Cute,Touch-Friendly",",About This Game,Spirits is a relaxing action-puzzle game with a dynamic wind and world environment Autumn is quickly approaching, and the spirits of fallen leaves are setting out on their journey home Guide them by changing how the wind blows or by rebuilding the ground Each spirit can be sacrificed to perform one of four actions – build a bridge of leaves, create a blowing cloud, dig tunnels, or block wind currents in an area Use your actions wisely or you will run out of spirits In each level it's up to you to find your own creative solution on how to get the spirits to the goalKey FeaturesPlay through 46 beautiful hand-drawn levels in a poetic game worldInfluence a highly dynamic wind system to help the spirits find their way to the swirlBuild new paths and dig through destructible level geometry Collect hard-to-reach plants and find the perfect solution to each levelStunning illumination effects meet thousand and one particlesNew levels designed by #1 player PyjamadsOrchestral music and Sound Effects by IGF-nominee Martin StrakaSteam achievements and custom world ranksPlay it on PC and Mac with SteamPlay and Steam CloudDigital booklet ""The Art of Spirits"" with previously unreleased material"
2012,"Thirty Flights of Loving","Short,Indie,Adventure,First-Person,Experimental,Great Soundtrack,Casual,Experience,Walking Simulator,Singleplayer,Story Rich,Exploration,Atmospheric",",About This Game,Explore the world of Thirty Flights of Loving through a first-person short story In this sequel to Gravity Bone, take a deep dive with high-flying schemers, lovelorn criminals, and more stray kittens than you can shake a stick at Saddle up, gunslinger,Featuring an original soundtrack by Chris Remo"
2012,"Unity of Command: Stalingrad Campaign","Strategy,World War II,Turn-Based Strategy,Wargame,Turn-Based,Indie,Historical,Difficult,Singleplayer,Hex Grid,Puzzle",",About This Game,Unity of Command is an innovative and refreshing operational-level wargame that covers the entire 1942/43 Stalingrad Campaign on the Eastern Front Playable from both the Axis and Soviet perspective, it strives to recreate the strategy, the forces involved and the general tension of that crucial period in World War II,Experience the highly fluid, enormously large battles of maneuver in a turn-based strategy setting Take command in this mobile, back-and-forth sort of war where logistics and poor weather are often the decider, and defeat and victory are sometimes just a mile, or a day, apart"
2012,"Tales From Space: Mutant Blobs Attack","Indie,Platformer,Action,2D,Side Scroller,Sci-fi,Singleplayer,Funny,Comedy,Great Soundtrack,Physics,Controller,Colorful,Casual",",About This Game,Tales from Space Mutant Blobs Attack is a sci-fi puzzle-platformer of cataclysmic proportions You’re a Blob of alien origin with mutant powers and an insatiable appetite To the great horror of your former captors (and all of humanity), you have escaped into the world Consume Everything!!! Regret Nothing!!!!Key FeaturesINSANE GROWTH -- Start the size of a tennis ball Grow to massive proportionsSTEAM FEATURES -- Trading Cards! Leaderboards! Achievements! Cloud Save! Big Picture Mode!RETRO STYLE -- 50’s-inspired art & music paired with B-movie-inspired humorMUTANT POWERS -- Fly like a bottle rocket, stick to things like a fridge magnet, or use the powers of telekinesis to move platforms "
2012,"The Blackwell Legacy","Point & Click,Adventure,Indie,Female Protagonist,Supernatural,Mystery,Pixel Graphics,Detective,Singleplayer,Story Rich,Noir,Atmospheric,2D,Retro,Puzzle,Short,Third Person",",About This Game,When Rosa Blackwell's only relative dies after twenty years in a coma, she thinks the worst is over  This all changes when Joey Mallone, a sardonic ghost from the 1930s, blows into her life and tells her that she is a medium  Whether they like it or not, it is up to them to cure the supernatural ills of New York in this critically-acclaimed series of point-and-click adventure games,When three NYU students kill themselves one after the other, nobody thinks that a sinister force is at work  Nobody but fledgling medium Rosa Blackwell and her new spirit guide Joey Mallone  It's trial by fire as they set these troubled spirits to rest"
2012,"Fly'N","Platformer,Indie,2D,Adventure,Action,Singleplayer,Puzzle,Great Soundtrack,Difficult,Cute,Puzzle-Platformer",",About This Game,Somewhere between a platformer, a puzzle game and a great big dollop of pure fun, Fly’N will challenge your skills through more than forty levels set in a luxuriant world featuring charming visualsExperiment with the four Buds and their individual powers to save the World-Trees from Dyer, the loony hair-dryer who intends to destroy their Helys! Redistribute the Helys and play with the environment to free the inhabitants of HeliciaIt’s up to you to control the Buds four different characters with unique powers, guardians of the World-Trees  Watch out - Their path is peppered with pitfalls, each one more hazardous than the rest! When you find yourself in a tricky situation, you’ll have to figure out the right combination of powers and actions that will save the day…Key FeaturesExperiment with the four Buds and their individual powers to save the World-TreesFly'N uses his singing to interact with his environment and keep movingLyft can stick to almost any wallYwok, once inflated like a balloon, is invincible and bounces everywhereNyls propels himself through the airSwitch between Innate and Subtle Visions when to find your way throughRedistribute the Helys in order to play with the environment and free the inhabitants of HeliciaChallenge your skills through more than forty levelsReach the top tier of the STEAM leaderboards and compare your scores with your friends and the developers"
2012,"Street Fighter X Tekken","Fighting,Action,Arcade,2D Fighter,Multiplayer,Local Multiplayer,Local Co-Op,Beat 'em up,Online Co-Op,Controller,2.5D,Anime,2D,3D Vision",",About This Game,Will You Cross the Line? The long awaited dream match-up between the two titans of fighting is here!  Street Fighter® X Tekken® is the ultimate tag team fighting game, featuring one of the most expansive rosters of iconic fighters in fighting game history  The critically acclaimed Street Fighter® IV game engine has been refined with new features including simultaneous 4-player fighting, a power-up Gem system, Pandora Mode, Cross Assault and more  Street Fighter and Tekken players alike will cross the line in this revolutionary battle!Key FeaturesDream Match Up Dozens of playable characters including Rolento, Zangief, Cammy, Sagat, Hugo, Ibuki, Poison, Dhalsim, Ryu, Ken, Guile, Abel, Balrog, Juri, Vega and Chun-Li from Street Fighter as well as Heihachi, Lili, Julia, Hwoarang, Raven, Kuma, Yoshimitsu, Steve, Kazuya, Nina, King, Marduk, Bob, Law, Paul and Xiaoyu from Tekken Real-time Tag Battle Fight as a team of two and switch between characters strategically Gem System A brand new feature that combines customization with strategy, the Gems add an extra level of depth and provide a pioneering way to experience fighting games A total of 57 Gems (5 Assist and 52 Boost) come standard in the game and players have the ability to equip three different Gems that improve upon weaknesses or capitalize on strengths Play your way! Briefing Room Get your combos and timing just right with help from your friends in this online training mode Scramble Mode Four separate players, online or offline, control each of the four characters on screen for the ultimate battle royale Pandora Mode Sacrifice yourself in battle to give your partner a short, but powerful, boost in strength Familiar Controls In Street Fighter X Tekken, controls will feel familiar for fans of both series Juggle System Toss your foes into Tekken-style juggles with Street Fighter X Tekken’s universal air launching system Cross Assault By using the Cross Gauge, a player can activate Cross Assault and attack with both of their characters at the same time Super Art Using the Cross Gauge you can immediately unleash a Super Art Ryu’s famed Shinku Hadoken, Kazuya’s Devil Beam as well as the Tekken characters all have original Super Art techniques Robust Online Modes In addition to the online features from Super Street Fighter® IV, Street Fighter X Tekken features totally upgraded online functionality, new smoother netcode and some extra surprises"
2012,"Avernum: Escape From the Pit","RPG,Indie,Isometric,Turn-Based,Party-Based RPG,Strategy,Fantasy,Singleplayer,Turn-Based Combat,Grid-Based Movement,Old School,Remake,CRPG,Open World,2D,Story Rich,Adventure,Exploration",",About This Game,Avernum is an epic fantasy role-playing adventurer set in an enormous, subterranean nation Avernum is a land underground, a subterranean nation full of rogues, misfits, and brigands, struggling for survival and wealth in the monster-infested darkness ,,,You have been banished to the underworld, never to see the light of day again,,,The surface is ruled by the cruel Emperor Hawthorne, master of the Empire All of the known lands are subject to his brutal command Everyone who speaks out, misbehaves or doesn’t fit in is cast into the dark, volcanic pits of Avernum, far below the surface There, you are expected to die, a victim of starvation, horrible monsters, or simple despair,,,But not all of the Avernites have surrendered With magic and steel, they are forging a new nation deep underground You can join them and fight for safety Or freedom Or, if you dare, revenge on the surface-worlders who tried to destroy you Join your new countrymen, explore a huge game world, hunt for hundreds of magical artifacts, choose from hundreds of quests, and become the hero of the underworld!,,,Key features,Epic fantasy adventure in an enormous underworld,Huge outdoors, eighty towns and dungeons, and hundreds of quests,Three separate game-winning quests Seek safety, escape or revenge Complete just one or all three!,Unique races and settings make Avernum different from any adventure out there,Hundreds of side quests and magical artifacts to discover,Rich game system with over 50 spells and battle disciplines and a multitude of beneficial character traits to choose from,,"
2012,"Miasmata","Survival,Exploration,Indie,Adventure,First-Person,Open World,Atmospheric,Singleplayer,Walking Simulator,Action,Horror,Crafting,Mystery",",About This Game,Miasmata is a first-person survival/adventure game, developed from the ground-up by brothers Joe and Bob Johnson You play as Robert Hughes, a plague-stricken scientist on a journey to discover a cure Your adventure begins on the shores of a remote and mysterious island Long ago, the island was inhabited by a group of indigenous people, whose extant monuments still decorate the island landscape The island is now home to a scientific research outpost and it is your hope to reunite with your colleagues working there Unfortunately, you'll soon discover that something has gone terribly wrong,,,During your adventure, you will encounter a mysterious and deadly creature This creature can stalk you for miles, lurking behind grasses and vegetative cover By treading carefully and with stealth, you may be able to elude the creature If you are careless, however, you will be forced to confront the creature head-on,,,Key Features,,Experience An engine built from the ground up, featuring voxel-based volumetric clouds, advanced water reflection and refraction, volumetric light-shafts and atmospheric scattering simulations,Explore A lush and incredibly detailed natural world The island landscape is covered by forests with lush canopies The terrain surfaces are blanketed by tufts of moss and grass The forest floors have thick undergrowth and are littered with fallen leaves, rotting logs, stumps and sticks,Discover Dozens of camps, outposts and ruins Find maps, notes and clues that lead you on your adventure,Survive A deadly world Discover plants and fungi and synthesize them into life-saving medicines Find water and shelter to stave off fever, dehydration and exhaustion Use stealth and cunning to escape the deadly creature,Create A map of the island using an innovative cartography mechanic Use a true-to-life triangulation system to pinpoint your location on the island and construct a map of the its boundaries, contours and landmarks,"
2012,"Hero Academy","Strategy,Indie,Turn-Based,Multiplayer,Asynchronous Multiplayer,Casual",",About This Game,Includes the Council and TF2 teams, 17 Council avatars, 18 TF2 avatars, and a Council hat for Team Fortress 2 players!Test your skills in this light-hearted battle between friends! Heroic teams have gathered to engage in friendly contests on the Academy playfields Will your team emerge triumphant?Enter a world of swords and magic, and challenge friends old and new to a contest of tactics and skill From the human Council to the mysterious Dark Elves, every team needs a fearless captain to lead them to victory Only those that leverage their team’s strengths and capitalize on their opponent’s weaknesses will protect their crystal and win the day The Academy extends a warm welcome to all – whether they’re already heroes, or simply heroes in training!Challenge friends on Steam or iOS to asynchronous one-on-one battles via online multiplayer Play a heated bout in twenty minutes or across a full day, whenever you have a few moments You can play all of your Hero Academy matches at your desk, on your iPad, or on the go with your iPhone! When you purchase the game on Steam you'll unlock an exclusive heroic team featuring the mercenaries from Valve’s Team Fortress 2FeaturesCross-Platform multiplayer gaming between Steam and iOSExclusive Team Fortress 2 team unlockable on SteamHighly accessible turn-based gameplayEasy to learn – jump right in and play!Play with your Steam friends or random opponentsColorful light-hearted graphics and soundRandom playfields keeps battles fresh!Get started with the Council and Team Fortress 2 teamsExpand your roster with additional teams!Customize your teamInvite your Twitter followers to play!Chat with your opponents in-game"
