"year","title","tags","description"
2014,"Tex Murphy: Mean Streets","Adventure,Action,Detective,Noir,Mystery,Cyberpunk,Classic,Post-apocalyptic,Flight,1980s,Dystopian ,Pixel Graphics,Atmospheric,Open World,Story Rich",",About This Game,The year is 2033 Your name is Tex Murphy, Private Investigator in San Francisco You've been hired by the beautiful daughter of a university professor to uncover the facts about his death As you begin your investigation you uncover the deaths of several prominent members of the scientific community Are these deaths coincidental or is there something more sinister going on?And which characters could have a motive? Could it be J Saint Gideon, former head of British Intelligence? Could Frank Schimming, president of the largest surveillance company in the world be hiding something? Or what about Sylvia, the professor's daughter Is she as innocent as she seems? And why is an infamous Detroit hit man in town?You'll interact with more than 27 digitized animated characters who respond to questions, bribes, and threatsYou'll rummage through offices, warehouses and factories looking for clues With out innovative ""tree"" system you can search without typingUse your Lotus Speeder to fly to major cities along the West Coast This land/air vehicle is a full 3-D solid fill flight simulatorStunning 256K VGA graphics combined with RealSound produce a software experience close to real life than has ever been achieved before Some characters actually talk and respond to questions"
2014,"Tex Murphy: Overseer","Adventure,FMV,Detective,Noir,Classic,Point & Click,1990's,Dystopian ,Cyberpunk,First-Person,Post-apocalyptic,Sci-fi,Comedy",",About This Game,The Adventure Game of the 21st CenturyThe client is drop-dead gorgeous Her father is just plain dead—of an apparent suicide She's certain he was murdered and is willing to do anything to prove it Tex Murphy, the PI, is willing to do almost anything to make rent The investigation leads Tex into the heart of a dark secret An elite team of specialists have created something unspeakable Now each of them are marked for death, and so begins the reign of the OverseerFirst product designed specifically for DVD Featuring Dolby AC-3 5-channel surround soundAward-winning 3-D Virtual World Engine put you in the 21st CenturyFrom the creators of ""Adventure Games of the Year,"" Under a Killing Moon, and The Pandora DirectiveDazzling graphics - Travel through Anasazi ruins, hidden passages and urban landscapes - explore the deadly secrets of the Rock - Alcatraz IslandA fast - paced chase through double-crosses, fistfights, ambushes and gun battles, where wits and ingenuity are the only way to surviveTwo levels of play, over 60 unique puzzles and a complete on-line hint systemAn excellent cast, including Michael York, Rebecca Broussard, Henry Darrow, and martial arts expert Richard Norton Edited and directed by Adrian CarrOverseer is a retelling of the story from Mean Streets, and contradicts many of the events and character descriptions in the original story Since Overseer is part of the ""modern era"" of Tex adventures, it is safe to consider the new, retold story as ""canon"""
2014,"Hunters Of The Dead","Strategy,Indie,Tower Defense,Rogue-like,Zombies,RPG,Steampunk,Vampire,Perma Death,Survival,Difficult",",About This Game,“Hunters of the Dead” is a survival/roguelike tower defense game with some micro management elements You have to rescue your fellow Hunters and with their help locate and destroy Dracula Dracula has raised an army of undead and has taken the whole city You must defend your base while in the meantime you have to explore the buildings around and salvage what you can However, better stay close to your base because as you get further and further you will be finding harder and more frequent battles,You can send your hunters to get healed in the hospitals or trained in the graveyards, but you won’t be able to use them in the battle That means that you will have fewer units to defend your base in case a battle occurs! So you should manage your Hunters with caution In case your base gets destroyed, you shouldn’t be discouraged You will be able to use what resources you have acquired to make upgrades and restart stronger,Happy Hunting!,Features,•Permadeath,•Randomly generated city, quests, weapons, hunters… Pretty much everything,•Dozens of different quests,•16 upgrades,•2 unlockable difficulty levels,•Battle and map micromanagement of your Hunters,•5 hunter classes"
2014,"Toast Time","Indie,Casual,Action,Strategy,2D,Pixel Graphics",",About This Game,Toast Time is a throwback to the golden age of video games where old-school homebrew titles fused arcade action with a distinctly British sense of humour --An appetising arena shoot-em-up garnished with tower-defence elements and served warm with awesome-sauce (probably syrup) Inter-dimensional time-blob beasties have sailed the cosmos in pursuit of spare time, and now they've found it, tasted it, on an idyllic Monday morning Assume the role of TERRY (toast-ejecting recoil & reload system), a humble and solitary toaster with an uncontrollable love for English breakfasts, hats and scheduling Click to launch toast, crumpets and magnitudes of other breakfast paraphernalia at the beasties Bounce around and crush them with your hot metallic mass Tip over bins, and use the environments to your advantage Drink a little coffee and go a little crazy Do everything it takes to defend toast time – you are Monday morning's final hope Have your toast and eat itFeature List 54 action-packed missions 16 exciting bread-based weapons Iron man survival mode & bonus COFFEE TIME mode Loads of colourful hats and customisations Addictive and original gameplay mechanics Steam Achievements, Leaderboards, Stats, Cloud Save & Trading Cards Super-slick audio and calibrated soundtrack -- each level has its own piece of music"
2014,"Final Rush","Indie,Action,FPS,Co-op,Multiplayer,Shooter,Singleplayer,Sci-fi,Survival,First-Person",",About This Game,*Steam trailer video was recorded prior to the major v200 overhaulFinal Rush is a constantly growing indie cooperative first person shooter, where the player fights against waves of robotic enemies, with up to three of their friendsUnlike most games, Final Rush dedicates all of it's earnings to the expansion and improvement of the game itself, with new content in the form of levels, gameplay improvements, enemies, and weapons being added as fast as the developers can make them The purchase of Final Rush will provide you with many months of free content and additions! Final Rush will NEVER sell you DLC, Premium Items, or Pay-To-Win content!This is the current feature set of Final Rush Singleplayer, Online and LAN cooperative gameplay for 1 - 4 players 5 Beautiful sci-fi arena levels, filled with killer robots, advanced tech, and polished graphics The RUSH game mode - where the better you are, the more rewards you get, but the more difficult the enemies become Fight through 10 waves of hundreds of robots, each bigger than the last, with a variety of robot variations to fight  9 Weapons - fight your enemies with 9 different weapons, including the advanced experimental AV-Laser Plus, bash your attackers with melee attacks; blow them to bits with grenades; and of shred them to circuits and servos with the room-clearing high powered ammunition Upgradable Player - from additional armor and ammo, to better accuracy, the player can purchase Experience Tracker - Play matches and earn experience points based on your performance Armor Customization - Make your character unique, just like everyone else! Weapon Customization - Improve your peashooter to a glorified laser cannon Skills and Class Customization - Make choices that seem really important about your character! Respecialize when you make the wrong choice!Participate in the indie experience and interact with the developers! Make suggestions and have your voice be actually heard The developers troll the forums and listen to feedback and make snarky comments! Go and heckle them with negative feedback and positive comments![/list]"
2014,"May��s Mysteries: The Secret of Dragonville","Casual,Indie,Puzzle,Hidden Object",",About This Game,Please Note This is not a 'new release' but a first release on Steam The original PC version of May's Mysteries was available in 2012 but was never released on Steam, this is the Steam release of that same gameMay's Mysteries The Secret Of Dragonville is an exciting puzzle adventure Follow May, an intelligent and charismatic girl, in her quest to find her missing brother Advance through the adventure by solving over 270 logic puzzles, tricky rhythmic games and hand drawn hidden object scenes Search for clues about May's brother, visit mysterious locations and meet interesting characters along the way, which will help you in your journeyFeaturesOver 270 mini-games 230 logic puzzles, 25 hidden object games and 13 rhythmic gamesIntriguing storyline adventure with 80 locationsTravel through 4 intriguing worlds, visit mysterious locations and discover well kept secretsCharming hand-drawn graphicsMeet curious characters along the way who can help you in your journey8 music themesExperience the story through unexpected upheavals and enjoy 7 minutes of hand drawn animated cut scenesOver 25 hours of gameplay"
2014,"GAUGE","Indie,Casual",",About This Game,Gauge is an experimental and minimalistic sport game,The end does exist, can you reach it?,-----,- 5 game modes (Normal, Baby, Hard, Time, Touch),- 23 Steam achievements,- Tons of Psychedelic effects,- Electronic music, jokes and LOLcats,-----,Read before playing,A very small percentage of individuals may experience epileptic seizures when exposed to certain light patterns or flashing lights If you, or anyone in your family, have an epileptic condition, consult your physician prior to playing"
2014,"Litil Divil","Adventure,Action,Retro,Old School",",About This Game,Welcome to the Underworld, where you guide Mutt, the bad luck Litil Divil, through the Labyrinth of Chaos to retrieve the Mystical Pizza of Plenty Our “hero” takes a fateful step through the Mortal Portal to prowl five hellish levels of treacherous tunnels with more than 50 raucous rooms of gameplay Beware of killer spiders, bottomless swamps, ferocious furnaces and crazed bartenders And watch out! If you can't get Mutt to the Overlord, The Entity and The Servant will drag him to the Torture Room for a little fiendish fun"
2014,"BIT.TRIP FLUX","Action,Indie,Casual,Rhythm,Great Soundtrack,Pixel Graphics",",About This Game,The BITTRIP series comes full-circle with BITTRIP FLUX, CommanderVideo's final adventure Get ready for classic paddle-based gameplay as CommanderVideo returns to the source Whether a hardened BITTRIP veteran or a brave new contender, you'll be faced with new challenges that will make even the most experienced BITTRIPPERS weep Enjoy new challenges presented within the familiar paddle-based gameplay which started the phenomenon called BITTRIPNew power-ups including the Fullscreen Paddle!New Beat types including Avoid Blobs!Mid-level checkpoints!Classic BITTRIP BEAT gameplay now with all the Modes including the new Meta Mode!Bit Shifter returns as the Chiptune Gueststar!Ride along with CommanderVideo as he completes his mission and returns home"
2014,"Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch","Adventure,Casual,Point & Click,Family Friendly,Anime,Female Protagonist",",About This Game,Hey Partner, Freddi Fish and Luther need your help!Cousin Calico's prize-winning hogfish have been fiendishly fishnapped by some rowdy hogfish rustlers! Always the brave adventurers, Freddi and Luther offer to find the rustlers' secret hideout, rescue the hogfish, and wrangle those rambunctious rustlers You can help Freddi and Luther bring justice back to Briny Gulch as you explore exciting Wild West locations, investigate captivating clues and meet adventurous new characters, like Cousin Calico, Sheriff Shrimp, Sahara Slim, and Eight Finger Phil Most are helpful ""good guys,"" but every good Western needs a ""bad guy,"" or twoIt's a different game each time you playThe more you click, the more you learnDevelop important logical thinking, problem solving, and memory skills as you take an active - and interactive - role in solving the mystery of Cousin Calico's rustled hogfishThis product uses ScummVM across Windows, Mac and Linux which is released under the GNU GPL v2For more information, please visit - http//wwwscummvmorgThe GNU GPL can be viewed here - https//wwwgnuorg/licenses/gpl-20html"
2014,"Verde Station","Adventure,Indie,Casual,Walking Simulator,Sci-fi",",About This Game,Verde Station is a first-person story/experience game set on a space station During your year long solo mission you begin to question the world around you The game reacts in subtle ways to how you play Aboard Verde Station, you will test your wits, question everything, and strain to keep your sanity Welcome to solitudeIt is highly recommended that if you like games that aim to surprise you and keep you questioning what's happening, do not read much about the game The less you know the better experience you'll have You can only play it for the first time onceGameplayVerde Station is a game of small details, many of which can easily be missed It can be considered a mystery box game, walking simulator, exploration game, or story game At its core, Verde Station is an interactive exploration game that lightly reacts to how you play it Examine every detail of the station, pick up and view items, and dig into computer terminals You will uncover clues about the station and have to decide if you can trust what you see and hear As the answers come, so do more questionsKey FeaturesReactive Storytelling The core story of Verde Station is fixed but depending on how you interact with the game you will have a slightly different experience The world around you reacts to the type of player you are These are subtle changes specifically designed to match your personality They are also specifically designed so you won't notice most of them until a second or third play-throughInteractive Exploration Examine every item in the station or just a few Some items even react to how you interact with them The more you explore, the more story you reveal, and the more you discover about what's really happening Or so you may thinkNo combat and no true puzzles There are a few elements you may need to think through but no true puzzles But there are rewards for those that explore everything Go as fast or as slow as you like throughout the station Only the most engaged players will find everything their first play through If you interact with the world differently in a second play-through you'll see different things"
2014,"Pajama Sam's Sock Works","Casual,Family Friendly,Puzzle,Adventure,Psychological Horror",",About This Game,Climb in and help Pajama Sam control the Sock-O-Matic Mark III, the sock-sorting dream machine the makes chores fun!Concentration is the key as Sam tries to control that crazy contraption Chutes, pushers, slides, and swing arms are just a few of the gadgets you'll need to guide Sam's socks into the baskets The Sock-O-Matic even has a Custom Level Builder that allows kids to create their own puzzling levels!Challenging, arcade-style games for children of all agesBrand new action with all the quality you'd expect from Humongous EntertainmentSave your game after each level and track the progress of up to 75 playersJunior Arcade games are jam packed with fast-and-furious game-play that satisfies kids' hunger for action and surprises! Starring lovable characters and the high-quality, hand-drawn animation that families have come to expect from Humongous Entertainment, this series will provide hours of action and fun for your childrenThis product uses ScummVM across Windows, Mac and Linux which is released under the GNU GPL v2For more information, please visit - http//wwwscummvmorgThe GNU GPL can be viewed here - https//wwwgnuorg/licenses/gpl-20html"
2014,"FATE: Undiscovered Realms","RPG,Action,Adventure,Dungeon Crawler,Action RPG,Hack and Slash",",About This Game,**FATE The Traitor Soul is now live on Steam!**FATE fans! You asked for it and we delivered FATE Undiscovered Realms, the dungeon crawl-ier sequel to our classic dungeon crawler, is now available! Import your characters from the original FATE and start a new adventure today!Welcome, Hero The manxome scourge has retreated into the shadows and you are victorious… but all is not well A new evil and ancient secrets threaten the very balance between the realms Take on the quest to find the mysterious Book of Fate and save your beloved Grove once again! NEW Steam Trading Cards – We made brand-new, never-before-seen art just for you (and not because we're huge FATE nerds)NEW Steam Badges – Shiny new nuggets of awesome for your collection NEW Steam Emoticons – I FATE you NEW Profile Backgrounds – Remind yourself of your amazing, classic, dungeon crawler adventure with these beautiful, Steam-exclusive backgrounds More Than FATE – Oh, yes Things just Got Real This sequel has more pet transformations, dungeons, weapons, monsters and quests than the originalGameplay – It’s HARDCORE! Don’t worry; the gameplay will be the familiar, classic RPG style that fans of the original love, but with an optional Hardcore mode For the super-est of fans **Insert sick guitar riff**Procedurally generated levels – Adventure through endless caverns, dungeons, mines, tunnels, temples, forests, and snowy wastelands Read as “Endless FUN,” am I right?Economy – Of course, you can still buy, sell and gamble your fat loots!Classic – It’s the classic sequel to a classic game Why haven’t you played it yet?"
2014,"Acceleration of SUGURI X-Edition HD","Anime,Action,Indie,Bullet Hell,Fighting,Shoot 'Em Up,Female Protagonist",",About This Game,In Acceleration of SUGURI X-Edition HD (aka AoSXE HD), the ""little war"" continues at a breakneck pace AoSXE HD is an enhanced version of the eagerly awaited sequel to SUGURI, and it features completely redone, optional HD graphics by the incredibly talented independent artist, Keiko Sakurai The frenetic, rapid-fire combat action that fans have come to love in the first game is all here but with a focus on one-on-one shoot-’em-up/fighter hybrid action Whether you choose to play as SUGURI, Hime, Nanako, or any of the other multiple fighters, you're dealing with weapons of mass destruction! Inflict massive damage and dash to safety Victory can be yours!Acceleration of SUGURI X-Edition HD FeaturesHybrid shoot-’em-up/fighting gameThree story modes with multiple unlockable charactersPummel your friends with local and over-IP online supportOptional, beautifully redrawn HD graphics Steam Cards"
2014,"Adventure Time: Finn and Jake's Epic Quest","Adventure,Action,Cartoon,RPG,Family Friendly,Funny,Singleplayer,Epic,Third Person,Comedy,Fantasy,Open World,Indie,3D,Gore",",About This Game,Team up as Finn and Jake in a 3D adventure of epic proportions! The Land of Ooo has been transformed into a giant video game, and BMO has been kidnapped Brawl your way through the Witch's garden, Ice Kingdom, Fire Kingdom, and even the Land of the Dead itself to rescue BMO and uncover the evil mastermind!Key Features28 Levels of Mayhem Slash and bash your way through the Witch's garden, Ice Kingdom, Fire Kingdom, and the Land of the Dead!Butt Tons of Enemies Battle four terrifying bosses and loads of nasty enemies from the show, including Hug Wolf and Tree Witch!Epic Powers Collect secret spells to unleash algebraic attacks, like NEPTR, Jake’s Puppies, Knife Storm, and many more!    Tag Team Combat Bust up some bad guys! Level up to unlock new swords for Finn and stretchy attacks for Jake Extra Spicy VO The game features a brand-spanking-new story with original VO from Finn and Jake!Turbo Rad Graphics Sparkling hi-res graphics for your eyeballs to enjoy"
2014,"Spy Fox 3 ""Operation Ozone""","Adventure,Casual,Point & Click,Family Friendly,Masterpiece",",About This Game,Where would you like to go next, SPY Fox?Air Today, Gone TomorrowA huge hairspray space station is blasting vile vapors into the ozone, putting Earth at the mercy of the sun's rays With her paw on the nozzle, Poodles Galore unleashes her plot to corner the sunscreen market It's up to SPY Fox and his friends to ""can"" Poodles and save the planetFeaturesKooky, crazy characters you'll loveInteractive animations send you on out-of-this-world adventuresMultiple game paths and mini-games in every corner stretch the funThe only interactive spy adventure of it's kind11 original SPY songsSave the World from the Poodle Menace!This product uses ScummVM across Windows, Mac and Linux which is released under the GNU GPL v2For more information, please visit - http//wwwscummvmorgThe GNU GPL can be viewed here - https//wwwgnuorg/licenses/gpl-20html"
2014,"Smugglers 5","Strategy,Indie,Simulation,RPG,Space,Turn-Based Strategy,Turn-Based,Sci-fi,Trading",",About This Game,Smugglers 5  is the fifth installment in the turn-based  single-player space trading game series Will you be a greedy trader, an ambitious fleet pilot or a ruthless pirate? Board enemy ships, manage factories, conquer star systems and forge your own galactic empire - ultimately, your actions will have an impact on a galactic scale 'It’s basically Elite… but turn-based []' - Rockpapershotguncom blog (Smugglers 4) 'Smugglers 5 is an impressive and exceedingly addictive game[]' - darkzerocouk  'I’ve been playing Smugglers' games since I was a kid[]' - Christian T (a happy customer) The galaxy is at war - the Federation, the Coalition, the Outer Rim systems and the criminal Syndicate battle for control It's a dangerous life for a pilot on the front lines, but it can also be a lucrative one - are you an honest trader, or does smuggling illegal goods sound more profitable? Will you join the war effort for your faction, set up your own empire or simply explore the galaxy?The fifth instalment in the long-running Smugglers series features a completely revised turn-based combat system and a range of new ships to fly, as well as  a host of exciting features Explore the galaxy through a fast turn-based travel and combat system4 factions; 6 professions with new, unique skill trees; 100+ different skills and a revised skill system30+ spaceships and encounters ranging from fighters up to battleships, cruise missiles and star bases Non-linear war and campaign system You can influence the war!Manage a crew, board enemy ships, become Admiral and command whole fleetsPlunder planets and pirate outposts, conquer space systems and even rule your own empire!Supply and demand based trading with the storyline and campaign influencing pricesMore than 80,000 words of interactive non-linear storylines (that´s about the size of two novels)Advanced text generation technology and new planet exploration short stories make every game differentMarry a beautiful wife and have childrenOptional compatibility mode to allow blind players to enjoy the gameand much more The six most important new features  compared to Smugglers 4You can now start and rule your own empireManage your own factories or pirate outpostsRaid and plunder planets or pirate outposts80,000 words of new and dynamic short stories (the equivalent of a full length novel)Completely revised skill and combat systemPlay as an independent adventurer - or join the military 'TOP 1 bestselling RPG game' - GOGcom from 16th to 24th March 2014 'TOP 6 bestselling INDIE game' - GOGcom from 16th to 24th March 2014 'TOP 3 bestselling PC game' - Impulsedrivencom in May 2011 (Prequel Smugglers 4)  'TOP 1 bestselling indie game' - Direct2Drivecom in June 2011 (Prequel Smugglers 4) There's a ship in the hangar and the stars are calling to you Don't keep them waiting"
2014,"Drifter","Early Access,Simulation,Indie,Space,Sandbox,Action,Early Access,Open World,Space Sim,Exploration,Procedural Generation,Sci-fi,Trading,Singleplayer,Atmospheric,Great Soundtrack,Relaxing,Mining,Casual",",About This Game,Drifter is an open-world sandbox space trading game with a procedurally-generated galaxy 100,000 light years across made up of tens of thousands of star systems to explore and features an original soundtrack by composer Danny Baranowsky Take on the role of a spaceship captain attempting to eke out a living among the stars by trading goods between star systems, hunting pirates for bounties, mining asteroids for valuable ore, or even becoming a pirate yourself The choice is yours!"
2014,"Probability 0","Indie,Action,Platformer,Rogue-like",",About This Game,Probability 0 is a downward-scrolling infinite arcade platformerThere are a million ways to fight for survivalDescend as you combat the darkness, improve yourself Build yourself up as a star-thrower or a teleporting menace Learn to traverse the pit's many dangers, from threatening monsters to unforgiving gravity Walk across spikes that once frightened you Punch through walls that would have doomed you You'll never be invincibleDescend enemies grow more numerous They will destroy the floors beneath your feet, spit death at you, and cannibalize and infect each other in their mad swarming Your foes will be invisible, or reckless, or explosive, or seemingly untouchable Deeper dangers will always find a wayDescend and die, as you did last time and as you will next time But find your way deeperThere are a million ways to fight for survival There is no way to survive~Let's talk like people, now, and not like the back of a videogame boxI designed Probability 0 years ago, and released its first version for free in late 2009 Back then, it embraced a randomly-generated landscape (so I wouldn't get bored of it), introduced higher-order enemies to the spawn queue in a random order (so I wouldn't get bored of them), and allowed you to buy upgrades from a vast and unrestrictive talent tree (so I wouldn't get bored of those) Oh, and death wipes everything (so I wouldn't just get everything and then get bored of playing & replaying the whole thing)On top of that, the enemies and powers are designed to be significantly different from one another There's an enemy who literally eats other enemies and spits their digested corpses at you (Mechanically speaking, their 'digested corpses' are always the same handful of red globs -- but what fun is it, thinking like that?) There are more mundane enemies, of course, but one who moves in random, erratic angles is very different to fight than one who always moves straight towards youThe set of powers, on the other hand, were made to offer you a lot of choices There are ~36 of them and contain nearly zero arbitrary prerequisites Buy the powers you want to have, not the boring ones you'll need for the future Every time you level up, a new row opens up and you can buy anything from any row except for abilities that build on a lesser version of itself -- you can't get the 'never take fall damage' powerup without first having the 'take less fall damage' one There are also none that don't augment your choices in an interesting way You're not choosing between +10% armour and +10% damage; who cares, when you could instead be choosing between immunity to every spike in the game and upgrading your punch to kill any enemy in one hit? Those aren't even top-tier powersI'm still not bored of this game, and remember that it started in 2009 There are boss enemies who appear intermittently, to shake things up There are enough abilities to try thousands of different builds, if you're feeling a little stale There are enemies who don't even appear until you've gone deeper than I can most of the time You'll probably die before seeing any of these things, but don't let that stop you Keep dying~Don't forget about JMickle's dynamic music Its layers fluctuate as you dive deeper the bass comes and goes; the chords swell and die; and the sirens scream as death approaches You can hear it in the trailer, in the game itself, and even more below -- click on the soundtrack in blue and the remix album in magenta"
2014,"Perpetuum","Massively Multiplayer,Mechs,RPG,Sandbox,Robots,Sci-fi,Indie,Open World,MMORPG,Multiplayer,PvP,Action",",About This Game,Perpetuum is a persistent, sandbox, single server, massively multiplayer sci-fi rpg (MMORPG) Control huge robots and mechs to gain access to an alien planet's resources and knowledge, amass huge wealth, or even claim part of the world for yourself using terraforming and complex infrastructureMain FeaturesNo Monthly Fees – Buy once, play foreverSci-Fi Setting – Perpetuum is set in a unique sci-fi environment inhabited by robots and alien technologyPersistent Game World – Perpetuum features a large, persistent, single shard online game world Players all play on the same server together Changes made to the game world by players are permanentIndustry – Perpetuum features a complex, multi-tier industrial system that enables players to have both small and large scale industrial operationsEconomy – The economy is completely player driven Other than basic items, everything on the market is manufactured by players, the prices dictated by supply and demandPlayer-Built Infrastructure – Players are able to raise their own settlements in the unoccupied areas of the Perpetuum world, where they are able to enforce their own rules as they see fitTerraforming – Players are able to form the world of Nia as they see fit to aid their goals The terrain can be raised or lowered in certain areas and thus settlements can be protected by intricate strongholds, and temporary shelters can be created in the heat of battle to protect vulnerable allies It's all up to the player's imaginationCharacter Progression – Time-based character progression requires no grind and provides a level playing field for casual and hardcore players alikeLarge Scale PvP – Players are able to clash in huge battles for control of territory and resources Formable terrain, destructible scenery and player built infrastructure all play key roles in the course of warHigh Customizability – Players of Perpetuum have a large number of ways to customize their robots for the various goals they strive towardsNatural Processes – The Perpetuum game world always changes through natural processes Destroyed plants grow back and spread, and outmined resources replenish over time"
2014,"F-117A Nighthawk Stealth Fighter 2.0","Simulation,Flight,Classic,Stealth,Retro",",About This Game,Down below, the enemy sits unaware while a sleek, metallic creature slices through the dark No blips show on the radar, no sign is given Then, an instant, the roar of exploding ordnance shatters the night, demolishing targets, sending troops and pilots scrambling As quickly as it appeared the menacing airborne apparition vanishes in the sky The F-117A has just come callingF-117A Nighthawk Stealth Fighter 20 It's the only simulator that could improve on MicroProse's landmark combat flight simulator, F-19 Stealth Fighter You get the same superior game-play and design plus much more true-to-life new graphics, sound that seems to wrap around you, more worlds to conquer and more scenarios to challenge youGame FeaturesSensational Sound Thrilling new music and digitized speech highlight the updated and enhanced sound packageNine Worlds Run your F-117A through the world's ""hot spots"", Cuba, North Korea, The Kuwaiti Theatre of Operations, Central Europe, the North Cape, Libya, the Persian Gulf, Vietnam and the Middle EastAwesome Missions With updated scenarios and historically based assignments from the Persian Gulf War, mission generation is absolutely unmatchedEye-popping Graphics Graduated horizons, landscapes and seascapes in VGA give even experienced pilots a new thrill All new starting options and ending screens add the excitement you wantAbsolute authenticity Experience the true environment of the F-117A, including cockpit and in-plane graphics, thanks to advanced 3-D technology Real-life enemy AI will challenge you, tooExciting options Choose the F-117A that challenges you the most The Lockhead version is US standard issue The MicroProse version makes you less elusive, but adds target-busting fire-power and intense dogfighting action"
2014,"Planet Alcatraz","RPG,Isometric,Atmospheric,Singleplayer,Comedy",",About This Game,Planet Alcatraz is a 3D role playing game with isometric projection The player travels through the game world and fights against enemies in the real-time mode In a general sense Planet Alcatraz can be portrayed as a non-linear adventure with lots of shooting Several genres are mixed in this game but despite that fact it isn't stuck between them and appears to be a classical RPG that is based on a specially developed systemThe action takes place on prison planet Alcatraz Its inhabitants are inveterate criminals that were banished there for the life term for their terrible crimes The main objective of the game is to control a sabotage group that consists of the only one person in the beginning and enlarges through the game The player has to use all sorts of resources and means to accomplish the missionKey featuresAbsolutely unique universeCreation of the main character allows changing basic characteristics and appearance including facial animation based on LifeMode technologyTense atmosphere determined by deep immersion to planet's criminal worldComprehensive dialogue system allowing the player to choose the way of behaving and communication on his ownMore than 100 kinds of cold steel and firearmsMore than 200 characters involved in dialoguesMore than 80 original monsters, including flying and poisonousFights and adventures with different behavioral and battle optionsOriginal sounds and music"
2014,"Rime Berta","RPG,Strategy,Anime,Tactical RPG,Strategy RPG,JRPG,Turn-Based Strategy,Tactical,Indie,Turn-Based Combat,Cute,Fantasy,Singleplayer,Great Soundtrack,Turn-Based,Dungeon Crawler,Turn-Based Tactics,Party-Based RPG,Cartoony,Simulation",",About This Game,Welcome to the world of Rime Berta a whimsical world of swords, sorcery and tactical combat Command an adorable but deadly army of sentient ""puppets"" on a quest to claim an artifact said to grant any wishCraft your team the way you want, draft each into a class that fits your battalion, and control the battlefield to attain victoryLivia's storyPlayers follow the journey of Livia, a young girl whose village has fallen victim to a terrible disease With no known cure in sight, Livia resorts to venturing into a mysterious tower on the outskirts of the village, said to house an artifact capable of granting any wishHaving no idea what lies ahead, Livia bravely steps into the towerand into the greatest adventure of her lifeClassic Tactical CombatRime Berta uses classic SRPG mechanics that gamers have grown to love Units move across a grid-based battlefield with variable height, and can attack using a variety of single target and area-of-effect attacks How you own the battlefield is up to you Will you overwhelm individual units with brute force on an even playing field, or will you use the environment to your advantage, and funnel enemies into a valley before springing your attack?Each class has its own share of strengths and weaknesses, and it's up to you to make sure you use it to your advantageReactive Turn BattleIn Rime Berta, while your fights are turn based, it doesn't mean you're defenseless when the enemy is moving into place Using powerful ""reaction"" skills, you can set your units to react to specific condition changes in the battlefieldOnce set, these skills will activate during the enemy's turn, allowing you to quickly retaliate when the tide begins to turnLeveling & EvolvingAs your units fight and grow stronger, they will learn a plethora of new skills Switch in and out the skills you need to customize your units to fit your strategy Even within individual classes, there's plenty of customization to be foundLearn the right skills for your units, and they'll have the ability to change to a new hybrid class with its own set of unique skills and spells Each class has its own unique class promotion tree, with chances to further specialize your soldierCustomize, strategize, and command your troops to victory! The fate of your village is in your hands!"
2014,"Putt-Putt: Pep's Birthday Surprise","Family Friendly,Point & Click,Casual,Adventure,Masterpiece",",About This Game,Happy Birthday, Pep!It's Pep's birthday and Putt-Putt® wants to surprise him with his first birthday party ever! Join Putt-Putt® as he travels through Cartown, helping various residents, reaping rewards, and gathering supplies for the party With new friends to meet and new problems to solve, kids will love helping Putt-Putt® get everything ready in time for the big surprise--a birthday cake, presents, decorations, and friends!Cartoon-style learning adventures where kids choose where the characters goOver 20 fun locations to exploreThe adventure changes each time the game is playedKids have so much fun they don't even realize they are learningPutt-Putt's® friendly and polite nature reinforces good social skills and mannersEncourages critical thinking, creative problem solving, and teamwork"
2014,"Hero of Many","Casual,Adventure,Indie,Action,Atmospheric",",About This Game,Hero Of Many takes you on an epic journey as a tiny hero in a dangerous world But you’re not alone; you lead a swarm of water-beings through fierce battles for freedom across four different worlds and twenty-six choreographed levels ,It’s an atmospheric action adventure that takes you deep into underwater caverns Where you ,• Explore mysterious places ,• Save your friends ,• Learn how to survive ,• Face array of challenges ,• Discover new powers ,• Defeat monsters ,Hero Of Many is a story told with no words that explores what it means to be a hero ,• 4 different worlds ,• 26 story levels ,• Aesthetic art design ,• Original soundtrack ,• Immersive audio ,• Physical puzzles ,In Hero Of Many you will not survive alone You need your friends and they need you ,Can you rise to the challenge?,-------------------------------,* Achievements available only in PC version *,* Free soundtrack available for download *"
2014,"Baezult","Indie,Adventure,Puzzle,Puzzle-Platformer",",About This Game,Baezult is a puzzle/action platformer set in a lost temple hidden for thousands of years behind a waterfall You play as a brave explorer looking to find riches beyond his wildest dreams But be careful, the people of the temple have protected their wealth very well"
2014,"Robin's Island Adventure","Casual,Match 3,Hidden Object",",About This Game,There is an island in the ocean that's lost in the fog and absent from all geography maps The seafarer suffers a shipwreck and gets washed ashore an island He attempts to find a way out, as he develops a relationship with the nativesThe ultimate objective is to build a ship and leave the island But first the player must build a house, a boat, and other strategic objects, all the while helping the natives with their problems The final task is to build a vessel and sail awayThe point of the game is to complete the levels Match 3 and receive access to Hidden Objects and Puzzles, at which point the player can begin to build objectsKey features Incredible locations Awesome gameplay Original game world 18 building structures 123 diverse levels 2 game modes Normal & Time Challenge"
