"score","review"
10,"This game is not for the feint of heart, if you're a casual player please leave now, this game is not for you. It's challenging and if you want to be a completionist, this isn't something you can spend a whole night trying to finish because along with the challenge of trying to get Platinum for a stage and the amount of content within the game to discover it's overwhelming and will keepThis game is not for the feint of heart, if you're a casual player please leave now, this game is not for you. It's challenging and if you want to be a completionist, this isn't something you can spend a whole night trying to finish because along with the challenge of trying to get Platinum for a stage and the amount of content within the game to discover it's overwhelming and will keep you coming back for more, so many unlockables and so many things to find.And guess what... the game is complete, no nickle and diming going on here. However if they ever did make DLC it would be a nice addition as it would expand upon an already great and complete game.If you're looking for a different experience to the first Bayonetta you're out of luck because it's essentially the same gameplay as the first just with slight variations and additions, but really, why fix something when it's not broken? Well maybe the insane difficulty is a little bit more friendlier than the first even on Normal but by no means is it not challenging to your reflexes and memory as a gamer.The story and characters are over the top and simply ridiculous, but that's not a bad thing, it's a fricken awesome thing and the amount of times I laughed... I love the more vibrant colours compared to the first game too, the setting just looks a lot better in my opinion and the colours really bring out the world. And along with the new look for Bayonetta as well as all the new enemies everything looks great. Also if you're a prude you're going to hate Bayonetta's dominating sexual personality, but if you like me and don't care and think that she is just badass, then you will love her!Let's hope this gets Game of the Year and shows all the haters and especially game publishers like EA and especially Ubisoft that Nintendo is still in this fight. And that people will buy games if they are **** excellent.…"
10,"It's great and every gamer should have it, the dynamics of the game, the bosses weapons everything is really well designed by platinum games, for now game 2014."
10,"Ah Bayonetta 2, what can i say that hasn't been said in every review already.First off it continues the story of Bayonetta, a Umbra Witch who uses her hair (yes i said her hair) as a weapon to fight off angelic foes whenever she comes across them. This game expands on the enemy type to now also include her old demonic friends from inferno who have now become disloyal to her.ThisAh Bayonetta 2, what can i say that hasn't been said in every review already.First off it continues the story of Bayonetta, a Umbra Witch who uses her hair (yes i said her hair) as a weapon to fight off angelic foes whenever she comes across them. This game expands on the enemy type to now also include her old demonic friends from inferno who have now become disloyal to her.This game builds on the first game quite well, even if on a less powerful system then we all wished for. The environments range from the golden skies of Paradiso, to the red and black world of Inferno itself, everything looks amazing. You can really tell the amount of detail and time they took to create each individual environment. The angelic enemies look similar to the first game with the porcelain faces and headless bodies but are still a spectral to look at. The new demonic enemies all look completely unique and fresh. The variety of enemies keeps it fresh, you never seem to be fighting the same 3 enemies for a prolonged period of time before a new enemy and intro popup. The one downfall of this is just the sear amount of intros for the amount of enemies you face someone slow down the pace of combat, when you go from one room seeing a brand new intro then you walk 10 feet and you see another one. Regardless it doesn't affect the game all that much.Next the actual story. This game has had an amazing story as a selling point. Its ridiculous and over the top, but I'm okay with that as is many of the fans. The game itself is over the top, why wouldn't the story be as well? Though the story is not a selling point, it is in no way a bad story, its just goofy.As for character design, they stay true to the original game. Bayonetta loves her blacks as much as Jeane loves her reds. Enzo and Rodin look about the same but that is neither here nor there. I honestly like Bayonetta's short hair this game a bit more then her over sized bun of the first game. Everyone swears a ridiculous amount, and where it doesn't bother me, it may offend some so if that's not something you're okay with this isn't the game for you.The combat is amazing and fluent, the sheer amount of weapons you can unlock in this game is amazing. Once again you can add weapons to both your hands and feet for a endless amount of combinations (no not really endless but you have a lot of choices). This is the only game where you can wear chainsaws for ice skates that also doubles as a weapon. How can you ask for more? Nintendo did a great job adding their own touch of weapons including chomp chomp and mini Arwings. There is so much to unlock in this game that warrants multiple playthous. You can also unlock weapons from the first game in the second game as well for a even higher weapon count, so start collecting those halos!Now that we have talked about everything I find amazing about this game, ill mention the parts that could of been left out. Bayonetta is a sexy hair witch who uses sex as a weapon, and no I'm not talking like Xena from Goldeneye. She uses her hair as both a weapon and her clothes so as she uses her wicket weave, clothes will start to disappear. And at the end of the fight you will climax, summoning a giant demon to finish off your weakened foes which will leave you completely naked (censored by your own hair of course). Now people seem to think there is a problem with this, which is fine everyone has their own tastes and own opinion which they are entitled to, but the developers are not trying to belittle women by over hyper sexualizing her, but she using as a weapon and it empowers her as she does it. Now i feel there are a few shots that do degrade her, it feels like some of the cut scenes were shot by some 16 year old trying to get a peep at his attractive neighbor. These could of been left out of the game and no one would of missed them i think.Overall this is an amazing game, one of the best if not the best in the genre. The combat is both engaging and simple at the same time. You can hit buttons for easy combos and enjoy the game, or master every combo and master the infinite climate and tag climax modes. There are a few oddly placed camera angles, but don't let that take away from the game. I was a bit upset that this was a Wii U exclusive, but all i did was go out and buy a Wii U. I'm hoping that it sells well (yeah i know i have my hopes up) and we can get more out of this amazing series.…"
10,"I just fell in love all over again. Brilliant, probably one of the best action games around. Good graphics, control, difficulty etc .. and still as much a work of art as a video game. It was always going to be hard to top the 'Fly me to the Moon' opening of Bayonetta 1, but the 'Moon River' sequence in Bayonetta 1 comes close enough and keeps the theme."
10,"Excelente, incredible, lo unico es que el boss final no es tan bueno como el 1 pero por lo demas todo esta mejorado. Para mi incredible que un juego hack and slash tenga este nivel de perfeccionamiento, en desarrollo de historia casi como god of war, pero en dinamica que es lo que mas cuenta es sorprendente lo amo. Me encanto la historia me hizo entender mejor el primer juego y espero queExcelente, incredible, lo unico es que el boss final no es tan bueno como el 1 pero por lo demas todo esta mejorado. Para mi incredible que un juego hack and slash tenga este nivel de perfeccionamiento, en desarrollo de historia casi como god of war, pero en dinamica que es lo que mas cuenta es sorprendente lo amo. Me encanto la historia me hizo entender mejor el primer juego y espero que salga la proxima entrega para ver el epilogo de esta intrigante historia. Pure Platinum para Platinum games.…"
10,"Bayonetta is the same charming and chaotic game the first one was. Best game on Wii U, graphics are stunning, gameplay is perfect, no bugs or glitches. Amazing experience to be had on Wii U."
10,"THIS IS THE REASON TO BUY A WI U. This game is perfect in almost every aspect. Great music, exciting battles, entertaining story, and interesting characters. The game is not super long but isn't super short either. The only complaint I have is the graphics aren't the greatest, especially when looking at the cutscenes. But that really is the only complaint I have."
10,"Bayonetta 2 is the action game Wii U owners have been waiting for! Immensely fun with more combat depth than meets the eye. Thanks Nintendo for keeping this amazing franchise alive!"
10,"Bayonetta 2 takes what made the original amazing and improves upon that.  Platinum Games and Nintendo have put a lot of care into crafting a perfect action game.  (Also check out the phenomenal Wonderful 101, also by Platinum for the Wii U.  You won't be disappointed.)"
10,"IMPRESIONANTE, el juego es una OBRA DE ARTE. El sonido es fantastico, la jugabilidad es perfecta, tiene tanta cantidad y calidad de combos que no terminas mas de hacerlos a todos, nunca se vuelve repetitivo."
10,"One of the best games I've played in a very long time, truly a masterpiece.  This game constantly challenges you in a fun way and keeps things fresh every moment of the way, nothing in this game ever felt tedious or repetitive to me. This game is every Bayonetta fan's wet dream."
10,"Absolutely flawless action game!Very colorful and astonishing graphics + 60 FPS, fast and fun combat system, AWESOME soundtrack, great cut scenes and story.A must have game for a Wii U owner."
10,"As i was playing my first run on the hardest available difficulty, i couldn't help but feel conflicted about where this game stood compared to it's predecessor. I hold Bayonetta 1 dear to my heart. This game felt easy in comparison because of Umbran Climax and the fact that you didn't lose magic when you got hit. I was disappointed by this, and how ""mashy"" it felt because the motion is soAs i was playing my first run on the hardest available difficulty, i couldn't help but feel conflicted about where this game stood compared to it's predecessor. I hold Bayonetta 1 dear to my heart. This game felt easy in comparison because of Umbran Climax and the fact that you didn't lose magic when you got hit. I was disappointed by this, and how ""mashy"" it felt because the motion is so fluid. Initial impression of the game sat at an 8.5. HOWEVER after playing for hours in INFINITE CLIMAX lead to an enlightening moment. Everything came together and made perfect sense. The action is so speedy and really tries your reactions and ability to execute the most damage. Enemies so different from one another and having to think ""What weapons should i equip against these guys"". The amount of combos available is improved from the first game since each weapon has specific combos, along with the bread and butter combos so they can be used easily, but also leave room to become masterful with your favorite set. Accessories, Items, all come into play when you have to deal with each fight scenario in this mode. It's the kind of game that starts to reveal it's depth and you start to realize just how far you can go with it. I'm starting to feel as if i'm going to have to play the game for years to come to become satisfied with my skills. The motivation comes from how good it feels to kick ass! The art style, sound, visual effects, enemy reactions, the speed and chaos of everything happening at once! it's a very balletic advance and retreat so finely tuned that it's hard to think of a flaw. Everything that happens can be controlled and you know you messed up if you got hit, it's never the game's fault. The magic builds slowly this time around and when you finally get Umbran Climax in Infinite Climax it feels like a well deserved break where you can pummel your enemies in return and it's oh so satisfying. This thing is Masterfully executed and varied, no cut corners. You can feel the love with so much detail and content packed within. Truly an ode to the old-school gamer with a modern, unrelenting sheen. I'll be playing this game for a couple of years. If you're a hardcore, arcade0style gamer, rest assured that this is an obvious choice. If you're more casual, this game will still feel welcoming, and it might even provoke you to go deep into it's mechanics and become really skilled because it's so inspiring. PERFECT !0…"
10,"It's a great game, you can play it on gamepad or TV, the history is funny except the end, but when you finish the game, you can play the online mode to get halos, end buy new things or play again the history to unblock a lot of items  (depend of the dificult level)"
10,"I normally don't give 10/10 ratings. Even my most favourite games have flaws. Often one mayor factor in games is left out in the cold.This is not the case here. Bayonetta 2 is the pinnacle of hack'n'slash games. It makes everything it does right.The Combat is tight, fluent and detailed. Enemies are varied. The story is over the top action, just like the gameplay, and fits perfectly.I normally don't give 10/10 ratings. Even my most favourite games have flaws. Often one mayor factor in games is left out in the cold.This is not the case here. Bayonetta 2 is the pinnacle of hack'n'slash games. It makes everything it does right.The Combat is tight, fluent and detailed. Enemies are varied. The story is over the top action, just like the gameplay, and fits perfectly. All the characters are likeable for what they are.The difficulty is easy on the easiest difficulty and very hard on the hardest.All weapons are useful and fun to use. To say that the replay value is high is an understatement.This game is a worthy successor to the first game that itself was a masterpiece already.10/10, my game of the year.…"
10,"Bayonetta 2 is one of those games that proves that a game can be stylistically gorgeous but also have substance there to keep gamers coming back for more. It takes the original and sprinkles a bit of magic on it, improving it ten-fold. Everything just seems so right about this game. The combat, the mental over the top levels and the musical score are some of the best things in gaming rightBayonetta 2 is one of those games that proves that a game can be stylistically gorgeous but also have substance there to keep gamers coming back for more. It takes the original and sprinkles a bit of magic on it, improving it ten-fold. Everything just seems so right about this game. The combat, the mental over the top levels and the musical score are some of the best things in gaming right now, not just in the hack ‘n’ slash and action/adventure genres, but in every genre. Quite easily one of the best games I’ve ever played and will maybe ever play again.(Full review at Ask Your Mum Gaming)…"
10,"This is the best game I´ve ever played and you also have to try it out. It´s worth to buy a Wii U just for this awesome game!!! It´s so much fun to play and the combat system has infinite combos, you can find out or  practise in training mode."
10,"This is the best game ever. I cant believe how smooth the mechanics in this game are. I recommend this game to all the gamers out there. this is a true goty material game."
10,"Bayonetta once again impresses and delivers. This game takes the hack n' slash genre, flips it upside down, turns it inside out, and punches it so hard that it goes through the fabrics of time and space.This is hands down the best hack n' slash game of all time."
10,"Just amazing, after THE Wonderful 101, Kamiya's team give to the WiiU Owner a excellent title. Thanks to nintendo for make this dream possible. it's just amazing"
10,"This is the best hack and slash game of all timeBayonetta + bayonetta 2 is perfectif you don't have wiiU buy now and play this amazing game .  if you have wiiu why  you are  here ?stop read this and go play one of the best game of the year ."
9,"Usually when I review something its really long and I try to highlight on both negative and positive aspects of the game. But Bayonetta 2, its so damn good that you literally have to force yourself to find something bad about it. If you have a Wii U, or don't, and you have ANY interest in the action genre, GET THIS GAME. Platinum went far and FAR beyond what they even needed to put in thisUsually when I review something its really long and I try to highlight on both negative and positive aspects of the game. But Bayonetta 2, its so damn good that you literally have to force yourself to find something bad about it. If you have a Wii U, or don't, and you have ANY interest in the action genre, GET THIS GAME. Platinum went far and FAR beyond what they even needed to put in this game to make it good and just made it an absolutely unforgettable experience. The gameplay is incredibly solid, expanding on EVERYTHING the first game had to offer. The amount of weapons and characters and items that spice up the gameplay is so vast and incredible. Getting bored of your current combos and setup? That's alright, just switch it up and everything is fresh again. Most weapons just feel very differently rather than reskins of eachother. The combos flow so smoothly and once again Witch Time has proved itself to be one of the best mechanics to ever grace an action game, or video game in general. The amount of trial and error involved with the bosses and enemies creates for a fun and challenging experience, learning the visual cues to enemies attacks is a core feature in this game and is actually really enjoyable considering the enemies are ALWAYS being switched up. Every chapter is filled with so much carnage that I can't specifically pick out any one that I didn't enjoy. It was a ride the whole way through. Even afterwards I cannot stop playing, with all the extra costumes, weapons, bosses, challenges, equipment to unlock and even the new online TAG CLIMAX mode, where you compete for halos and combo scores. There's so much to do that I cannot even fathom myself becoming bored with this title. The story was a HUGE improvement over the first, and was also great, even though the gameplay is the main attraction. The new characters such as Loki were very well developed. No spoilers involved but this game took a really risky plot device (Time Travel) and really actually made it work. Its a split between a sequel and a prequel, as the events do follow after bayonetta 1 but they also do a great job to explain the events that transpired in Bayonetta 1. One very minor annoyance I have is with Tag Climax's matchmaking system being slightly hard to find a partner, but I hope for them to update it in the future. It makes me sad to think that many people are not going to be able to play this game, and I encourage ANYONE to buy this game, or even a Wii U if you don't have one.…"
10,"I can confirm after beating the game this weekend that this is indeed a masterpiece and a true classic. The graphics, action, combos are just wonderful. Such easily accessible yet deep mechanics. The enemies and bosses are simply otherworldly literally and figuratively. In short you need to get this game. Best game out this year. GOTY!"
10,"Wii U lo vuelve a hacer, día a día asciende hacia la gloria y lo demuestra con sus nuevas Exclusivas, en este caso Bayonetta 2 es una obra maestra, todo Gamer debe de jugarlo, su historia es interesante y surgen muchos sub-capítulos o historias secundarias que se aclaran conforme avancemos en el juego, los personajes están muy bien desarrollados, pues te encariñas mucho con algunos deWii U lo vuelve a hacer, día a día asciende hacia la gloria y lo demuestra con sus nuevas Exclusivas, en este caso Bayonetta 2 es una obra maestra, todo Gamer debe de jugarlo, su historia es interesante y surgen muchos sub-capítulos o historias secundarias que se aclaran conforme avancemos en el juego, los personajes están muy bien desarrollados, pues te encariñas mucho con algunos de ellos, el humor, las bromas y los diálogos brutos siguen ahí y eso es de agradecerse, la esencia del primer Bayonetta se respeta y eso es un punto a favor, en cuestión visual es ESPECTACULAR! lo mejor que tiene Wii U hasta el momento y su Gameplay es Divertido, Fluido y Increíble, nunca te aburre, fue mejor de lo que esperaba, sin duda alguna un CLÁSICO MAS QUE LLEGA Y SE QUEDA PARA SIEMPRE SOLO PARA WII U10/10…"
10,"Belive the hype, this game is a lot of fun to play, great soundtrack, perfectly amazing gameplay... a true Masterpiece.This game is PRRRRRRFECT period!"
10,"Bayonetta 2 doesn't hold back! DMC, DMC 3 Special Edition, DMC 4, DMC, God of War 2, God of War 3 are awesome games, but Bayonetta 2 is an evolutionary leap forward in the action game genre.  The first 30 mins of the game was so rich I had to turn the game off for a moment to comprehend what I was seeing!"
10,"This game is a masterpiece, pure and simple.  From start to finish I could not put this game down.  This is a real ""gamers"" game.  Amazing graphics, great game play, memorable sound track, and a very compelling storyline.  This is definitely a strong candidate for game of the year in my opinion.  You can't go wrong with this purchase especially considering the first Bayonetta is included.This game is a masterpiece, pure and simple.  From start to finish I could not put this game down.  This is a real ""gamers"" game.  Amazing graphics, great game play, memorable sound track, and a very compelling storyline.  This is definitely a strong candidate for game of the year in my opinion.  You can't go wrong with this purchase especially considering the first Bayonetta is included.  If you consider yourself a real gamer then do yourself a favour and pick this one up.  You won't be disappointed.…"
10,"Only game that I can play where I enjoy the combat, am rewarded properly, and am fairly challenged.....all while maintain a firm erection.  I usually have to pop a Viagra to enjoy games like Tomb Raider and Final Fantasy....with Bayonetta 2 I am saving money because I dont have to pay for doctor visits and drugs anymore!"
10,"Simply excellent, great game play, grat music, great art concept, 60 FPS, this game is a must have, it's so beautiful!. It is worth having a wii u for this game."
10,"Awesome game! Played first game years ago and ended in infinite climax, and now playing since yesterday this one and im in love. Awesome graphics (not perfect but awesome), 60fps make the gameplay very smoth, history i nice, music TOP, bosses are cool, a lot of costumes, new moves, non stop action! This really is a game to play and play and play!!! I love it! New music theme is really good >_"
10,"Wii U has really hit its stride and Bayonetta 2 is a prime example.Please do yourself a favor and purchase this GOTY you will not be Destiny disappointed."
9,"@Enforcer122 and here lies the problem with Metacritic, upset men with the mental age of a young child punishing games with a zero for some personal vendetta when they have not played it. That is a grudge not a review, it's a very good action game and worthy of the praise it's given , it improved on the original which was already great and gave me a free game with it just as an extra."
9,"Bigger and Better. The game doesn't bring much new to the table but the sense of scale in every department is huge. The difficulty, the bosses, the action is just bigger than bayonetta 1. My only gripes are that they overused many levels from bayonetta 1 to the point where it dragged on a bit. The final boss is a bit of a disappointment since all the other bosses in the game are just topBigger and Better. The game doesn't bring much new to the table but the sense of scale in every department is huge. The difficulty, the bosses, the action is just bigger than bayonetta 1. My only gripes are that they overused many levels from bayonetta 1 to the point where it dragged on a bit. The final boss is a bit of a disappointment since all the other bosses in the game are just top tier in terms of design and difficulty. The story is more focused than Bayo 1 and the tag climax online mode if great fun with no lag, albeit a bit short.There are tons of unlockables and difficulty to chug along so this game will keep you busy for months or years. The best leap i think this game has over Bayo 1 is the sheer attack animations and how beautifully constructed they are.…"
10,"As someone who is relatively new to this type of genre I was pleasantly surprised. I am not a huge fan of crazy hard games, but I was able to jump in with ease. I started out at 1st climax difficulty. I am still improving my combos, but overall 10 hours in I am having a blast. I recommend this game to anyone including casuals. I feel like everyone can find a way to have fun with this gameAs someone who is relatively new to this type of genre I was pleasantly surprised. I am not a huge fan of crazy hard games, but I was able to jump in with ease. I started out at 1st climax difficulty. I am still improving my combos, but overall 10 hours in I am having a blast. I recommend this game to anyone including casuals. I feel like everyone can find a way to have fun with this game no matter your skill level.…"
10,"Game is simply amazing...tons of action...some rpg elements. Great fighting mechanics...great art design.  I csnt find ome bad thing to say about this game...and I rarely give any game a 10...awesome boss battles too."
10,"This game is simply amazing! It's pure action non stop! Visuals look gorgeous, the music fits amazingly well depending the situation you are, boss battles are amazing as well, quick time events are perfectly animated, gameplay is smooth as hell and co op (both online and offline) is quite entertaining. That and the fact that comes bundled with the original game for free (which runs asThis game is simply amazing! It's pure action non stop! Visuals look gorgeous, the music fits amazingly well depending the situation you are, boss battles are amazing as well, quick time events are perfectly animated, gameplay is smooth as hell and co op (both online and offline) is quite entertaining. That and the fact that comes bundled with the original game for free (which runs as smooth as the sequel and has some extra features) makes this game a must but for every Wii U owner. Platinum Games has proven once again why they're mastees in Action games!…"
10,"This game is amazing. It takes everything wrong with the first game (slow combos and inconsequential story) and makes improvements in every way. Most people will ignore the story, but it is what DMC3 was to that series. It improves upon the characters and helps us see where they came from. The sexuality has been toned down, despite what everyone is saying. Halfway through, there isThis game is amazing. It takes everything wrong with the first game (slow combos and inconsequential story) and makes improvements in every way. Most people will ignore the story, but it is what DMC3 was to that series. It improves upon the characters and helps us see where they came from. The sexuality has been toned down, despite what everyone is saying. Halfway through, there is basically no sexual imagery outside. I actually tested each weapon on both hands and feet and the only ones that were sexual in any way were the ice/flame throwers, Undine, equipped to the feet. The only negative review I read seemed like a review of the demo or commercial than from someone who actually played it. In the end, that is what you need to do. Play this game. If you're uncertain if you'll like it, at least rent it. If you love DMC, you owe it to yourself to own this game, especially since the original is included for free. The only people I can't recommend this to are people who know that this type of game, stylized hack and slash, isn't for them. This won't change your mind. All cut scenes are skippable and changing the costume to Link will get rid of the minor disrobing in wicked weaves. This is a must own for Wii U owners over the age of 18, but don't give this to your kids unsupervised. The major complaints about the sexuality ignore that it's rated M, so don't give them fodder by being irresponsible.…"
10,"The game it's just amazing, non stop action and smooth gameplay, thrilling boss fights and perfect combat system, with lots to unlock, and a wonderful soundtrack; now this what I call a GOTY, thanks again to Nintendo for saving this game"
10,"This game if which is of the new generation. And what is important: it's additive, has speed, is playable and spectacular that leaves you breathless.It is a good buy."
10,"Bayonetta 2 is the best action game ever made, and it's only on the Wii-U. If you have any interest is having massive fun, and experiencing the thrill of it's crazy combat, get this game now. The Metroid costume is awesome, by the way...this game is a great fit for the Nintendo universe. Thankfully, there is no DLC, you get a free game, and there are tons of unlockables. Platinum andBayonetta 2 is the best action game ever made, and it's only on the Wii-U. If you have any interest is having massive fun, and experiencing the thrill of it's crazy combat, get this game now. The Metroid costume is awesome, by the way...this game is a great fit for the Nintendo universe. Thankfully, there is no DLC, you get a free game, and there are tons of unlockables. Platinum and Nintendo did it right.…"
10,"I like the ehmmmm....booty, and the **** and i love the parts when she go naked....the gameplay is nice....the **** are really nice...yea pretty good game."
9,"This is a very enjoyable and fun action game. It is fast paced, intuitive and simply a blast. This game can be played by novices, intermediates and throughly enjoyed by advanced gamers who want to string together complex combos. Reviews, on other websites, that complain about sexual overtones are quite overstating this. The first game is more sexually explicit--however, if you have watchedThis is a very enjoyable and fun action game. It is fast paced, intuitive and simply a blast. This game can be played by novices, intermediates and throughly enjoyed by advanced gamers who want to string together complex combos. Reviews, on other websites, that complain about sexual overtones are quite overstating this. The first game is more sexually explicit--however, if you have watched any sort of Hollywood movie then you will have not qualms about it. The characters are a lot of fun, the graphics are crisp and bright, combat is smooth, and is generally a lot of fun. My only problem with this game, which is actually a testiment to how enjoyable it is, is the fact that it is a tad short. Regardless, this is a lovely example of an action game and what Nintendo (and developers like Platnium) can do on the WII U. Enjoy.…"
9,"Bayonneta 2 is always thrill to play. It is fast paced and it is just as good as the first Bayonetta.  It doesn't do a lot to change upon the prior games formula but it is a rare instance where it is okay.  It is an improvement not a game-changer.  Both games are so much fun that it does not even matter. The story is just as jumbled and ludicrous as the first.  These minor issues onlyBayonneta 2 is always thrill to play. It is fast paced and it is just as good as the first Bayonetta.  It doesn't do a lot to change upon the prior games formula but it is a rare instance where it is okay.  It is an improvement not a game-changer.  Both games are so much fun that it does not even matter. The story is just as jumbled and ludicrous as the first.  These minor issues only occurred to me in retrospective because I was too busy having fun…"
10,"Bayonetta 2 -Pros:+ Polished game-play mechanics+ Diverse enemy combatants, weapons, and items.+ Creative art design and color palette+ Replay value+ Music selection+ Humorous+ Bayonetta's character development+ FunMiddle ground:+- The story in Bayonetta 2 is better than Bayonetta, but it is not the sturdiest pillar for the franchise ongoing... fairBayonetta 2 -Pros:+ Polished game-play mechanics+ Diverse enemy combatants, weapons, and items.+ Creative art design and color palette+ Replay value+ Music selection+ Humorous+ Bayonetta's character development+ FunMiddle ground:+- The story in Bayonetta 2 is better than Bayonetta, but it is not the sturdiest pillar for the franchise ongoing... fair nevertheless.Cons:- Enzo [ Utter annoyance]- Loki [ Dubious voice acting]My recommendation: First-rate is an understatement. Bayonetta 2 is a high-quality action title within it's genre that current and future Wii U owners should have in their Wii U library for certain.…"
10,"A partir de el uso desenfrenado de la sexualidad de Cereza, Platinum Games, Sega y Nintendo traen al wii u loq ue pienso es el mejor juego de acción del año. Los efectos cinematográficos del juego son excleentes, los combos disfrutables y sencillos de hacer (especialmente si se compara con su competidor más cercano en la consola que sería Ninja Gaiden III), algo que es fenomenal es cuandoA partir de el uso desenfrenado de la sexualidad de Cereza, Platinum Games, Sega y Nintendo traen al wii u loq ue pienso es el mejor juego de acción del año. Los efectos cinematográficos del juego son excleentes, los combos disfrutables y sencillos de hacer (especialmente si se compara con su competidor más cercano en la consola que sería Ninja Gaiden III), algo que es fenomenal es cuando se llega al golpe final y uno desea saber cómo bailará bayonetta previamente a su ataque.El juego también tiene un sentido del humor muy bueno, rememora al juego, de la misma compañía, de Wonderful 101.Gráficamente es maravilloso.Definitivamente es un juego que deben jugar los adultos en Nintendo, pero, con el motivo del alto contenido sexual, pienso que debe ser manejado para audiencias de menor edad,  especialmente aquí en Latinoamérica donde los juegos son vendidos sin ningún problema a cualquier niño, pienso que los padres deben tener un poco de cuidado, pues el contenido sexual del juego puede ser inquietante para un niño.…"
10,"I went into Bayonetta 2 with mid expectations, and I was surprised to how good this game was!! The story is pretty simple and good, the graphics are jaw dropping (seriously some of those levels were downright magnificent), and the music is godlike (really freaking catchy too!!), and most important of all the game-play is perfection, the depth of the combat system is unrivaled(so manyI went into Bayonetta 2 with mid expectations, and I was surprised to how good this game was!! The story is pretty simple and good, the graphics are jaw dropping (seriously some of those levels were downright magnificent), and the music is godlike (really freaking catchy too!!), and most important of all the game-play is perfection, the depth of the combat system is unrivaled(so many combos) and the amount of weapons in this game is huge. All in all the game is really worth the price, since you're getting two games for the price of one.…"
10,"A masterful game! This game has some of the very best gameplay in an action game ever with satisfying and skillful combat that is smart. Also, there is less filler than in the original game! The graphics are wonderful to say the least (At least, for the Wii U). While it does not match up to other current gen systems (like PS4 and XB1), the game looks very nice and has a more diverse colorA masterful game! This game has some of the very best gameplay in an action game ever with satisfying and skillful combat that is smart. Also, there is less filler than in the original game! The graphics are wonderful to say the least (At least, for the Wii U). While it does not match up to other current gen systems (like PS4 and XB1), the game looks very nice and has a more diverse color pallet . The soundtrack is also boasting with enjoyable music. The game does slightly slow down, but it is nowhere close unplayable unlike the PS3 version of Bayonetta 1. Plus, it comes with the original with V-Sync and improved graphics which makes the package a true bang for the buck. Also, there is tons of nods to other video games (ie Mario, Star Fox, Metroid, Sonic, etc.). Though, some people may not appreciate the sexual content of the game, but I've personally did not have a problem with it. A true game of the year candidate here if not winner! (Smash Bros, you're up next!) This is how actions games can perfect themselves. Also, no hate for the game due to the platform it is on because Nintendo was the only one with the balls to fund this hectic game. Now, back to the actual review. The game is worth the 60 US dollars (Or whatever your currency prices this masterful game) so pick it up immediately!…"
10,"Stunning game. Ran out a fully charged controller before I decided to take a break. My ps4 and Xbox 1 have never come close to this. The wii u has better games all round. Bayonetta is simply amazing and I don't say that lightly. It does get  more in depth the longer you play it. Simply one of the best fighters ever made apart from maybe bayonetta the original. Buy it."
