"score","review"
8,"Shadow of Mordor is a hybrid between a sandbox and Arkham-style brawler that is set in the famous land of Mordor, in which you play as Talion, a ranger from the black gate who is brought back from the dead, after having his family slaughtered in front of him, by a wraith who had forgotten his past (I would just outright say who he is but I don't want to spoil, even if it is completelyShadow of Mordor is a hybrid between a sandbox and Arkham-style brawler that is set in the famous land of Mordor, in which you play as Talion, a ranger from the black gate who is brought back from the dead, after having his family slaughtered in front of him, by a wraith who had forgotten his past (I would just outright say who he is but I don't want to spoil, even if it is completely obvious who he is).I think I speak for many of us, Tolkein fans and traitors alike, when I say that expectations for Shadow Of Mordor were rather low, it both being a movie/book tie in game and a Lord Of The Rings game, which (unless you count that one RTS game which I thought was kind of good) are both historically **** or at least not really that good, largely due to heavy pandering to the fans by focusing exclusively on accuracy and completely forgetting that video games are supposed to be fun. Either that or the other way round where the devs don't give a rat's arse for the fans, or humanity in general, and end up creating an abomination which even the flaming pits of hell wouldn't admit to creating.However Shadows miraculously avoids this and manages to both be a fun game while at the same time expanding on the franchise, though it is non-canon so I suppose it matters little regardless.While we're on the topic of fun, my oh my is Shadows fun, it manages to blend elements from Assassin's Creed and Arkham games rather effectively while at the same time adding in some fresh ideas of it's own. The best singular example of this would be the much lorded Nemesis system, which allows you to look into and target the more powerful Orcs within the Orc hierarchy itself and once intel is gathered, learning their weaknesses and strengths so as to make the task of murder much more successful and that's only the beginning, it gets even better when you insert your own mind-controlled orcs into the mix later on in the game.Also when it comes to murder, SOM gets a big fat check from me, as the combat and the enemies are both fun, intuitive and interesting, I especially like both the fantastic voice-acting and the way that the head orcs (to put it simply) recognise and talk to you, for example if you made them flee last fight you had with them, then they will reference that when they talk to you, which adds a much more personal feel to the Uruk, who by the way are all randomly generated, so everyone will have their own War-chiefs to square off against.So let's talk about environments, the land of Mordor is quite ""next-gen"" on the PS4 as it looks pretty despite being so desolate, also for those worrying that Mordor will be another generic dark bland sandbox needn't worry as there is also another, more lush part of Mordor to explore, so despite the sandboxes being kind of pokey when we compare them with other games, they still are interesting and have plenty to explore within them.So all in all a solid game, which though is hardly revolutionary manages to be fun and even at times half-way intelligent with it's interesting characters, that in it's whole, I cannot complain too much about, though if you don't like killing orcs and doing little much else, avoid it like the plague, otherwise I recommend this to everyone. (Unless you're a **** killjoy who can't handle one minor inaccuracy within the mythology, in which case what are you doing here? There's a new hobbit movie to complain about)…"
9,"Story missions were good but 20 are not much i wanna more x;). Game is very good playable and no problems with moves (maybe climbing wall can include 2 buttons no only one). Nemesis system work good. i hope for good big dlcs because i really enjoy game like this but it can be LONGER. Maybe Middle - earth 2 x;).."
8,"Very clearly a follow-up from the Batman games in terms of game mechanics. But with it's own feel and style heavily entrenched in the Middle-Earth setting.Gameplay: The first and foremost aspect for myself. It feels smooth and intuitive. It's build on the basics of the Batman games which you'll clearly recognize. It gives you a bit more leeway for errors though (thankfully in thisVery clearly a follow-up from the Batman games in terms of game mechanics. But with it's own feel and style heavily entrenched in the Middle-Earth setting.Gameplay: The first and foremost aspect for myself. It feels smooth and intuitive. It's build on the basics of the Batman games which you'll clearly recognize. It gives you a bit more leeway for errors though (thankfully in this split second moments) and with the upgrade system get's some nice extra's. The stealth gameplay reminds me of Assassin's Creed games with a lot of the same movements. The stealth missions aren't too long thankfully. Orcs seems to be fairly blind though, allthough this allows for a better gameplay experience overall with more freedom  of movement.Graphics: Not much to note here if I'm honest. It looks great (depending on your rig). Pushes the bar just a little bit higher and still runs well while doing so. Make sure you get the HD package after installing.Replayability: That's where the downside of this game kicks in. It felt short. I completed the entirity of this game (side missions, collectibles, weapon legends, etc.) in 21 hours. For a modern third person action game that's a respectable time. Still it felt way too short for me and the main storyline consists of 20 missions which only tell a threadbare story. The entire time I was playing I felt like I was playing in an enclosed enviroment. Just a teeny, tiny bit of what could be a huge world. Some of the final missions were just to wrap up the story line and felt like the designers didn't know where they could go anymore. And a quick-time event for the final scene just seems like a waste to me.Conclusion: An overall very good game which is certainly worth buying if you're into fast paced action in a good looking world. You might at times feel claustrophobic within the confined walls of the two zones, but there's plenty to do in this secluded space of MIddle-Earth. If the above is not true for you than I'd suggest waiting till the price drops to 25 euro's/dollars or so before picking this up. As far as the storyline goes you're not missing anything by not buying this title.…"
9,"Awesome game. The Nemesis system is exciting and I can't wait to see even more of it, with more options and events.The game is far from being hard, but that doesn't take away the fun of exploring it all and ruining Orcs plans haha"
8,"Great game, great world and great battles! Only the graphics are not very good for this genertion consoles.. and the toturial is not very nice for newbies (like me)"
10,"Reminds me a lot of a mix between the Batman and Assassin Creed series but with a lot of fresh new ideas. Best game I've played in a long time. Definately a owner."
10,"As a huge fan of the LOTR movies I waited eagerly for this release, I was not disappointed.To me the game just oozes quality and refreshing gameplay in a world where we are surrounded FPS games. I'll be honest the game wont win any awards for the story but the whole feel of the game is very much in LOTR universe and again another top class performance from Troy Baker who seems that everyAs a huge fan of the LOTR movies I waited eagerly for this release, I was not disappointed.To me the game just oozes quality and refreshing gameplay in a world where we are surrounded FPS games. I'll be honest the game wont win any awards for the story but the whole feel of the game is very much in LOTR universe and again another top class performance from Troy Baker who seems that every game he works on is pure gold. The gameplay is excellent and although elements have been taken from Assassins Creed and Batman Shadow of Mordor  uses all these ability's with a fresh approach. The combat system is excellent and there is nothing more rewarding than decapitating an orc and watching his fellow soldiers running to the hills in shock and dismay.. A mention has to go to the Nemesis system which a totally new experience and is constantly in the back ground. You take down a captain then another orc is promoted they may get to war chief only to be beheaded in the future. The graphics are vibrant and detailed and always a joy to look at. The soundtrack is very reminiscent to the films and any LOTR fan would be mad to miss this masterpiece. Hats off to Monolith ..Bravo...Looking forward to future DLC....…"
8,"Even though it shares many similarities with Assassins creed or the batman franchise the game provides it's own experience. After so many failed Lotr titles this game provides an interesting story line and a rather unique insight in Mordor.The combat system is easy to learn but difficult to master. The camera might sometimes be a little off but never to an annoying point or that itEven though it shares many similarities with Assassins creed or the batman franchise the game provides it's own experience. After so many failed Lotr titles this game provides an interesting story line and a rather unique insight in Mordor.The combat system is easy to learn but difficult to master. The camera might sometimes be a little off but never to an annoying point or that it hampers your view or fighting ability.And even though anything but the main missions is repetitive (kill uruks, free slaves, kill warchiefs) there is a certain addiction to doing the challenges, duels and interrupting a recruitment attempt by Uruk warchiefs. Especially when things get personal (they have killed you and brag about it, throw insults at you or run away to fight you another time) it is very satisfying to walk across half of Mordor to get that bastard and finish him off. The sheer hatred you feel when a cowardly warchief stabs you every time in the back when you are already in a fight and kills you for the 3th time that way (all the while growing in power) I have not experienced before.The abilities work all very well and give you more options to make a battle a whole spectacle.I just had hoped there would be a bit more diversity in your enemies/world, like Haradrim or Easterlings. Maybe that will be something for expansions? And my worry is that when you are fully levelled up you become a bit to godlike which takes away the thrill of the fight or hunt.My only complaint is that not everything is explained very well. You learn the most from doing immediately the main missions but somehow they throw you out there in the open world without much explaining.…"
9,"We who love LotR have been burned before by the promise of Tolkien gaming bliss, WBIE have finally delivered. Even if you aren't a fan of LotR you'll enjoy the Arkham-like combat system, the Nemesis system, and cutting an Orcs head off. I put this game down for a week to play Alien: Isolation and when I came back I thought the new-game-rush would have warn off, I was wrong. It's just a joyWe who love LotR have been burned before by the promise of Tolkien gaming bliss, WBIE have finally delivered. Even if you aren't a fan of LotR you'll enjoy the Arkham-like combat system, the Nemesis system, and cutting an Orcs head off. I put this game down for a week to play Alien: Isolation and when I came back I thought the new-game-rush would have warn off, I was wrong. It's just a joy to play. The story isn't all that but this is a game you will want to come back to time and time again.…"
8,"Shadow of Mordor could be epic, and most of the time feels like its heading in that direction, but then....just isn't. The game does a lot of things right, and a lot of things that other games don't do. To judge a book by its cover Shadow of Mordor looks great, and once you dive in it is great. However, the game is held back later on by a lack of impact and replayability.Shadow ofShadow of Mordor could be epic, and most of the time feels like its heading in that direction, but then....just isn't. The game does a lot of things right, and a lot of things that other games don't do. To judge a book by its cover Shadow of Mordor looks great, and once you dive in it is great. However, the game is held back later on by a lack of impact and replayability.Shadow of Mordor looks great. I wasn't blown away by the technical prowess of the graphics, but everything looks sharp. The character models are well done, combat animations are fun to watch and the world looks, for the most part, realistic. The blood and guts gore adds to the oppressive tones of the title, though does go a bit far. Its only the second time my wife has asked me not to play a game in front of her (the other being the original The Darkness). There are plenty of games out there I wouldn't play in front of children, but there are far fewer I wouldn't feel comfortable playing with other adults around, and this one crosses that line at times. The gore isn't sadistic nor necessarily over the top, but it is frequent and bloody. The voice acting and sound are solid and add to the experience. There were no characters or enemies that sounded out of place or had poor acting, and the main cast was solid from start to finish. Overall, a solid start to finish presentation that won't blow you away, unless you love seeing gore, but has a high floor that doesn't disappoint.The gameplay is where the game shines. The combat is fun, fluid and gets better as you level up so it doesn't stagnate. I would compare the gameplay favorably to the Batman Arkham series (which I enjoy) but my friends equate it to the Assassin's Creed games (which they enjoy). As you level you gain a sense of power slowly but surely. Where a few weak enemies early in the game would quickly kill you, by the end of the game you are able to easily dispatch even the most powerful enemies you come across. The world is easy to navigate and rarely becomes frustrating, save for the times you want to just get a certain collectible but have to cut through a horde of enemies to collect it. The stealth is fun, if a bit clunky. Once you figure the system out it becomes simple to stealth through areas sniping enemies with the bow, but there's always that sense of suspense as a horde of enemies can come crashing down if you make a wrong move. The minigames are varied and fun, ranging from stealth assassinations to last stand type situations with your bow to freeing prisoners through whatever means are available. They can become frustrating later on in the game as there are no checkpoints, so if you fail you have to start over. This can be even worse for the stealth minigames as you can make a mistake so easily.This may be a small spoiler, but to anyone who has watched a trailer for the game you will know the end goal of the game is army building. To take over Sauron's army by controlling their minds and turning them against him. This was what made me want to play the game so badly. Be able to build an army and take it into combat. It's extremely fun and rewarding to find the captains you want and take control of them. You are then able to assist them on the missions they undertake, much like you are able to hinder enemy captains as they undertake missions. The problem is it doesn't really do you a lot of good. Yes, it's fun to get into a brawl and have an ally captain come with his small group of soldiers to aid you, but the problem is that it's not really all that useful. Captains will be where they are and you can't command them anywhere else. And the commands you can give them are very limited and don't allow for a lot of strategy beyond trying to position captains you control to become a warchief. Once they are warchiefs they become slightly more useful, but only as a means to kill off enemy captains. The one really annoying hiccup I did run into with the system was if you control enough captains the game feels hollow, as there aren't anything besides basic enemies to fight and not a lot to do with the captains you do control. Army building is extremely fun and rewarding until you realize that it's not really all that useful in the grand scheme of the game, though by that point you'll be powerful enough to rip through any enemy that comes across you. You have an army, which is fun, but it's an army that just wanders around.Shadow of Mordor is fun, rewarding and does a lot of things right. The floor is high as everything is done well. Unfortunately there are enough issues to keep the game from being epic. I would equate Shadow of Mordor to a book that draws you in, makes you want to keep going, makes you invested in the characters and then just....kind of peters out. The game is spent doing a lot of fun things, that make you invested in what's going on, only to surprise by just kind of ending without great resolution or impact.…"
8,"A very strong and engaging experience, mostly.The story is a tad weak in driving the game, however, things like the Nemesis system constantly push the world forward.  Yes, the world could be a little bit bigger, but the designers did a great job of balancing the size with the large amount of enemies all over the map.Randomly running into an officer was also an exciting experience.A very strong and engaging experience, mostly.The story is a tad weak in driving the game, however, things like the Nemesis system constantly push the world forward.  Yes, the world could be a little bit bigger, but the designers did a great job of balancing the size with the large amount of enemies all over the map.Randomly running into an officer was also an exciting experience.  Once, while I was fighting one (in order to gain intel about the warchief) I was met by 4 others.  Suddenly, a small battle turned into a large one with 5 officers and about 30 other orcs.  The game is full of exciting moments like that.The leveling system and customization also perfectly match the length of the campaign and size of the world.  At no point did I feel like I leveled too quickly or not enough.A feature that would have been nice is a difficulty setting.  I found that when I beat the game, even though I thoroughly enjoyed it, I had no urge to go back again.  If I could set it on a harder difficulty, I definitely would have given it another go.My biggest issue, besides the weak story, is the final battle of the game.  It is essentially a 30second QT event, which really rubbed me the wrong way.  They had created such a great and exciting experience up until those final moments.All in all, I think this one is definitely worth your money and time.  If your looking for an RPG action fix this is it.  Oh yeah, and the added bonus is that is J.R.R Tolkien.…"
8,"Assassins Creed meet Shadow of Mordor. The stealth is not as good as AC. The story is really non existent, however the open world is amazing and there is tons of challenges to complete as well as tons of collectibles to find. Overall, Mordor is a good game and the good out ways the bad for sure."
9,"Fantastic game, thoroughly enjoyed from start to finish, There are a few tweaks the developers could have made, for instance the ending / final battles were very disappointing.Hopefully this is a start to a successful chain of games, each improving like the Assassins Creed games"
8,"First, I'm gonna discuss all the things the game does right. #1 Presentation. No other LOTR game has come close to capturing the grandness that is Middle-Earth. SoM does so perfectly. It's extremely detailed from top to bottom. Although the graphics aren't the best in terms of next-gen, the art direction surely makes up for it. There are also tons of collectibles that have their own back story which you can read (and/or listen to) in the lore menu which is pretty cool #2 Voice acting. Troy Baker gives a great performance as Talion. He gives Talion a bad-ass vibe while at the same time, is able to draw  sympathy from players. My personal favorite performances are Alastair Duncan as The Wraith or Calabrimbor, Phil Lamarr as Ratbag and Liam O'Brien as Gollum. #3 Combat. Combat here is excellent. It's basically a carbon copy of the combat from Rocksteady Arhkham series only 10x more violent which is definitely not a bad thing. You have one button to strike, one to counter, one to dodge and one to stun. The more you strike enemies, the more you fill up your combo meter and once the meter reaches a certain level, you can unleash a brutal combat finisher to change the flow of battle. The stronger Talion becomes, the more combos you can unlock by completing various story missions or side quests. The stealth is a little clunky but it's sufficient enough for players to use it from time to time and you may need to use it early on because it gets rather challenging if you're fighting dozens or orcs at the same time. Finally #5 the Nemesis System. This is a unique system which I found myself being addicted to. The Nemesis system is basically a hierarchy of  Sauron's army of infinite orcs. This is what separates SoM from other open-world action games. When an orc captain kills you, he instantly gets promoted and becomes stronger. This will also happen if even a no name/ no ranking orc kills you, that orc will INSTANTLY become a captain with his own gang. Each captain has his own list of strengths and weaknesses and if they have more of the former and less of the latter, you're gonna have a tough time especially with captains who are virtually invincible to all of your attacks. This gives substantial meaning to your deaths and you always feel like you're getting more experience even in death. But it's not all kill or be killed. As you progress, you unlock more things to with orcs if you defeat them. For example, I ""branded"" one orc captain and commanded him to become a bodyguard for a warchief. After I confronted the warchief, I commanded that captain to betray him and literally stab him in the back. This didn't bode well for the warchief because as it turned out one of his weaknesses was ""fear of betrayal"" which gave the upper hand. Not only that but events can still happen with or without your presence. Like say two captains fight each other for a spot as Elite Captain or one captain plans an ambush against another to take his place. This can all without your character ever being there. It's things like these that make SoM feel more dynamic and alive and I hope that this Nemesis System can be applied for future open-world action titles.Now that all the good is out of the way, let's get to the bad. #1 The Story and (most of) the Characters. The story is short. Too short which is very ironic seeing as this is a game based on the LoTR franchise and we all know that the franchise is known for its lengthy stories and even lengthy subplots. Without doing side quests. You can finish the main story in about 5-6 hours and it's also a bummer that most of these main story missions feel like side quests because they're so similarly structured. Also, Talion is not a very engaging protagonist. I see the writers were going for a more tragic Aragorn-ish like hero but it just doesn't work out. Calabrimbor is probably the most interesting character in the entire game and rightfully so since he is the creator of the Rings. Other than him, 2 characters stick out in my mind, Gollum and Ratbag. We all know who is Gollum is by this point and he still steals the show whenever he appears so that's great but the real surprise character is Ratbag the Coward. He's an orc that decides to help you as long as you help him climb the ranks. A ""scratch my back and I'll scratch yours"" kind of thing. He's just so funny. From his dialogue to his mannerisms, he makes an impact whenever he shows up in the missions. It's a shame that he was so unceremoniously and abruptly killed. Everyone else feels bland. Nobody else is really fleshed out. I don't even remember their names anymore. That's how forgettable the other characters were. #2 Boss Battles. They were so anticlimactic. The final 2 important battles were so disappointing. You kill them with QUICK TIME EVENTS. THEY WERE SO BORING.Overall, I liked Shadow of Mordor. It has its issues but I can't deny how addicting the combat and the unique Nemesis System is. Definitely the best LoTR game so far.…"
8,"I was hesitant about buying this game, but it turned out to be really good. People draw comparisons to Assassins Creed and Batman, but after playing it for a couple of hours I found its nothing like AC (never played batman, so i can't draw any comparisons to that).The game play is really fun, and they throw in a couple of things as you play through to keep it interesting. The nemesisI was hesitant about buying this game, but it turned out to be really good. People draw comparisons to Assassins Creed and Batman, but after playing it for a couple of hours I found its nothing like AC (never played batman, so i can't draw any comparisons to that).The game play is really fun, and they throw in a couple of things as you play through to keep it interesting. The nemesis system adds a new dynamic to the game, and punishes players who go in to kill war chiefs or captains without gathering Intel to learn said captain/war cheifs strengths and weaknesses before hand. It was also a lot of fun to play the political game of turning orcs against each other so they are aligned to you and then plotting the demise of a war chief. The fun part about that is you can convert all of a war chiefs captains to your side and then challenge the war chief. The look on his face when he walks in to take you on, feeling good about himself because he has 4 captains with him but then realizes they are going to kill him. Priceless.In the open world, I like how the orcs are just going about their business rather than being placed their just to take you on.Story wasn't too bad and had some good moving moments, but don't expect a deep story from this gameThere are few minor design issues; free running seems clunky in a few places. The end game is really easy once you have your abilities unlocked, and while that made for some fun killing, it kept me away from playing the game once I finished it (everything just became to easy). Once I was done with the main quest, I went back to kill some orc captains who killed me earlier in the game when I had no idea of what I was doing and who became very powerful as a result. Be sure to take the giant gruag for a destructive spin around mordor before your done with this game.…"
8,"This is my least favorite type of game. I cant stand assassins creed with its mindless systematic gameplay  and simple challengeless mechanics. That being said this is what assassins creed would be if it were good. Graphics are all right. Orc models look great.Nemesis system adds replay.Combat  is good but its kind of convaluted and doesnt present much challenge. I like lor but dont careThis is my least favorite type of game. I cant stand assassins creed with its mindless systematic gameplay  and simple challengeless mechanics. That being said this is what assassins creed would be if it were good. Graphics are all right. Orc models look great.Nemesis system adds replay.Combat  is good but its kind of convaluted and doesnt present much challenge. I like lor but dont care about the story in this. Just to honest  though dont really care about the story in the movies either i just like the epic scale and visuals. This is a good game overall coming from a guy who thinks these types of games are kind of a mindless chore.…"
8,"After seeing gameplay for this I was definitely determined to get it while on special.At first I loved it, the combat is a lot of fun and it's not too easy or difficult. As you upgrade to get new abilities, combat gets even better. However it does get quite repetitive and the story doesn't grab at you, levelling up is very linear and there isn't really any customization.There areAfter seeing gameplay for this I was definitely determined to get it while on special.At first I loved it, the combat is a lot of fun and it's not too easy or difficult. As you upgrade to get new abilities, combat gets even better. However it does get quite repetitive and the story doesn't grab at you, levelling up is very linear and there isn't really any customization.There are unique things about the game that do make it appealing, but the game didn't satisfy for long. I bought the premium edition and I haven't even bothered to finish the game or the expansions because it is so repetitive.But overall if you can get this game on special below $80 for the full game with expansions, I would recommend it.…"
10,"Shadow of Mordor is my favorite LOTR game I have ever played. The combat, gameplay mechanics, and story are great. The game feels like a blatant copy of Assassin's Creed or Batman: Arkham, but I didn't care at all. they take the great gameplay parts of those games and throw and LOTR skin over it? Yes please, more please. I had a great time with the game.The combat and gameplayShadow of Mordor is my favorite LOTR game I have ever played. The combat, gameplay mechanics, and story are great. The game feels like a blatant copy of Assassin's Creed or Batman: Arkham, but I didn't care at all. they take the great gameplay parts of those games and throw and LOTR skin over it? Yes please, more please. I had a great time with the game.The combat and gameplay mechanics are very fluid and clean. You definitely feel very powerful as you progress through the game, and the fighting sequences are a ton of fun.The Assassin's Creed-feel to the game comes in the way the map is set up with several collectible-esque things to find, as well as the towers revealing the map. I thought they did it in good taste though with the collectibles needing a little mini challenge to be completed to get some of them, which was always fun.Attacking the orc generals was a very cool part of the game. I found myself posting up high and watching the orc camps for as long time planning out my attack. The weaknesses and strengths added just enough to make the need for some strategy necessary, which I liked.I did however find the orc mind control a little disappointing. The game advertised orcs that would always remember you and that you could mind control and shoot up the hierarchy so you could control an army of orcs. This mechanic wasn't even available until later in the game, and wasn't quite as in depth as I thought going into it, but this is really my only issue with the game.In closing, the LOTR fan will love this game, and any fans of the Assassin's Creed or Batman series' could definitely get into it. The game offers a lot in story and amazing gameplay. Definitely a recommended game.8.9/10…"
8,"You like sandbox games?, give this one a try. This is a pretty good game, it is not a masterpiece but it is quite enjoyable.  Bad things, the characters are not awesome but they’re good enough. The setting is good but I felt it was a bit repetitive, there is only 2 areas which are kind of different but at the same time similar; I know it is Mordor…and I know it is supposed to be kind ofYou like sandbox games?, give this one a try. This is a pretty good game, it is not a masterpiece but it is quite enjoyable.  Bad things, the characters are not awesome but they’re good enough. The setting is good but I felt it was a bit repetitive, there is only 2 areas which are kind of different but at the same time similar; I know it is Mordor…and I know it is supposed to be kind of monochromatic but still you can spend quite a lot of hours playing this game and, in my opinion, the map is a bit repetitive and kind of empty (compared e.g. to GTAV). The final boss is a bit disappointing. Good stuff, the action gameplay is good, some people say it is repetitive but, in my opinion it only is if you want it to be. Let’s face it, the game is easy, and it is quite easy to just say I’ll go around just swinging my sword and it’ll be fine that’ll do. However, there are quite a decent number of different skills and different ways of killing the war chiefs (e.g. direct approach, poisoning grog, taking advantage of a mutiny or what scares them, possession etc.).  So, yes you can make this game really simple and repetitive if you want and go CBA, but it is potentially varied in the ways you can approach your enemies and if you take advantage of that you’ll have a lot more fun. Finally, the story is not awesome, but it is all right, good enough.…"
8,"I was going to give this game a 7 but then i realized it's actually a great improvement from the previous gen. The graphics are more than mildly improved and the game has a swift combat and a good skills upgrade system. However, the story is bad not the worst but it fails at a lot of things. Your constantly killing trolls and getting in to fights a long the way... which are also withI was going to give this game a 7 but then i realized it's actually a great improvement from the previous gen. The graphics are more than mildly improved and the game has a swift combat and a good skills upgrade system. However, the story is bad not the worst but it fails at a lot of things. Your constantly killing trolls and getting in to fights a long the way... which are also with trolls. It's just a game of constant assassinations on trolls. In addition, if you are in to a game that has good graphics and constant fighting with trolls then it's worth a play.Pros- a great improvement from it's earlier release- combat is quality- runs smoothly- AI variesCons- fails for a good story- not a great amount of enemies- not enough concentration on why you are playing the game…"
8,"This game is one of my favorites. I love the open world part of it that lets you do almost whatever you want. My only problem with it is there weren't enough story missions."
8,"Story - The game begins on the time when the black captains used Talion and his family as blood sacrifice in order to summon and use Celembrimbor, but due to unforeseen events, Celebrimbor possessed the body of Talion which resurrected him and together must work together to get vengeance against the black captains. The story overall is a bit cliche but interesting main characters as wellStory - The game begins on the time when the black captains used Talion and his family as blood sacrifice in order to summon and use Celembrimbor, but due to unforeseen events, Celebrimbor possessed the body of Talion which resurrected him and together must work together to get vengeance against the black captains. The story overall is a bit cliche but interesting main characters as well as supporting characters and cameo appearances saves it. esp. Celembrimbor which is the most interesting character in the game. A score of 7/10.Gameplay - The gameplay is a mix of Arkham series (fighting) and the assasin's creed series (platforming and exploration), despite it lacking creativity, it is still executed properly and without major or significant problems. But the strength of the game doesnt really revolves on those but to its nemesis system, an advanced gameplay mechanic in which you control using wraith powers the Uruk officers in game and use them to wreck havoc against their fellow Uruks. Such an amazing feat added in game and is the main reason why the game is really good. The only and biggest weakness i have for this game also is in this aspect, which is the very bad boss fight...I wont spoil it to you, but all boss fights in game are bad and unremarkable in that regard. Still though, Ill give it a great score of 9/10 due to that unique nemesis system.Graphics - This game is also one of those which was released both in the last and current gen consoles and is also in my opinion looks significantly better in the current consoles. The environments are good like the dead world of the first map and the greenish and more alive world on the second map, with regards to the design and layout, the overall map is small and can be easily covered. Its not a minus though. As to the character design, overall, i really liked it. From Talion's rugged image to Celembrimbor's ghostly image is really great designs in game, The Uruks also are nice since even though some are reused models, they are still distinguishable due to different armor designs. The thing i really liked though is how their image change if you have hurt of burned them too. A score of 9/10.Sound and music - I liked the voice acting of the characters and the enemies in game, it is smooth, spot on and really gives life to the character they try to portray. As to the music however, i never really remembered anything nor did i hear anything good. A score of 7/10Overall = 8.00This is one of the underdog games of 2014 that surprised everyone and is the runner up for the most GOTYs of that year and it is really deserving of the credit and rewards it has recieved. This game showed that it is not bad to get ideas from other games so long as you can execute it smoothly and for being creative in making such a good gameplay mehanic with its nemesis system and also the advanced ai the enemies have. The Boss battles needs a lot of improvement and i hope they would do that in the sequel. It is awesome. Thanks!…"
8,"I haven't had as much fun with a ""new"" (2 years later) mechanic in a game as I have with Shadow of Mordor. The Nemesis System was a pleasant surprise for me and I can't wait to see what they do with it in Shadow of War. Gameplay mechanics are fluid and rewarding. It's a game worthy of all the praise it's received over the years and the added expansions are a lot of fun. Knocks on it for aI haven't had as much fun with a ""new"" (2 years later) mechanic in a game as I have with Shadow of Mordor. The Nemesis System was a pleasant surprise for me and I can't wait to see what they do with it in Shadow of War. Gameplay mechanics are fluid and rewarding. It's a game worthy of all the praise it's received over the years and the added expansions are a lot of fun. Knocks on it for a mediocre story and issues with the lore. I had to keep telling myself this game isn't trying to be canonical and that helped a bit.…"
10,"After reading some of the user reviews for this game I have been left scratching my head. People who complain about only having one chance when it comes to the captains and such, obviously have no idea what the whole nemesis system is all about. this game is designed to make you stop and think before you take on some of the higher ranking uruks. And those who complain about there onlyAfter reading some of the user reviews for this game I have been left scratching my head. People who complain about only having one chance when it comes to the captains and such, obviously have no idea what the whole nemesis system is all about. this game is designed to make you stop and think before you take on some of the higher ranking uruks. And those who complain about there only being orcs to kill, i laugh and say, you do realize your in the lotr universe rite? were you expecting half naked faeries and cupcake s&*tting unicorns?. That being said, this game is a whole lot of fun. it has a bit of a learning  curve as we are not used to playing a game as clever as this. rushing in to a battle is a sure fire way to get killed and rank up the enemy. Not to mention that you may also be being hunted. the fear of thinking, its ok, im only taking on a level 5 captain, just to be ambushed by your rank 12 nemesis mid battle is very real. its a great game that manages to make your palms sweat when your about to die, forcing you ask yourself, would i rather flee and be called a coward by the orcs? ( and they do call you a coward ) or do i risk letting another captain level up making him tougher to defeat down the track?This is a must play for those who crave a deep gaming experience, the rabbit hole is deep indeed with this one. Happy hunting.…"
8,"Brilliant Orc'em Up, with various nods to Arkham and Assassin Creed games, mixed up with a Middle Earth setting and a novel enemy system. Hugely enjoyable for around 25 hours or so, then it starts to get a little bit stale. Although I love SP games, I can imagine how much of a laugh it would be to play this co-op, with perhaps a wider range of enemies and gameplay options. Would love toBrilliant Orc'em Up, with various nods to Arkham and Assassin Creed games, mixed up with a Middle Earth setting and a novel enemy system. Hugely enjoyable for around 25 hours or so, then it starts to get a little bit stale. Although I love SP games, I can imagine how much of a laugh it would be to play this co-op, with perhaps a wider range of enemies and gameplay options. Would love to actually create an orc army and attack a fortress or something like in the sequel, of which I definitely hope there is.…"
9,"I have always been a fan of the books and movies and have played almost all Lord of the Rings games and this one is my favorite other than LOTRO (which is an MMO).  I am not a big fan of Assassin Creed games but I do really enjoy the combat.  I feel like the combat in SoM resembles that of Assassins Creed III.  It has a parry and dodge system and it really works fluidly against multipleI have always been a fan of the books and movies and have played almost all Lord of the Rings games and this one is my favorite other than LOTRO (which is an MMO).  I am not a big fan of Assassin Creed games but I do really enjoy the combat.  I feel like the combat in SoM resembles that of Assassins Creed III.  It has a parry and dodge system and it really works fluidly against multiple and hordes of enemies.  It does have a story but I am only 6 hours into the game and I have found a lot of story through the descriptions of items and memories they contain.  I also have not explored every area yet but from what I am seeing, the landscape and weather change is very nice.Gameplay - The combat has a parry & dodge system with timed button presses you can counter-attack and perform finishers.  As time goes on, you earn more types of finishing moves and special attacks.  It is amazing to be surrounded by a horde of orcs and watch all of the amazing moves you can make and gruesome finishers as you parry and flip over them.  Some of the enemies are stronger than others, especially when you get to the captains or tougher opponents and you must find other means of killing them.There is a nemesis system in place that really makes this game unique.  Each captain you face on the battlefield can and will remember you and the fight you had if they end up fleeing successfully or they are able to kill you.  If you come across them at another time, they will be stronger with better gear and will say something about your previous fight, or what you managed to do to them.Sound - The music is very fitting and at times dark and ominous.  It can really immerse you in the world if you let it.  The sounds of swords clashing and orcs grunting as you are in battle seem very authentic.Graphics - It isn't visually stunning but it still looks impressive.  There are times when the sun sets over the hills and rays of sunlight can be seen through trees and the like.  Little moments like that are nice to look at but I wouldn't purchase this game for the graphics alone.If you are a Lord of the Rings fan, this is a must buy.  If you haven't seen the movies or read the books, I would hold off until it goes on sale or possibly rent it.  I give this a 9 because of the combat and nemesis system that is in place, AND because I am a fan of the series.…"
10,"Fantastic fun, great combat, great story ;Story is really not bad of boring  I can't find anything negative about this game so I'll give it a 10/10thanks"
