"score","review"
10,"Dragon Age Inquisition takes the greatest aspects of a classic Bioware RPG and combines them with stunning visuals and an exploration system that is one of the best to date. Take all this and add a deep, emotional Bioware style story, and you have one of the best RPG's to date."
9,"Let me start off by saying... What is wrong with some people and some of these reviews... LOL the work that BioWare and EA have put into this title is simply outstanding.. the level of detail on even the most mundane tasks, it all has a purpose and all ties to the lore of the Dragon Age universe.. If you are not a RPG fan .. its simple not for you .. do not buy or play this game, stick toLet me start off by saying... What is wrong with some people and some of these reviews... LOL the work that BioWare and EA have put into this title is simply outstanding.. the level of detail on even the most mundane tasks, it all has a purpose and all ties to the lore of the Dragon Age universe.. If you are not a RPG fan .. its simple not for you .. do not buy or play this game, stick to your ""Call of Duty"" brainless shooting.. as for RPG fans every where, you will love this game.. the Sheer size of the world, even on a comparison to games like Skyrim.. is on Par .. if not bigger.. i have played a measly 14 hours so far.. and i cant get enough... the pace is perfect.. not too fast ... but nice and slow just like Skyrim.. i like enjoy my food, not scarf it all down in once bite.. :) Simply put.. This is in my opinion the best in the series .. If your a fan of Bioware games... or RPG's .. grab it up .. and savor it .…"
1,"Bioware is dead, all hail the new King of Role Playing Games - Electronic Arts.Everybody knows that they sold their soul to the Devil and Dragon Age Inqusition is the perfect creation of this union. Its sad how low Bioware has fallen, they are the new Mcdonalds of Rpg."
10,"I'm playing it for a couple of hours now, and it's amazing! Dragon age lore is so complex, you can explore for hours trying to discover more about the world."
10,"Possibly the best RPG of new gen, it combines Skyrim's expansive world with actual depth. The characters are interesting and well written and the combat is fun."
4,"I thought I would like this in the beginning...but after 10 hours or so, it just fizzled out and got bored.  I started to see that the negative reviews here were correct. I would say pass on buying this game."
9,"The game is really fun. I'm currently playing a mage and i'm loving the skill trees and spells.Theres a ton of quests and areas to explore, you won't be completing it quickly. The world is visually stunning. There's a few minor bugs, but they are minor. 9/10. Worth the buy."
9,"I want to start off by saying that this game isn't perfect.  The combat system has a relatively steep learning curve, the story is a little flat, and I've run into a few bugs which I'm sure will be patched.  Now that I've gotten that out of the way I cannot say enough about how fun this game is.  I am about 3 hours into it now and every second has been amazing.  DAI is beautiful.  ElderI want to start off by saying that this game isn't perfect.  The combat system has a relatively steep learning curve, the story is a little flat, and I've run into a few bugs which I'm sure will be patched.  Now that I've gotten that out of the way I cannot say enough about how fun this game is.  I am about 3 hours into it now and every second has been amazing.  DAI is beautiful.  Elder Scrolls V: Skyrim is the only other game that I can recall that dropped my jaw so far based on graphics alone.  The Snow, the water, the trees, the darkspawn, the character animations are all so mindblowingly good.  The story though flat I have found compelling enough to never feel like I'm just going through the motions.  I care about all of my companions.  The overall scope of the game is grand.  Lastly and most importantly I have had fun for every second I've played.…"
10,"A contender for Game of The Year.This is the best rpg in new gen.It is better than origin,perfect.the story is fantastic,gameplay is wonderful,longevity incredible,120-150 hours.Shadow Of Mordor,Far cry 4 and Dragon Age are the best game of next gen.This is absolutely the best."
10,"First Dragon Age game!I'm not an expert on this game, but after 5 hours of playing the story I like it a lot. It's slow at the start but then it kind of sets you free. I love the music and the atmosphere, the graphics aren't the best but I can live with that. The characters have... character. Which helps a lot with not making it feel dull. I could change my rating but right now I'mFirst Dragon Age game!I'm not an expert on this game, but after 5 hours of playing the story I like it a lot. It's slow at the start but then it kind of sets you free. I love the music and the atmosphere, the graphics aren't the best but I can live with that. The characters have... character. Which helps a lot with not making it feel dull. I could change my rating but right now I'm happy with the game.I do recommend playing on a higher difficulty then normal.…"
5,"I am only about an hour in, but as someone who has over 300 hours in origins I can say my first impressions are not top notch. The graphics are fairly difficult to work around, at times you can physically see blocks in the scenery, it is very difficult to call this game next gen. The skill tree's seem lacking as well. Part of my love with DA:O was the deep entropy/blood mage tree's. AtI am only about an hour in, but as someone who has over 300 hours in origins I can say my first impressions are not top notch. The graphics are fairly difficult to work around, at times you can physically see blocks in the scenery, it is very difficult to call this game next gen. The skill tree's seem lacking as well. Part of my love with DA:O was the deep entropy/blood mage tree's. At this point, no such tree's exist.At most, even if the story is 150% better than what I expect (which I can say is also lacking at this point) I would have to rate this no more than a 7. At this point, until finished I would have to leave it at a 5.5…"
9,"When you think of fantasy RPG in your head, this is that vision. One might argue Skyrim is also a great fantasy RPG, while I would say yes, that isn't exactly the vision people would have as a fantasy RPG in their heads."
10,"Absolutely stunning. The combat is fluid and engaging, graphics are incredible and the game feels entirely expansive and open-world oriented, where chocies you make in the game actually have positive or negative consequences. Feels very close to a living, breathing fantasy world. Very happy with the 70 dollars I spent on this game for the Deluxe edition. Bioware, thou art redeemed in mine eyes."
0,"Pure Bioware junk ...- nonexistant evil path (no real choice and consequences)- no direct way to increase character attributes, party covers all skills early on and skill checks are a joke - hence you can do everything everywhere without giving a single thought about your chars and their builds (this is a huge letdown imo)- story and NPC actions/reactions contradict each other tooPure Bioware junk ...- nonexistant evil path (no real choice and consequences)- no direct way to increase character attributes, party covers all skills early on and skill checks are a joke - hence you can do everything everywhere without giving a single thought about your chars and their builds (this is a huge letdown imo)- story and NPC actions/reactions contradict each other too often, NPCs feel lifeless (daily routines and interaction between them is much worse than in Skyrim and the Gothics)- too few towns/settlements, not much live in them (he compared it to all the stories/NPC banter unfolding in front of your eyes when visiting a Skyrim settlement)- tactical battles cumbersome because of the low maximum zoom level, but there are no tactics except for some combo abilities anyway (like: one char freezes an opponent, the other hits him for huge damage bonus)- nearly no planning involved in fights, the most you can expect are fights where you have to kill some conjurer first before you can handle the summoned demon, nearly everything else is mindless button mashing and levelgrinding. (dunno what difficulty lvl he was playing at)- party member deaths are not a problem at all as long as at least one party member survives, they just play dead, you know, after all this is an RPG *larpedylarp*- strategic map nearly without meaningful decisions, just another huge grind- the wilderness/rural areas are full of MMO fetch quests and retarded treasure hunts (press button to follow marker or sth like that), side quests in general are subpar (he didn't mention the stronghold and companion quests, maybe they are an exception?)- lore is presented in a very unimmersive way through sterile codex menus (I remember that being a problem in DA:O too)- game doesn't reward exploration because you just have to get near something interesting to get codex entries and quest triggers fired, after a while you just ignore the noise- side content dialogues are often badly written (sometimes too silly or just uninteresting)- the removal of a healing skill tree for mages really kills combat tactics, kind of moot since the game is incredibly easy even on the hardest of difficulty settings- Underpinnings of new world engine still have signs of classic Bioware flaws ... you can jump up mountains in the Hinterlands, but in town .. you have to FAST TRAVEL IN THE SAME ZONE TO GO UP A FLIGHT OF STAIRS…"
4,"To be fair... I didn't make it very far in the game, and from what I was seeing the story line could have been redeeming, but there were too many details that just couldn't be overlooked while still enjoying the game for its story line. If i listed all my complaints I would need more than 5000 words and no one wants to read all that, so here are the main reasons why you should wait to playTo be fair... I didn't make it very far in the game, and from what I was seeing the story line could have been redeeming, but there were too many details that just couldn't be overlooked while still enjoying the game for its story line. If i listed all my complaints I would need more than 5000 words and no one wants to read all that, so here are the main reasons why you should wait to play this game, if you ever decide to play1) Looting is a struggle because you have to stand right over bodies to loot and you have to use right click for the use key... which is difficult and frustrating key for that2) The graphics are seriously lacking for a game of its time... maybe if this was 2005 I wouldnt notice the glaring amounts of sheen on characters hair and the lack of finese.3) The combat... similar to the story line... is on a track. You just spam skills and left click (left click to attack is also really obnoxious) and you'll win. I was on normal so if you really want it to be hard you can kite around on harder settings and enjoy the auto-lock combat style.4) This IS NOT A FREE ROAM GAME... Contrary to what was advertised this game is very much so on a track and you play through it quest by quest... exploring has no real purpose and there's nothing pretty to go see because the graphics kind of blow.5) Your character responds when you don't want him to and will say too much or not enough, you aren't even in control for the dialog at all times,6) I was going to stop at five but this really is an obnoxious quality that I cant leave out: the music is terrible. I have only heard one combat song so far and it plays outside of combat too! The undertone is too loud and it drowns out the rest of the sounds. There is no stable equalization! Its so frustrating to listen to this game.Bonus: you are always running... shift is too hard to program as a run feature now and they already gave you jump so what more do you need.Okay so here's the only reason I played it as long as I did: no invisible walls. That right there is amazing. If my character could feasibly do something with jump i was able to get there. Which was awesome! I feel like if they put that much thought into the rest of the games design we would be experiencing next gen. **** here fellas.…"
0,"If you expect a Dragon Age, do not buy this game. If you expect a Skyrim, do not buy this game. If you expect a typical BioWare game, do not buy this game. If you expect a good RPG, do not buy this game."
1,"Pinnacle of stupidity in story-writing department. What happened to BioWare, did they fired all the writers and now programmers and managers write dialogues and plan the story? Or is it some EA conspiracy to make RPGs as dumb as they can to annihilate the genre? Or is it just gamers and reviewers became so simpleminded these days that such story in RPG leaves a place for 80+ review score?Pinnacle of stupidity in story-writing department. What happened to BioWare, did they fired all the writers and now programmers and managers write dialogues and plan the story? Or is it some EA conspiracy to make RPGs as dumb as they can to annihilate the genre? Or is it just gamers and reviewers became so simpleminded these days that such story in RPG leaves a place for 80+ review score? Hey, BioWare - hire some writers for next game please, and preferably older than 6 y.o. for story to be a little more complex than just ""Evil appeared - go kill it!""...…"
1,"I can't believe I payed full price for this. I feel so deceived.The gameplay is klunky and substantially worse than in Dragon Age 2. It is like playing an MMO or something, you hold down the trigger and mash buttons, while the AI takes over the companions. There really is no need to even fight, you might as well just let the AI completely take over. It is so unbelievably boring. TheI can't believe I payed full price for this. I feel so deceived.The gameplay is klunky and substantially worse than in Dragon Age 2. It is like playing an MMO or something, you hold down the trigger and mash buttons, while the AI takes over the companions. There really is no need to even fight, you might as well just let the AI completely take over. It is so unbelievably boring. The tactical combat from past games is completely non-existant. The new tactical mode for consoles is broken and completely unusable. Characters are completely boring and the writing is the worst in any Bioware game to date. This game is even worse than ME3 or DA2! They probably spent more time on ""sexytime"" romance options for Iron Bull than on actual gameplay. -____-I was a huge Bioware fan for many years, but I have come to the realization that Bioware is dead and has been replaced by EAWare. This is the last EAWare game I will ever buy, I am done with them.…"
7,"This game is unplayable. My save files got corrupted twice now. I am not even sure I want to start for the 3rd time. If you bought the delux edition - DON'T download the DLC's. They are the reason my saves got corrupted."
0,"ps4 ........loved it untill 10 hours in when it crashed and corrupted my game this game is broken beware the game is bug filled and at times unplayable my first and last dragon age game"
6,"This game is far from a technical masterpiece. It's like what ever the paid reviewers got and what we got were two different games.Multiplayer was inexplicable bug ridden and unredeemable, I find it a little bit funny with EA games how their games are so broken but yet the payment features work flawlessly. ALWAYS.So there was a major incident when I was chatting to some greyThis game is far from a technical masterpiece. It's like what ever the paid reviewers got and what we got were two different games.Multiplayer was inexplicable bug ridden and unredeemable, I find it a little bit funny with EA games how their games are so broken but yet the payment features work flawlessly. ALWAYS.So there was a major incident when I was chatting to some grey wardens which forced me to skip dialogue to continue the game, skip dialogue in such a story driven game? Unsatisfactory.Multiplayer’s bugs extend to people never loading ingame loading in bugged being unable to turn unable to attack res insane lag times. It’s hard to believe they would even release multiplayer in this state and it is a massive spit in a players face.I did a lot of side questing like almost all of the side quests I was getting bored with the game and decided to start the end sequence. All the choices I made, getting cole an amulet, helping French chick get out of debt, in the wrap up were utterly and completely ignored.I got what faction I sided with the power struggle with the king queen, I got one other faction and a minor detail about the inquisition.I don’t play 40 hrs to get 3 small narratives some of which were not really of significance.Definetly unworthy of a ten let alone the critics 9.…"
7,"The one word I can think of to describe this game is decent. Nothing, in my mind, excels at what it does. The story is pretty good, the characters are pretty good (humorous), the gameplay forces you to be tactical when the difficulty spikes and the variety of characters allows you to tale different approaches to gameplay. My biggest gripe with the game is the fantasy world itself. It feelsThe one word I can think of to describe this game is decent. Nothing, in my mind, excels at what it does. The story is pretty good, the characters are pretty good (humorous), the gameplay forces you to be tactical when the difficulty spikes and the variety of characters allows you to tale different approaches to gameplay. My biggest gripe with the game is the fantasy world itself. It feels generic. Bland. There is much to explore but I felt no desire to. The npcs that occupy the world have no character and most of what there is to see is wilderness. Very rarely that you'll run across a village or town and when you do there is really nothing to see of interest. There are a lot of side quests. I mean a lot. But they feel like mmorpg busy work.…"
5,"The sidequests make up 80% of this game and they are terrible.  These fetch quests are tedious, boring, and repetitive.  The NPCs your perform these fetch quests for are poorly animated and devoid of life, thus  making these ""open worlds"" feel lifeless.  I wish they had spent less time on trying to make this an open world game like Assassin's Creed and GTA and more time on the story,The sidequests make up 80% of this game and they are terrible.  These fetch quests are tedious, boring, and repetitive.  The NPCs your perform these fetch quests for are poorly animated and devoid of life, thus  making these ""open worlds"" feel lifeless.  I wish they had spent less time on trying to make this an open world game like Assassin's Creed and GTA and more time on the story, characters, pacing, structure, and world building.  This game is a shadow of the masterpiece that is Dragon Age Origins where the story, world, characters/companions were amazing and the battle system actually had some strategy and tactics.…"
6,"Beautiful. Huge. Highly playable. Interesting story arcs but full and I mean full, stuffed full of FILLER content.Each zone is peppered with rifts and camps and actual content in 10% of each zone. The rest is just fetch/kill. Off the beaten path, caves and dungeons are woefully uninspired.The influence system is there to remind you of how much grinding you need to do in a zone toBeautiful. Huge. Highly playable. Interesting story arcs but full and I mean full, stuffed full of FILLER content.Each zone is peppered with rifts and camps and actual content in 10% of each zone. The rest is just fetch/kill. Off the beaten path, caves and dungeons are woefully uninspired.The influence system is there to remind you of how much grinding you need to do in a zone to unlock the next  big ""story"".The setpieces, when you do unlock them are very good but the basic problem is the world is flat. Enemies and enemy attack patterns are repetitive. This is Bioware at its most streamlined and most Ubisoft like.Actual play time may number in the hundreds of hours, but actual meaningful playtime is 20 hours.Not to mention the completely uninspired villain story.Those of you rating it 10 clearly don't know or remember or have played games of real quality. This has length and breadth but no depth.I fear for ME4 and if this sells well it will only confirm to EA that they are on the right track.Don't be fooled. It's another fetch fest.…"
10,"The replay value of this game is EXTREMELY high. You can finish the main storyline without any fuss, but after finishing the game it makes you want to do more. This game is littered with side quests, tiny story lines which makes this game amazing. Unfortunately it isn't a open world type of game but the many different locations are MASSIVE and extremely diverse, from a dessert to snow, toThe replay value of this game is EXTREMELY high. You can finish the main storyline without any fuss, but after finishing the game it makes you want to do more. This game is littered with side quests, tiny story lines which makes this game amazing. Unfortunately it isn't a open world type of game but the many different locations are MASSIVE and extremely diverse, from a dessert to snow, to tropical rain forests, to ancient civilizations. The art, graphics, voice acting is very well done. If you look at the characters while they speak the movements of their jaws and lips matches their words very well, it is believable. Also the game characters have such diverse personalities and you want to know more about them. I love this game, the gameplay and combat system does need a little bit more work because I find the combat too easy. Nonetheless, the storyline, romance, drama, jokes, graphics, acting and more makes up for the game's minor problems. Very well done.…"
8,"I m fan of RPGs. And if a game doesnt meet requirements of RPG , I give low rate. But This game meets requirement. The problem is lack of Next gen graphics. and there should be more fun activities and civilisation in an RPG . Skyrim was better in this case.  I like the games. Its too long and exciting but it doesnt deserve AAA."
9,"I've always been a fan of old school western style RPG's, which seem to mostly live on in recreations of older games. The original Dragon Age Origins was one of the greatest games I've ever played and never felt like another RPG reached the same height that game did. Before that it had been Knights of the Old Republic 2 that left me yearning for years. Don't get me wrong, there are a tonI've always been a fan of old school western style RPG's, which seem to mostly live on in recreations of older games. The original Dragon Age Origins was one of the greatest games I've ever played and never felt like another RPG reached the same height that game did. Before that it had been Knights of the Old Republic 2 that left me yearning for years. Don't get me wrong, there are a ton of high quality RPG's out there. The Mass Effect Series and Deus Ex Human Revolution were outstanding, but neither had the same party style gameplay that the fantasy counterparts in the RPG world have and the Elder Scroll series is just a different style of RPG. Dragon Age Inquisition skipped over the hack and slash style of Dragon Age 2 to return to a level, not quite as high as Dragon Age Origins at its time, that is enthralling with good longevity.The game follows a mighty hero that falls haphazardly into the middle of an apocalyptic event. It's the fairly standard fare of ""I'm a nobody, who happens to be amazing, and falls backward into being a hero."" While I've read several reviews that found the story to be lacking, I actually found it pretty interesting. There are quite a few religious overtones to the game that can go either way depending on how you want to interact with the world. Being someone who is, myself, religious I found quite a few thoughtful encounters, but they could easily be played the exact opposite for someone who is not, or fairly agnosticly.The world is beautiful and varied. The ten main areas are fairly diverse, though there are three areas that are essentially slight variations on desert. The game is a bit deceiving as the first area, the Hinterlands, is by far the largest and most densely packed area and the other areas are either much smaller or slightly smaller and much less densely populated. Groups in the different areas are mostly interesting and the cultures are widely varied.Combat is fun, though there are no healing spells in the game, which is my main complaint. With limited potions available for healing it felt like they were trying to mimic the healing effects in Dark Souls (Dark Souls does having healing spells, but their effectiveness while in combat isn't very good). The problem with this in Dragon Age is that Dark Souls is rarely about fighting hordes of enemies and only have to worry about keeping yourself alive instead of managing multiple characters. Dragon fights are epic and provide a good challenge and a great sense of reward once they are defeated. I will sayI played through the game on nightmare (for the trophy) which was tough and intense, before switching to normal after I beat the game. Playing on nightmare was enjoyable, but once I was on normal the combat became dull as it required little effort. Even for enemies about the same level as my character I rarely had to do much more than just hold down the attack button.The party members feel alive with their own motivations and takes on the world. There was only one party member I flatly disliked having in my party because of their personality. It wasn't the best cast of characters I've ever had in an RPG, but the main party members along with the other recurring characters made the game more enjoyable and made me feel invested in what happens.A lot of what Dragon Age Inquisition does best is having a lot of content on the side. There is a war room where you can send agents out into the world to complete quests on their own and gain rewards and power for you. You can sit in judgment of those who have opposed you. There is a keep to upgrade called Skyhold which you eventually make your way to after the first part of the game being spent at Haven. There is a detailed crafting system, and a gathering system, that allows you to create armor, weapons, upgrade spells and craft extra components to go on weapons as well as runes to enchant them. The armor and weapons I was able to craft were never as good as what I was able to find in the world, and by the end of the game I was bogged down with good epic gear (and an inordinate amount of epic two handed melee weapons). The runes are powerful and useful, though be careful as they are consumed on use and can't be reused, and useful runes are rare and the materials to craft them aren't very common either.Dragon Age Inquisition is a great game that does a lot of extra things not seen normally in RPG's. Despite my few gripes (lack of healing spells, crafting recipes that aren't actually helpful) there is a ton of content to the game that stays interesting. I've logged eighty hours in the game and still enjoy it. There is a multiplayer component similar to Mass Effect 3's, but I doubt anybody would be buying the game for that. It's fine, but the main draw is the extensive and enjoyable single player. I would highly recommend this as a buy.…"
7,"7.3/10: It's better than DA2, not quite as good as DAO (DA1).The least important aspect, the graphics: good enough but a mixed bag. There is a lot of shine to surfaces and characters but terrain textures are bland and unimaginitive.Gameplay: clunky. The characters and terrain mix poorly, they feel very separated partly due to mediocre animations (especially walking and jumping7.3/10: It's better than DA2, not quite as good as DAO (DA1).The least important aspect, the graphics: good enough but a mixed bag. There is a lot of shine to surfaces and characters but terrain textures are bland and unimaginitive.Gameplay: clunky. The characters and terrain mix poorly, they feel very separated partly due to mediocre animations (especially walking and jumping animations) and combat is uneven and static.Sound: Best part of the game. The SFX are convincing, voice acting is great and the music is superb. If only the rest was as good as this.To finish with the most important part: lore/immersion: hampered by the mediocre gameplay, besides that it is clear a lot of time has been put into it. It helps enormously if you've played DAO and DA2 cause the game does not try to introduce the world in any decent way to new players. The entire beginning of the game is bad: beside a 1 second explosion in the menu (yes, the MENU!) there is no good build-up to the genesis of the Inquisition. It feels like in the time one would go to the toilet the entire inquisition is all of a sudden an organisation known to all, even though it didn't even exist in the introductionary phase. It took me 17 hours (according to the time shown in save game) to get any real feeling into the DA:I world, opposed to the instant immersion DAO offered. I'm still in my time for a refund and that is what I will do. It's not a bad game but wait untill the price drops below 30 euros.…"
6,"Dragon Age origins which took 5 years to make destroys this game in every way aside from graphics and combat...... this was not worth the 4 year wait....... this is not a Bioware game, this is not a dragon age game. i am saddened to say i enjoyed the second game better. it was too short yes, and was phoned in. BUT, the second DA still felt like a dragon age game. this third game was WOW inDragon Age origins which took 5 years to make destroys this game in every way aside from graphics and combat...... this was not worth the 4 year wait....... this is not a Bioware game, this is not a dragon age game. i am saddened to say i enjoyed the second game better. it was too short yes, and was phoned in. BUT, the second DA still felt like a dragon age game. this third game was WOW in DA universe. terribly disappointed. will not be buying a Bioware game again without a lot of research. its sad that with the studios and manpower they have today that they put out such an inferior product compared to the first when they had a lot less resources to play with. Guess a year made that much of a difference.... sad.…"
7,"This game cost me 88 hours of my life and i loved most of it.I realy enjoyed the vibe this game has. The storey is great... although the ending is a bit lack luster.The characters in this game all have personality, and the interaction feels great.This is a great game to escape the grind of real life.It did got a bit repetative, and thats why i dont give it a 8."
9,"If you care about the world and lore and characters of Dragon Age games, Inquisition is wonderful. The companions (and advisors) are my favourite team across all Bioware games, they are funny, interesting, have heart wrenching plots and whether you befriend them or have... antagonistic relationships with them... the relationships and character growth feels real and personal.Plot wise theIf you care about the world and lore and characters of Dragon Age games, Inquisition is wonderful. The companions (and advisors) are my favourite team across all Bioware games, they are funny, interesting, have heart wrenching plots and whether you befriend them or have... antagonistic relationships with them... the relationships and character growth feels real and personal.Plot wise the game is solid, and for the first time in the Dragon Age series I feel as though I don't want to move onto a new protagonist next game. The Inquisition is far reaching across Thedas, and I feel committed to my Inquisitor and my companions to follow them through to whatever comes next.I used to say ""No one plays Dragon Age for the combat""... and I was right. Until now. Combining tactical and real time combat on PS4 is a triumph, and the game is perfect to 'play it your way'. I've played through all in real time, on casual/normal settings, and I've played through on Nightmare twice, once with lots of tactical camera, and once without, but with paying lots of attention to finding and crafting gear, and creating the best builds for everyone. All these play styles have felt fun and fulfilling, and despite being a 80- 150 hour game each time, has never become boring!Similarly there is lots of side content, which is there if you want it, either for lore and story and character purposes, or simply for experience, but you're never forced to endlessly grind minor fetch quests. The thing about this game, is that it is wonderfully designed and balanced for you to play it the way you want. If something isn't fun for you, don't bother with it anymore- turn down the combat (or turn it up!), stop questing in the hinterlands (or do more!), whatever you want!The multiplayer part of the game, while not quite as fun and fast paced as ME3MP, was still surprisingly fun, especially with friends, and well supported. I play it frequently, at weekends to do the challenges, and when I don't have much time but my fingers are itching for some dragon age!Also you can smooch and cuddle with some real cuties, or get down to sexy business with them, in the best romance content bioware has ever produced. And we all know Bioware games are just overly complicated dating sims :P…"
9,"Choose and spearhead a team of characters into rough battles against a variety of enemies – from earth-shaking High Dragons to demonic forces from the otherworld of the Fade. Go mano y mano in visceral, heroic combat as your followers fight at your six, or switch to tactical view to coordinate lethal offensives using the combined might of your company. View the tangible results of yourChoose and spearhead a team of characters into rough battles against a variety of enemies – from earth-shaking High Dragons to demonic forces from the otherworld of the Fade. Go mano y mano in visceral, heroic combat as your followers fight at your six, or switch to tactical view to coordinate lethal offensives using the combined might of your company. View the tangible results of your path through a living world – construct structures, customize outposts, and change the landscape itself as environments are re-shaped in the wake of your Inquisition. Lead a company selected from nine unique, fully-realized characters – each of whom react to your actions and choices differently, forming complex relationships both with you and with each other. Hone your own character from multiple races, customize their appearance, and select their powers and abilities as the game progresses. Extensive customization options allow you to choose everything from the color of your follower’s boots to the features of your Inquisition stronghold. Become an agent of change in a time of uncertainty and upheaval. Shape the course of empires, bring war or peace to factions in conflict, and drive the ultimate fate of the Inquisition. Will you stop the cataclysmic anarchy gripping the Dragon Age? [Electronic Arts]…"
9,"I absolutely love this game. I don't remember the last RPG that I beat and then instantly made a new character and started again. I'm currently in an attempt to get 100% complete and I wonder if that will ever happen.My only issues with the game would be: The game has some issues like a certain mage build being unbeatable as well as accidentally walking into parts of the map where myI absolutely love this game. I don't remember the last RPG that I beat and then instantly made a new character and started again. I'm currently in an attempt to get 100% complete and I wonder if that will ever happen.My only issues with the game would be: The game has some issues like a certain mage build being unbeatable as well as accidentally walking into parts of the map where my character is clearly not good enough to be there and the other being how mountainous the terrain is and constantly being frustrated by my lack of ability to walk places and the CPU AI can be very stupid at times.Those four issues are the only problems I've had with the game, and none of those are game breaking in the slightest. I got sucked in, even with the semi-predictable story. Some parts of the game are better than  others, but I l;oved this game and will be playing it for years.…"
9,"If you love RPG's or fantasy this is the game for you. Despite not playing the other games in the franchise, I immediately got hooked and fascinated with the world characters and story. My only downside is since you need power points to start story missions or any other new location you want to visit, side quests become a burden that's blocking you from what you really want to do so thatIf you love RPG's or fantasy this is the game for you. Despite not playing the other games in the franchise, I immediately got hooked and fascinated with the world characters and story. My only downside is since you need power points to start story missions or any other new location you want to visit, side quests become a burden that's blocking you from what you really want to do so that you'll be able to do said thing. But don't get me wrong; The side quests and loyal missions are great and feel important. The game has so much replay value! Not just making different choices and character playing in another style (Warrior mage or rouge), but also playing as a different specie makes a difference in the story. Amazing musical score as well. The best of 2014.…"
7,"Beautiful world, interesting characters, great details, good adventures.  However, bad game design and mechanics, why keep pressing the button to find item every step I go?  Story is so poor, and doesn't make sense.  Crafting and micro manage each team member is a put off.  Not fun and not enjoyable after a while of playing."
10,"Hands down, best game ever. The writing is great - high emotional impact on the midgame transition, and the ending/cliffhanger is phenomenal. I can't wait for the next game in the series - 130h of awesome storytelling, great graphics and music, so less than 50c per hour of entertainment. Thank you to the team, this was unbelievably worthwhile!"
5,"This game has some major good points, but also a few nasty bits:-GoodThe size of the game is amazing, with so much choice about where to go and what missions to work on, that you can get a little lost, which is not a bad thing. And the landscapes are beautiful.The Teams you get and pick are great too, not as interesting as previous Dragon age, but they hold their own.Lots of skillsThis game has some major good points, but also a few nasty bits:-GoodThe size of the game is amazing, with so much choice about where to go and what missions to work on, that you can get a little lost, which is not a bad thing. And the landscapes are beautiful.The Teams you get and pick are great too, not as interesting as previous Dragon age, but they hold their own.Lots of skills to play with.Combat can be as easy or hard as you want. If you play a really tactical game, and take the right skills, you can down a boss in a matter of seconds. or you can let the AI take over and fight it out in an old fashioned kind of way. It's your call.Loads of story and lore if you are a fan of that kind of thingBadIf you like good stories then you really need ti understand about previous DA games. I've played them all, but even I had trouble remembering some of the details. However, in order to understand the stories, you need to know about things like Grey Wardens etc as this game does not explain them to a newcomer.Customization - Physical -I'm no artist, and no matter how long I spent in the character creation screen, I never managed to get a good looking character, and even the in game created characters aren't much better. Not a major issue, but with the amount of cut scenes in game, it would be nice to know my char didn't look like they were in the middle of a sex change operation, or had been in a horrific car accident. Romance is quite a big thing in this, and the only one I even came close to fancying was Leilana, and you can't romance her. Again a minor issue, but as romance is always part of DA, it would be nice to have pretty people doing it. Remember Morrigan :)No customization of stats. I can choose the abilities I have but STR, DEX, etc are all decided by the game.Landscapes - My biggest issue with this game! BW have made the game so rich in environments that you need a ping to highlight where loot/interactables are. This is a v good thing. For most missions, you are also told where to go so you don't need to be aimlessly wondering around, but the issue is even though I know where I need to go, BW have made getting to said places so unnecessarily difficult that it drives me mad. Ledges that look like you should be able to get up them but can't, long convoluted routes to something that is only a few feet away, in some case you have to go round a ridge and just keep jumping up until you finally find the ledge that looks no different from any other but BW have decided you can climb this one. It's incredibly tedious.This is a huge game with loads to do, so we don't need annoying time sinks like this, just let the size of the game speak for itself!…"
8,"Good game but i do have mixed feeling about this one. The game becomes repetitive after a while and not a lot of story choices doesn't seems to have a lot of impact like it was in DA1."
6,"This game is good, but its not great. This is the first Dragon Age game ive played so didn't know what to expect.Pro's - Huge open world to explore.Tonnes of side quests.Ability to make choices to effect the outcome of the game.Excellent story line.Solid, relevant characters.Good rank up system.Con's - Graphics for me are really poor, more like PS3 than next gen.BattleThis game is good, but its not great. This is the first Dragon Age game ive played so didn't know what to expect.Pro's - Huge open world to explore.Tonnes of side quests.Ability to make choices to effect the outcome of the game.Excellent story line.Solid, relevant characters.Good rank up system.Con's - Graphics for me are really poor, more like PS3 than next gen.Battle is really basic, just smash R2 over and over, not much skill involved.Quests get very repetitive and predictable.Glitchy as hell!To much dialogue, you spend too much time just listening to people talk nonsense.The story line is good, but very confusingOverall it is a solid game but for me, Skyrim slam dunk's this game blindfolded and wasted. Uninspired graphics and heavy game play. Worth a buy but not worth raving about. 6/10…"
